Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
11,-1.67204216,-0.0136215967,105.89385,-0.396680996,0.875259672,-0.00189046761,-0.327023668,2.65515344,2.90897693,0,0,-0.714183203,13.7454825,-20.5363878,67.1857637,-4.59362921,-6.48656193,-20.2450222,-3.83958913,-20.2988851,36.7418961,70.1917641,11.1654904,-3.48877397,24.9151709,-9.59543992,3.89136923,1.37483309,16.8721109,-8.0667232,-2.9756972,-8.95659013,1.0687261,-8.03674977,14.8604221,-7.28618455,-1.96600443
12,-1.66563746,-0.01566672,105.895209,-0.388836699,0.87786348,-0.000649531138,-0.338941788,2.64079723,2.90931246,0,0,-0.707954123,13.7476844,-20.55799,67.183175,-4.6251945,-6.44598932,-20.2149045,-3.82620751,-20.2778003,36.7665736,70.1910127,11.0393829,-3.51950982,24.7951474,-9.59615453,3.88207334,1.36364919,16.8757719,-8.06891484,-2.96252582,-8.95580807,1.06037043,-8.04567768,14.8595837,-7.30457398,-1.97268969
13,-1.66068953,-0.0125451552,105.901039,-0.402840407,0.878658016,0.0049953748,-0.349555982,2.64372589,2.91295295,0,0,-0.70097906,13.7443325,-20.5219215,67.1790428,-4.57420031,-6.43681125,-20.2399388,-3.81858929,-20.2712672,36.7453898,70.1721887,11.0304106,-3.48525792,24.8013133,-9.59232194,3.89694266,1.35658923,16.8678915,-8.07464451,-2.96132926,-8.95949894,1.07128401,-8.04912693,14.8745315,-7.2843404,-1.95955694
14,-1.65687576,-0.0121374258,105.896175,-0.411070495,0.881655372,0.0029299661,-0.35639719,2.64118485,2.92219292,0,0,-0.714074026,13.760041,-20.5577646,67.1801561,-4.57506689,-6.40742309,-20.2377173,-3.8238639,-20.2573063,36.7234888,70.1894145,11.0263697,-3.49457707,24.8033043,-9.58776962,3.90608273,1.35702647,16.8575421,-8.09918538,-2.94675001,-8.96299429,1.08044073,-8.05980593,14.8787458,-7.29052001,-1.97197679
15,-1.65169314,-0.0132257235,105.897462,-0.410903259,0.885342506,0.00118643959,-0.356288654,2.62811272,2.92518048,0,0,-0.713117746,13.7512378,-20.5294654,67.1793569,-4.51571298,-6.39924948,-20.243219,-3.80673251,-20.2628746,36.668796,70.157456,11.0603524,-3.47122871,24.8494286,-9.58817516,3.90409728,1.36814356,16.8626511,-8.09234495,-2.9317507,-8.96017,1.0804624,-8.05305514,14.8714409,-7.27450237,-1.95791898
16,-1.64618995,-0.0127658146,105.895114,-0.408121271,0.88766889,-0.00145418286,-0.36735991,2.62721476,2.92375831,0,0,-0.705401981,13.7628039,-20.5889632,67.1764336,-4.62139735,-6.41091203,-20.2424404,-3.81262141,-20.2739617,36.72702,70.1563154,11.1080869,-3.46755919,24.8457984,-9.58885733,3.90169348,1.3661516,16.8669404,-8.09585481,-2.95078601,-8.95755319,1.07784547,-8.05208013,14.8668117,-7.27553885,-1.94662931
17,-1.64345149,-0.0102386184,105.900013,-0.408588768,0.88816032,-0.00129087091,-0.360522651,2.62752916,2.93917661,0,0,-0.720788262,13.7375194,-20.5701443,67.185067,-4.56056384,-6.39598551,-20.2421433,-3.81489715,-20.2763506,36.6984015,70.1384271,11.1324306,-3.41712272,24.8766486,-9.58827932,3.90200298,1.3622681,16.8644679,-8.07892021,-2.94578161,-8.96557097,1.0744816,-8.04692505,14.8850586,-7.27581206,-1.96787248
18,-1.63665861,-0.00828775082,105.898106,-0.403078253,0.892852753,-0.00795589927,-0.364532132,2.61535392,2.93781569,0,0,-0.743788604,13.746875,-20.6128279,67.2078115,-4.59025467,-6.38512465,-20.2292018,-3.80832864,-20.2666927,36.6837883,70.1466233,11.1168287,-3.42867407,24.8996459,-9.59460749,3.89510064,1.36958206,16.8751384,-8.08267169,-2.93093748,-8.95820718,1.06926675,-8.04837988,14.8611341,-7.27332245,-1.95826945
19,-1.63229443,-0.0117506686,105.897868,-0.403552056,0.895088773,-0.0105262263,-0.353166484,2.60466745,2.94437566,0,0,-0.749458515,13.7400209,-20.6404867,67.1951552,-4.57947919,-6.36604153,-20.1420417,-3.7913902,-20.2532458,36.6536604,70.1412275,11.0808754,-3.43862203,24.8540902,-9.59441454,3.8962336,1.37578067,16.8788864,-8.09006623,-2.94063251,-8.9558815,1.06959439,-8.03699566,14.8614739,-7.28026107,-1.95938064
20,-1.62852425,-0.00745284997,105.895865,-0.403883334,0.897385314,-0.0125315207,-0.355098947,2.60649304,2.94468921,0,0,-0.755771477,13.7550456,-20.7211632,67.1939121,-4.68153759,-6.37903042,-20.1241022,-3.79081091,-20.2607846,36.6650258,70.1448953,11.1182972,-3.43669228,24.8803694,-9.58788573,3.89459606,1.37675355,16.8689092,-8.09334045,-2.96402228,-8.95891496,1.06885694,-8.03315368,14.8672796,-7.2735137,-1.91714168
