Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
11,-1.56769082,-0.146427483,106.160879,0.206901802,1.64624858,0.00999843688,-1.33140493,-0.0270282575,-0.831099126,0,0,3.41276421,14.0670418,-27.1622809,69.3653453,-10.1398077,-2.01486781,-24.0202249,-1.05476263,-17.7476045,38.6149936,72.7710825,17.9163682,-1.48829555,31.353577,-7.65434712,5.1068445,6.53327017,10.5918962,-3.81194266,-4.52182898,-9.10668866,-6.07672752,-10.2175925,13.2938525,-4.4904972,4.3814639
12,-1.56609323,-0.14530461,106.161499,0.204830924,1.64708604,0.00448772579,-1.31831125,-0.0290413374,-0.834213745,0,0,3.41310529,14.1065161,-27.2491114,69.340019,-10.2489601,-2.01975929,-24.0469838,-1.0551002,-17.7457672,38.6199694,72.7815054,17.9353989,-1.49758674,31.3681014,-7.65381948,5.11042139,6.54087346,10.5954257,-3.81375693,-4.53274277,-9.10475572,-6.07297092,-10.2074385,13.2891354,-4.48515386,4.38368926
13,-1.56475902,-0.143236562,106.162357,0.200879414,1.64764444,0.00531359337,-1.31590232,-0.0252401336,-0.83294269,0,0,3.41371638,14.0863593,-27.2072509,69.3628455,-10.2110978,-2.0370591,-24.0562951,-1.04472364,-17.7305188,38.5834552,72.7833291,17.8684152,-1.48450245,31.3264543,-7.65304596,5.11363542,6.54092511,10.5929207,-3.82508523,-4.54299318,-9.10543276,-6.06859063,-10.215511,13.2895802,-4.49487407,4.36523196
14,-1.56326201,-0.145272561,106.166446,0.208921959,1.64765806,0.00524267314,-1.31846952,-0.0335078675,-0.833239856,0,0,3.39171677,14.1338855,-27.3598937,69.3601134,-10.3976875,-2.01976762,-24.0347236,-1.04828591,-17.7285244,38.6053254,72.789927,17.8391495,-1.48579421,31.3111547,-7.65444445,5.10325054,6.53985021,10.5980664,-3.8160792,-4.51521779,-9.10345627,-6.07769869,-10.2091896,13.2855119,-4.49166431,4.3719725
15,-1.5625583,-0.145050324,106.169021,0.20863369,1.6468044,0.00312979503,-1.31635675,-0.0373036484,-0.82852185,0,0,3.39619673,14.1446072,-27.3590023,69.3342338,-10.3868309,-1.97517886,-24.0728446,-1.05308155,-17.7371236,38.5488637,72.786751,17.8946397,-1.43765407,31.4191468,-7.65405513,5.10414103,6.53396088,10.5977215,-3.80223056,-4.48708979,-9.10450556,-6.07850508,-10.2100963,13.2861839,-4.47731792,4.38253496
16,-1.56300645,-0.142833078,106.168044,0.209379823,1.64674738,-0.00194489104,-1.31870228,-0.0279866301,-0.821909747,0,0,3.40702877,14.074339,-27.219132,69.3794292,-10.2533519,-2.02516176,-24.0502811,-1.0517693,-17.7478385,38.5404864,72.7708776,17.9028086,-1.41232389,31.4034784,-7.65141867,5.1021099,6.53951468,10.594221,-3.80910856,-4.49948957,-9.10765428,-6.08161965,-10.1909598,13.2894274,-4.48462836,4.37906778
17,-1.56193031,-0.143646845,106.166625,0.21494522,1.64697896,-0.00105697008,-1.30998738,-0.0364054385,-0.820599684,0,0,3.39579204,14.1520401,-27.4210973,69.3224859,-10.458693,-1.99240204,-24.0393887,-1.04766127,-17.7366967,38.5463843,72.7724759,17.8148341,-1.44561253,31.3474093,-7.65281886,5.09755715,6.54283671,10.5976942,-3.80960503,-4.48947395,-9.10660584,-6.08751794,-10.2011206,13.288863,-4.50112028,4.34709994
18,-1.5612389,-0.142174703,106.167412,0.210113314,1.64714194,-0.00907232884,-1.30347426,-0.0293326376,-0.814395845,0,0,3.41847766,14.0728833,-27.2084069,69.3469106,-10.2241827,-1.98563311,-24.0223029,-1.04798933,-17.7349123,38.5346091,72.7724896,17.8072423,-1.4465409,31.345835,-7.65212645,5.10283006,6.54504414,10.5986086,-3.81084471,-4.49000799,-9.10717787,-6.0804504,-10.1972061,13.2855546,-4.49912842,4.34307738
19,-1.56013519,-0.145603984,106.170011,0.21843663,1.646842,-0.0107081825,-1.30667292,-0.0395473056,-0.808999995,0,0,3.39539354,14.1248235,-27.3462247,69.3352925,-10.3704931,-2.00601183,-24.0269406,-1.04104143,-17.7228827,38.5548845,72.7746206,17.7719746,-1.48734594,31.2884682,-7.65387839,5.09311412,6.54890149,10.6036945,-3.80126793,-4.49215224,-9.1049,-6.08982569,-10.2026898,13.2807573,-4.49468709,4.34145991
20,-1.55913383,-0.141070248,106.169045,0.207354334,1.64479264,-0.00948695519,-1.30859338,-0.0202001144,-0.80216479,0,0,3.41560813,14.0820998,-27.2703618,69.3342543,-10.293598,-2.04212005,-24.0053385,-1.06071578,-17.7364816,38.5685995,72.7819972,17.8070664,-1.4686784,31.329965,-7.64707296,5.10381958,6.54110696,10.594379,-3.81262739,-4.4724608,-9.11345823,-6.08273724,-10.2014425,13.3038937,-4.49398657,4.35709293
21,-1.56018455,-0.141425116,106.167233,0.209552141,1.64543517,-0.0244162524,-1.29964317,-0.0243079396,-0.797902539,0,0,3.44045188,14.0507202,-27.1371305,69.3400122,-10.1741653,-2.04112968,-24.0186061,-1.05309682,-17.7340534,38.546637,72.7770931,17.8176959,-1.46347304,31.3235617,-7.64810518,5.10287958,6.55983534,10.6026025,-3.81840658,-4.481317,-9.11105315,-6.08253062,-10.1889031,13.2914892,-4.49479637,4.33501989
22,-1.56092243,-0.137828372,106.166673,0.203310479,1.64436791,-0.026500667,-1.29975875,-0.0232112673,-0.790625506,0,0,3.42038265,14.0616878,-27.1843339,69.3507492,-10.2680411,-2.03430781,-24.0223422,-1.05434877,-17.7357234,38.5386013,72.7673123,17.8335249,-1.44086266,31.3569443,-7.64467728,5.10915951,6.55834892,10.5955085,-3.81447154,-4.47130309,-9.11452032,-6.07714801,-10.1904339,13.3003036,-4.49893632,4.32122419
23,-1.55947693,-0.14040753,106.166232,0.208754755,1.64431269,-0.0335274612,-1.29473546,-0.0288906597,-0.787605015,0,0,3.43418112,14.0453372,-27.1533641,69.3340152,-10.2055406,-1.99364855,-24.0245979,-1.04966518,-17.7259477,38.5653654,72.7737873,17.7763579,-1.47792402,31.2989116,-7.64814701,5.10555488,6.5627053,10.6092398,-3.81822302,-4.45420029,-9.11302537,-6.08150695,-10.1849348,13.2976475,-4.50935108,4.29375104
24,-1.55785708,-0.139806466,106.16287,0.209620627,1.64477074,-0.0312034431,-1.29608741,-0.0303391233,-0.786082149,0,0,3.41043106,14.0943156,-27.295876,69.3244257,-10.3567917,-1.98800062,-24.0381302,-1.04409751,-17.7206594,38.5491096,72.7771751,17.751969,-1.48607222,31.3007386,-7.64541237,5.10228322,6.5613017,10.6046695,-3.8127704,-4.4544974,-9.11220916,-6.0842672,-10.1856707,13.2967254,-4.50355695,4.31781337
25,-1.55558093,-0.139790063,106.164134,0.210616403,1.64541832,-0.0400989647,-1.29183893,-0.0311459761,-0.787052783,0,0,3.42368696,14.0536401,-27.2133144,69.3567598,-10.3017882,-2.02241389,-24.0437019,-1.03784255,-17.7282683,38.5256376,72.76833,17.7242111,-1.4660921,31.3104956,-7.64384314,5.10087449,6.56872867,10.6103061,-3.80265275,-4.45212776,-9.11091655,-6.08580613,-10.1835662,13.2896502,-4.48705734,4.33935877
26,-1.55346049,-0.142282492,106.164598,0.217836394,1.64465477,-0.036448576,-1.30383648,-0.0394442891,-0.782972759,0,0,3.43751212,14.028529,-27.0913255,69.3639588,-10.1652049,-2.03069998,-24.0479571,-1.02825499,-17.7233283,38.495397,72.7639928,17.7207072,-1.47403881,31.3006362,-7.6418436,5.09162812,6.5719649,10.6087378,-3.79992793,-4.44446343,-9.11327382,-6.09575174,-10.1776324,13.3015535,-4.49274262,4.3559762
27,-1.55291762,-0.141697971,106.162441,0.218373377,1.64638925,-0.0366571782,-1.30240342,-0.0371687355,-0.785903124,0,0,3.44318886,14.0566779,-27.1589085,69.3434068,-10.2741797,-2.02765414,-24.0557282,-1.02546753,-17.7285176,38.4918145,72.7607212,17.7242487,-1.47353978,31.3065511,-7.64137915,5.09126442,6.56934296,10.6088223,-3.80199236,-4.47343069,-9.10859087,-6.09543712,-10.1753588,13.2900754,-4.50422076,4.35853367
28,-1.55096399,-0.14001932,106.164765,0.208237463,1.6472226,-0.0425200978,-1.30128892,-0.0329902706,-0.781685108,0,0,3.45799415,13.9952617,-27.0069949,69.3826599,-10.0720249,-2.06338499,-24.0492634,-1.02419786,-17.7292501,38.5166184,72.7465144,17.7503537,-1.45941815,31.2806545,-7.64224061,5.10222815,6.57153247,10.6082187,-3.8102539,-4.44469181,-9.10883163,-6.08366358,-10.1732722,13.2880468,-4.48245721,4.36909998
29,-1.54832257,-0.140777044,106.162298,0.214435722,1.64723096,-0.0405203536,-1.30627976,-0.0343114686,-0.776417592,0,0,3.48469998,13.9834617,-26.9814107,69.3466648,-10.0991288,-2.03337208,-23.9905067,-1.04306369,-17.7357473,38.5708398,72.7634874,17.8179435,-1.46139432,31.2782195,-7.63959305,5.09595078,6.57160034,10.6043861,-3.80993758,-4.45362869,-9.11145015,-6.09208179,-10.1766497,13.2951681,-4.48724731,4.38539809
30,-1.54631054,-0.138350902,106.158781,0.218125654,1.64814838,-0.0379543164,-1.30763972,-0.034311512,-0.77642741,0,0,3.44979429,14.0422354,-27.1292091,69.3458861,-10.2326009,-2.05368378,-24.0251084,-1.03031088,-17.7451986,38.5064755,72.7597035,17.813719,-1.47270319,31.3392916,-7.64276995,5.09032612,6.58045056,10.6149669,-3.81971627,-4.46357558,-9.10415551,-6.09609922,-10.1735659,13.2830821,-4.4847974,4.3963392
31,-1.5449564,-0.131015957,106.1584,0.206509472,1.64839942,-0.0324628533,-1.313387,-0.0168679209,-0.774782829,0,0,3.46495646,14.0342663,-27.1295711,69.3295688,-10.2433619,-2.04641624,-23.9957694,-1.02956447,-17.7555771,38.5445402,72.7525591,17.8517615,-1.46394102,31.3003903,-7.63906969,5.09972617,6.5717775,10.6078498,-3.82783779,-4.44780339,-9.10730081,-6.08709404,-10.1704957,13.2964061,-4.48581211,4.39460988
32,-1.5432423,-0.128761085,106.157458,0.204146113,1.64961312,-0.033310314,-1.31932852,-0.015475973,-0.769995827,0,0,3.45789234,14.0254229,-27.1388602,69.337444,-10.242351,-2.03959822,-23.9931654,-1.02453979,-17.7479358,38.5216146,72.7573607,17.8045905,-1.49467538,31.2912379,-7.63790514,5.10175516,6.57399134,10.6065103,-3.83724595,-4.48020026,-9.10664768,-6.08466207,-10.1688855,13.2949342,-4.49696197,4.37878775
33,-1.53982909,-0.132998673,106.163168,0.209321026,1.6494415,-0.0308996643,-1.33004274,-0.0292297912,-0.762007547,0,0,3.49570512,13.9772914,-26.9694135,69.3321984,-10.1127089,-2.01178782,-23.9447871,-1.04078284,-17.7311967,38.5375665,72.7879873,17.8023963,-1.53559365,31.2779156,-7.64198874,5.09809759,6.57925955,10.6166616,-3.83703251,-4.4969974,-9.10257091,-6.08735316,-10.1739996,13.2915481,-4.49731629,4.38087138
34,-1.53724086,-0.135334686,106.163883,0.21808241,1.65021338,-0.0353650213,-1.32899804,-0.0446922323,-0.765020461,0,0,3.47457956,14.0260539,-27.1156205,69.3376011,-10.3123426,-2.04633962,-23.9836389,-1.03201907,-17.7477855,38.5516777,72.7491303,17.8303403,-1.46822525,31.3035288,-7.64375605,5.08853021,6.58854604,10.6231051,-3.83544022,-4.48810877,-9.09888944,-6.09389862,-10.1787039,13.281664,-4.49621279,4.39587475
35,-1.536653,-0.129801466,106.162798,0.21106114,1.65062982,-0.0410260113,-1.32797628,-0.0239085686,-0.754797642,0,0,3.49106038,13.9715438,-27.0160995,69.3387212,-10.2099537,-2.02138488,-23.9418126,-1.03863763,-17.7590912,38.5554377,72.7527708,17.8264044,-1.50551681,31.2790289,-7.63973478,5.09552218,6.58864124,10.6194296,-3.83684767,-4.4987152,-9.10282192,-6.08935953,-10.1711429,13.2872289,-4.48877001,4.40525686
36,-1.53548606,-0.125207868,106.166005,0.213360856,1.64987678,-0.0396131015,-1.33395654,-0.0261983995,-0.751533932,0,0,3.48731701,13.9920557,-27.0644282,69.3314608,-10.2743104,-2.02001094,-23.9705608,-1.04063556,-17.7636862,38.5957495,72.7513775,17.8606954,-1.49389759,31.2724275,-7.6395461,5.09186462,6.58512839,10.621844,-3.83210453,-4.51428205,-9.10532177,-6.09414451,-10.1665419,13.2989999,-4.49643946,4.41792815
37,-1.53399799,-0.117484655,106.165218,0.205437163,1.6509707,-0.0404441191,-1.33333499,-0.0202936776,-0.751194183,0,0,3.46519253,14.0360413,-27.1663056,69.3318569,-10.3857022,-2.01602425,-23.9645776,-1.02865232,-17.7633771,38.5593104,72.7376898,17.8199533,-1.47833895,31.2769354,-7.63660997,5.09757124,6.595398,10.6167718,-3.85380062,-4.50502885,-9.10772514,-6.08697494,-10.15835,13.3037187,-4.50716884,4.39403913
38,-1.53179998,-0.116866629,106.168354,0.205650486,1.65108436,-0.0474943709,-1.34099996,-0.0133881955,-0.743704668,0,0,3.50075882,13.969441,-27.0181008,69.3395887,-10.2279948,-2.03125365,-23.9292092,-1.03098867,-17.7691367,38.5751599,72.7203206,17.7869925,-1.42099909,31.2407969,-7.64050232,5.09955584,6.59539032,10.6299438,-3.84888801,-4.50494091,-9.10330601,-6.08799136,-10.161059,13.2940036,-4.4934154,4.40787624
39,-1.52889341,-0.119295774,106.165266,0.210154401,1.65235554,-0.0444758387,-1.34929982,-0.015976783,-0.736688889,0,0,3.48239372,14.024173,-27.1103629,69.3081698,-10.3020495,-1.99495589,-23.9343421,-1.03261713,-17.7748604,38.5893974,72.710772,17.8405805,-1.42343586,31.2283728,-7.63638628,5.09441527,6.58573414,10.6212729,-3.84765815,-4.51298047,-9.10510918,-6.09315114,-10.1697154,13.2995258,-4.5084495,4.40936565
40,-1.52583951,-0.117249787,106.167579,0.214084116,1.65329728,-0.0554569886,-1.32778643,-0.0200778947,-0.736445777,0,0,3.48063004,13.9913915,-27.0705173,69.3437278,-10.2507607,-2.01982034,-23.9263029,-1.02444332,-17.7717287,38.564498,72.7255798,17.7530704,-1.4605494,31.2167546,-7.63590731,5.08767686,6.60542344,10.626819,-3.84901095,-4.48673931,-9.10330089,-6.09714637,-10.1605425,13.2916079,-4.50661175,4.39970307
41,-1.52373323,-0.118906586,106.167531,0.218237454,1.6543818,-0.0571181965,-1.3372806,-0.0262191219,-0.732112076,0,0,3.48232456,14.0107713,-27.0953929,69.3313925,-10.3197823,-1.99959679,-23.9360445,-1.03413418,-17.7706513,38.6234425,72.7275401,17.7924515,-1.46971242,31.1986785,-7.63702063,5.08501821,6.59812367,10.6289543,-3.85413744,-4.50818269,-9.10188021,-6.09985839,-10.1597561,13.288606,-4.52813752,4.37120111
42,-1.52007332,-0.115823699,106.168246,0.208958982,1.65593846,-0.0625066738,-1.33285283,-0.0154323955,-0.733514132,0,0,3.49440461,14.0150231,-27.1056911,69.3101301,-10.3461187,-1.98231876,-23.8906084,-1.02270066,-17.7654142,38.5829088,72.7297189,17.768341,-1.44281076,31.1942628,-7.6324094,5.09583851,6.60160664,10.6244224,-3.85399571,-4.50305535,-9.10446458,-6.09174839,-10.1547513,13.2912937,-4.51564339,4.38482819
43,-1.5173764,-0.119059766,106.170297,0.218739511,1.65598226,-0.0608663166,-1.34115919,-0.0269296917,-0.728710321,0,0,3.48410148,14.0531424,-27.1900883,69.2912924,-10.4592078,-1.97713699,-23.8947833,-1.02580423,-17.7630578,38.5672301,72.7412278,17.7859133,-1.44935782,31.2120521,-7.63381813,5.08306862,6.60147858,10.629061,-3.84035027,-4.47387807,-9.10254615,-6.10208844,-10.1608583,13.2880434,-4.5074604,4.37233919
44,-1.51521778,-0.118517049,106.166196,0.214994154,1.65712652,-0.0614792707,-1.34740647,-0.0239144883,-0.725316251,0,0,3.50405438,14.0098356,-27.0640628,69.3079512,-10.3398972,-2.00059229,-23.8745984,-1.02159428,-17.7598886,38.5389701,72.7421089,17.7538678,-1.42920076,31.2348376,-7.63266127,5.08740024,6.60647273,10.6267712,-3.85704326,-4.48143524,-9.10224221,-6.10044621,-10.1555043,13.2896545,-4.52174873,4.36950595
45,-1.51264984,-0.116670865,106.16709,0.2096722,1.65825894,-0.0672521034,-1.35842399,-0.0173095903,-0.724421229,0,0,3.52056146,13.996813,-27.0144688,69.2993657,-10.3127319,-1.94344901,-23.8831617,-1.02246288,-17.7527323,38.5737563,72.7533241,17.6982684,-1.4793828,31.1755447,-7.63155819,5.09239097,6.60931067,10.6296834,-3.85391759,-4.48887716,-9.10201596,-6.09474556,-10.1535133,13.2862248,-4.51138306,4.36336176
46,-1.50936469,-0.115380413,106.167686,0.208548083,1.66048094,-0.0670813899,-1.35904063,-0.0203267364,-0.728504188,0,0,3.53157684,14.0005662,-27.0342217,69.2905479,-10.3232367,-1.94935477,-23.8451125,-1.0063717,-17.7442919,38.5296845,72.7513775,17.6857042,-1.45771658,31.1876375,-7.62620503,5.09207294,6.60702341,10.6168571,-3.84399973,-4.46788714,-9.10710274,-6.09515068,-10.1522105,13.2944288,-4.51742436,4.35622251
47,-1.50703155,-0.115273101,106.16529,0.206295436,1.66141795,-0.0656806044,-1.35839379,-0.0179804096,-0.724733284,0,0,3.53321225,14.0224322,-27.0967657,69.2667515,-10.4053603,-1.93561179,-23.8336565,-1.00940207,-17.7361759,38.5500043,72.7695458,17.6766559,-1.49435564,31.1587527,-7.62425501,5.0935807,6.60907204,10.6144606,-3.85399785,-4.45880341,-9.10653327,-6.09447406,-10.148599,13.2953244,-4.51332241,4.37599975
48,-1.50392558,-0.119715696,106.165695,0.215186568,1.66310465,-0.06721508,-1.34392115,-0.0308687031,-0.717589813,0,0,3.51474235,14.0394803,-27.1811254,69.2622231,-10.5053859,-1.94798404,-23.7909439,-1.01268451,-17.7346562,38.5277618,72.768651,17.7187231,-1.46414101,31.1857661,-7.62877233,5.0846989,6.61240005,10.6236353,-3.86201094,-4.44567707,-9.09894749,-6.10247221,-10.1509793,13.2818475,-4.50977583,4.3874194
49,-1.50059424,-0.121340016,106.162846,0.212186391,1.66542485,-0.0676572029,-1.35472971,-0.0282863146,-0.719257393,0,0,3.50307041,14.0451459,-27.2305623,69.2786839,-10.5760323,-1.94385305,-23.7571857,-1.00291317,-17.7289291,38.4932147,72.7639723,17.7047775,-1.46519084,31.2249099,-7.62748057,5.09060189,6.60710239,10.6212746,-3.86851925,-4.45279882,-9.09833705,-6.0985948,-10.1493537,13.2791189,-4.51566175,4.37693292
50,-1.4958417,-0.119105855,106.16672,0.21337664,1.66645756,-0.0643426886,-1.34799514,-0.0259745241,-0.715875916,0,0,3.51360619,14.0320969,-27.2176516,69.2740257,-10.5838912,-1.9263921,-23.7721729,-0.995111605,-17.7128115,38.5211434,72.7812049,17.7719849,-1.53460018,31.1962538,-7.62454785,5.08663867,6.61136058,10.619713,-3.86040798,-4.47506865,-9.09788881,-6.10171791,-10.1547137,13.2845429,-4.51910544,4.37533807
51,-1.49113592,-0.114432292,106.161726,0.199156864,1.6697834,-0.0656899677,-1.34409073,-0.0122425138,-0.716769336,0,0,3.51356414,14.0366424,-27.2400785,69.2619499,-10.6246726,-1.90512887,-23.6982805,-0.991711878,-17.705896,38.4916847,72.7910813,17.7139966,-1.54640691,31.202722,-7.6217082,5.10118697,6.61802642,10.614038,-3.87613705,-4.4600845,-9.09630336,-6.08705306,-10.1499147,13.2828507,-4.52079677,4.37831902
52,-1.48747982,-0.119183771,106.160247,0.209689824,1.67081808,-0.0640514629,-1.35322323,-0.0238941161,-0.715093592,0,0,3.50363945,14.0560427,-27.2859313,69.2682952,-10.6918065,-1.92812975,-23.6936667,-0.99221315,-17.6928213,38.5031868,72.8073577,17.6644265,-1.59634231,31.1734512,-7.62512671,5.08997436,6.61926653,10.6233159,-3.87189508,-4.47149433,-9.09122511,-6.0969705,-10.156651,13.2754417,-4.52539477,4.3801397
53,-1.48149636,-0.119268429,106.165326,0.208831865,1.6713372,-0.0604963339,-1.3567873,-0.0188729149,-0.714671348,0,0,3.53025264,14.0346992,-27.2007246,69.2447037,-10.615217,-1.92241138,-23.6775935,-0.991275386,-17.6928452,38.5227416,72.8094341,17.7001535,-1.61990508,31.20194,-7.62405523,5.08926189,6.6104607,10.6234688,-3.8665432,-4.44280412,-9.09088958,-6.09870622,-10.1586778,13.2820243,-4.50322227,4.42307256
54,-1.47715993,-0.119079289,106.167877,0.207489479,1.67195832,-0.0599813605,-1.34615462,-0.0196993995,-0.710140584,0,0,3.49976887,14.0648767,-27.3237654,69.2503044,-10.7313294,-1.90491543,-23.6735979,-0.992545908,-17.6888922,38.5281819,72.8210044,17.6505236,-1.65671094,31.1922923,-7.62350369,5.09140017,6.61773443,10.6250286,-3.86937644,-4.44360966,-9.09073419,-6.09718693,-10.1587709,13.2857331,-4.50763884,4.42086811
55,-1.47214513,-0.118201645,106.16492,0.204506833,1.67486105,-0.0584217559,-1.34026796,-0.0248492587,-0.709562259,0,0,3.4854878,14.0881394,-27.3851773,69.2431123,-10.8480369,-1.88439114,-23.6231569,-0.995826106,-17.694481,38.502432,72.8127672,17.6482338,-1.62991494,31.2300086,-7.61868414,5.09577704,6.61605292,10.6160887,-3.88019247,-4.46391026,-9.09423552,-6.09446937,-10.1578095,13.2959707,-4.52635697,4.39605959
