Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
12,-1.22201219,0.332709262,105.973208,-1.02409498,2.88100206,-0.569566553,-1.35161376,3.07053609,1.07794942,0,0,-0.386487508,14.8063099,-27.1906177,71.6652544,-13.9604243,-5.40057636,-19.1476465,1.72530013,-20.1497377,37.2484503,71.3082063,23.3723268,-4.16030195,20.7240609,-12.5492158,6.79510462,-3.375132,13.1805712,-3.88281399,-6.02453036,-10.0147375,-2.89808768,-12.4247442,13.1948446,-5.32386309,2.17005398
13,-1.21155959,0.344662787,105.97055,-1.0236533,2.88692175,-0.603859465,-1.31185096,3.06751352,1.07032768,0,0,-0.393277543,14.8130394,-27.209872,71.6514643,-13.8944131,-5.36566172,-19.1991239,1.70702553,-20.1548603,37.2504891,71.3662219,23.4335458,-4.19886904,20.6647083,-12.5363034,6.79244213,-3.32995222,13.1777333,-3.90332248,-6.0499122,-10.0167405,-2.90120951,-12.3964851,13.1814028,-5.32893792,2.19589664
14,-1.20006884,0.357804843,105.965889,-1.03148238,2.89031888,-0.641739079,-1.28467747,3.06277934,1.06457399,0,0,-0.378587487,14.8120148,-27.2352769,71.6140485,-13.9499929,-5.3361553,-19.1389328,1.67988385,-20.1623052,37.1887954,71.4213484,23.3276129,-4.15359385,20.4871695,-12.5207092,6.79830798,-3.28358335,13.1727532,-3.91668105,-6.07448039,-10.0226443,-2.89631888,-12.3716386,13.1881963,-5.32588184,2.19452697
15,-1.18918391,0.373726874,105.968165,-1.03018326,2.893757,-0.672754998,-1.28112193,3.05930598,1.0621561,0,0,-0.417525328,14.8373173,-27.3868951,71.6389582,-14.1396382,-5.33584324,-19.1149179,1.65178221,-20.1896755,37.1723074,71.4421531,23.1744989,-4.09608195,20.3421799,-12.51653,6.79000802,-3.2637457,13.1819603,-3.9160817,-6.03374941,-10.0235767,-2.9053136,-12.3510686,13.1808786,-5.29774445,2.23693028
16,-1.17985597,0.38178009,105.969977,-1.02169951,2.89795074,-0.705701403,-1.25096377,3.03940622,1.05809545,0,0,-0.443216605,14.8324866,-27.388379,71.6678909,-14.1036098,-5.32799792,-19.1371741,1.64027569,-20.181399,37.0684714,71.4908114,23.1265612,-4.08677453,20.3377318,-12.5176663,6.77936232,-3.22507701,13.2032065,-3.92617373,-6.03724946,-10.0264838,-2.9160656,-12.3257867,13.171791,-5.3132302,2.21503035
17,-1.16926106,0.399404019,105.967546,-1.03351102,2.90117688,-0.747081732,-1.20890805,3.04380294,1.05030871,0,0,-0.455891221,14.8459831,-27.4357122,71.6584106,-14.1201329,-5.26172417,-19.189203,1.64265537,-20.1787882,37.0141543,71.5172101,23.1567643,-4.12027234,20.2593093,-12.5111077,6.79060011,-3.19175145,13.2150884,-3.96414446,-6.00532558,-10.0262601,-2.9071887,-12.2847116,13.1605852,-5.31128316,2.22899638
18,-1.15642101,0.411832565,105.971885,-1.02811234,2.90648436,-0.7905233,-1.18286422,3.0223427,1.04028349,0,0,-0.44293542,14.8595307,-27.4364003,71.6279343,-14.1336165,-5.23149332,-19.2014274,1.64144056,-20.1831373,36.9992782,71.5135628,23.2260753,-4.12283623,20.0982875,-12.5043398,6.78338829,-3.15677662,13.2315133,-3.9543346,-6.04117127,-10.0307082,-2.91717273,-12.2546733,13.1554532,-5.29702514,2.23499456
19,-1.14256414,0.426972937,105.97173,-1.0194943,2.91263549,-0.829951885,-1.17080509,3.02058798,1.02956126,0,0,-0.450940455,14.8815735,-27.5746075,71.6044248,-14.3282786,-5.22111656,-19.1821696,1.62994919,-20.2099663,37.0168352,71.5333088,23.327309,-4.17884676,20.0222897,-12.5024436,6.76724001,-3.12540705,13.2499147,-3.95314999,-6.03837004,-10.0296752,-2.93197012,-12.23285,13.1365182,-5.29928081,2.24139637
20,-1.12661971,0.438780477,105.977094,-1.01763063,2.91736951,-0.864183812,-1.16048297,3.01241865,1.01418565,0,0,-0.439911113,14.905684,-27.5977909,71.5887222,-14.3361641,-5.24807446,-19.2379859,1.64257469,-20.2228412,36.9355867,71.5364166,23.2695649,-4.15045922,20.0525731,-12.4980987,6.76110266,-3.09311627,13.2669868,-3.93857907,-6.03322733,-10.0277004,-2.93658669,-12.2096803,13.1236211,-5.27863742,2.24999515
21,-1.11246184,0.4485121,105.978692,-1.01673275,2.9218164,-0.892259518,-1.15452619,3.00413512,1.00286035,0,0,-0.412973248,14.915639,-27.5547692,71.5612716,-14.2755001,-5.21970228,-19.2624671,1.64475416,-20.2188899,36.8970815,71.5689146,23.3570357,-4.18315832,20.0136069,-12.4945632,6.75885595,-3.09255384,13.2751762,-3.94113398,-6.02615253,-10.0266067,-2.94356074,-12.1796522,13.1156306,-5.27606884,2.26129485
22,-1.09706763,0.461285375,105.98352,-1.02243894,2.9255442,-0.932138155,-1.1231102,3.00618034,0.991318075,0,0,-0.39023979,14.9087252,-27.4636135,71.5487451,-14.0841327,-5.19581882,-19.2776847,1.66339108,-20.2368977,36.8036308,71.5572418,23.4819803,-4.09730284,19.9961455,-12.493607,6.76354787,-3.05054498,13.2995634,-3.94353266,-6.00370981,-10.0168165,-2.93841675,-12.1628927,13.0897118,-5.2579603,2.23689229
23,-1.08401207,0.471665943,105.984104,-1.00564195,2.92994455,-0.960410612,-1.1088238,2.98680587,0.989191325,0,0,-0.397666927,14.8676809,-27.3783779,71.5971506,-13.991564,-5.23195393,-19.326442,1.66640586,-20.2500765,36.7426509,71.5586967,23.5803641,-4.05865422,19.9365777,-12.4934482,6.74102617,-3.02255166,13.3211117,-3.94223877,-5.97871516,-10.0167806,-2.96374565,-12.1309666,13.0821268,-5.25938269,2.26311595
24,-1.06780436,0.488981558,105.985832,-1.00471434,2.93390857,-0.997410789,-1.09611548,2.99421064,0.982074054,0,0,-0.383170544,14.8572973,-27.3241649,71.5830941,-13.9102719,-5.21269963,-19.2844125,1.65821422,-20.2722098,36.7135167,71.5888793,23.7097586,-4.06778021,19.9012024,-12.4821306,6.73194971,-2.98217158,13.3324029,-3.95210668,-5.99184364,-10.0227033,-2.97430683,-12.0999473,13.087188,-5.2445599,2.29003692
25,-1.05016744,0.505766878,105.984068,-1.01894161,2.93733496,-1.04609382,-1.07113609,3.0030869,0.974454124,0,0,-0.365365255,14.8636886,-27.3093144,71.5669065,-13.9522041,-5.18977709,-19.2843049,1.65123804,-20.280307,36.6514644,71.6046297,23.883645,-4.01510579,19.7425662,-12.4621779,6.74743844,-2.93674357,13.330931,-3.97896469,-5.95588782,-10.0231839,-2.96256894,-12.0685746,13.0779032,-5.2339095,2.27123213
26,-1.03413342,0.520139467,105.980074,-1.02896643,2.94257283,-1.07990462,-1.06171908,3.02428247,0.969434682,0,0,-0.358076669,14.8257691,-27.2053487,71.5698094,-13.8274226,-5.1742303,-19.2322452,1.63008046,-20.3394188,36.5731563,71.6255164,23.7820749,-3.93525234,19.5930619,-12.4498904,6.75541781,-2.91008022,13.3261003,-4.01328853,-5.98949918,-10.0251758,-2.9576734,-12.0406323,13.0746888,-5.24759763,2.25472719
27,-1.02021703,0.531941094,105.983543,-1.02541432,2.94529214,-1.10432434,-1.04884374,3.02076236,0.969863917,0,0,-0.362668664,14.8228185,-27.186803,71.5614902,-13.8409096,-5.15629251,-19.2378545,1.60699463,-20.3598104,36.596058,71.6598927,23.8552929,-3.95258906,19.5134475,-12.4465666,6.74582993,-2.87697066,13.3425201,-4.0276554,-5.92268669,-10.0227391,-2.96869818,-12.0222403,13.0688285,-5.24244681,2.2762869
28,-1.00469869,0.541608129,105.986273,-1.01685346,2.94729124,-1.1289675,-1.03213785,3.0122163,0.962328511,0,0,-0.367648352,14.8063953,-27.1507874,71.5722273,-13.7717369,-5.15130306,-19.1832761,1.60209344,-20.3816687,36.5548719,71.6884634,23.7696952,-3.92310058,19.4405335,-12.4462456,6.735025,-2.85047999,13.374961,-4.03003316,-5.96688399,-10.0169915,-2.98303112,-11.9988042,13.0602361,-5.22879369,2.31874826
29,-0.990123581,0.55910321,105.988574,-1.01265281,2.9499971,-1.15229495,-1.04143309,3.0382611,0.96047198,0,0,-0.359185188,14.7790182,-27.1541752,71.5580273,-13.81771,-5.12665077,-19.1789834,1.60852833,-20.4043569,36.5117939,71.7202648,23.8299836,-3.97294687,19.3899799,-12.4441957,6.7206863,-2.82719651,13.399962,-4.0563422,-5.93833508,-10.0123504,-2.99606931,-11.9855272,13.0508241,-5.22219701,2.32380965
30,-0.974131469,0.574527867,105.991745,-1.00833708,2.95170938,-1.17425168,-1.02823076,3.04039276,0.958929211,0,0,-0.363598184,14.7636434,-27.1261492,71.5582185,-13.7678087,-5.1412567,-19.1817086,1.5931761,-20.4143563,36.4664312,71.7673453,23.7865931,-3.9945768,19.365258,-12.4367662,6.70944124,-2.81947007,13.4133321,-4.04755303,-5.9496446,-10.0153932,-3.01043811,-11.9706484,13.0628939,-5.20847558,2.33474179
31,-0.962130632,0.589623954,105.989337,-1.02801833,2.95358861,-1.19186542,-1.00809494,3.05569857,0.958014286,0,0,-0.387006949,14.7633907,-27.1509701,71.5864477,-13.8309119,-5.19375567,-19.2082114,1.59121871,-20.4254314,36.418193,71.7900147,23.7600869,-4.00453308,19.281303,-12.4280577,6.72487448,-2.7959373,13.414781,-4.07822869,-5.93290636,-10.0143303,-2.99667485,-11.9599951,13.0686688,-5.20891741,2.33261718
32,-0.949847419,0.600091834,105.986547,-1.02506457,2.95586006,-1.21490145,-0.989781069,3.05447276,0.954130683,0,0,-0.386121079,14.7443977,-27.1379006,71.5927861,-13.7648401,-5.24854788,-19.198031,1.57014096,-20.442775,36.4196683,71.8323755,23.7499645,-4.01089028,19.2218155,-12.4275079,6.71896936,-2.78398126,13.4341761,-4.09509541,-5.96314703,-10.0104858,-3.00389927,-11.9421435,13.059676,-5.20981686,2.33383231
33,-0.93777515,0.612316281,105.987763,-1.02177722,2.95447725,-1.23285101,-0.956934582,3.0359224,0.955571426,0,0,-0.413327937,14.7829387,-27.2295378,71.5831965,-13.8063711,-5.1977714,-19.2600253,1.56450221,-20.4481879,36.3898511,71.8621688,23.7160082,-4.02885026,19.1982257,-12.4266857,6.70747031,-2.76230566,13.4628706,-4.10737097,-5.94399603,-10.0133647,-3.01628774,-11.9306901,13.076503,-5.21081108,2.36349838
34,-0.924273487,0.622764602,105.991292,-1.01293896,2.95544352,-1.24738619,-0.948722881,3.03217774,0.939241404,0,0,-0.398467313,14.8015459,-27.2900328,71.5543185,-13.91879,-5.20772554,-19.3019097,1.57037191,-20.4573301,36.3273276,71.9007184,23.7153218,-4.05119266,19.186961,-12.4261743,6.68977243,-2.72844628,13.4941469,-4.1053915,-5.95351518,-10.0108358,-3.03389447,-11.9143557,13.0850493,-5.19535778,2.41351586
35,-0.912635121,0.63175573,105.989575,-1.00388587,2.95249215,-1.26717113,-0.910307015,3.00527,0.937588925,0,0,-0.426593285,14.8090249,-27.3162197,71.5765986,-13.9517892,-5.19861578,-19.3303711,1.59000016,-20.4440812,36.2820195,71.9072754,23.8067832,-4.05056813,19.122957,-12.4318493,6.67640831,-2.7262525,13.5360817,-4.11277792,-5.93349888,-10.0095278,-3.05272488,-11.9001899,13.093231,-5.20012952,2.42429048
