Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
11,-0.770949665,-0.53488086,105.716956,1.85119375,3.76347481,-0.244435282,-0.060970504,-0.157665352,0.194619784,0,0,-4.08567786,15.2797394,-25.2693964,65.4247428,1.56193513,-3.91198146,-15.6086796,-5.08269594,-22.9038168,37.7514288,61.9851757,0.396705498,-1.7769338,18.0385159,-13.4666622,-0.355309509,-4.58574333,11.8412667,-2.36576216,-2.06240806,-16.1753838,-1.77213922,0.3833179,21.059705,-9.20304299,-0.37193579
12,-0.764460722,-0.533416634,105.720389,1.84556791,3.76446036,-0.252874061,-0.0666372265,-0.14453518,0.187854508,0,0,-4.07543984,15.2497258,-25.198581,65.4530744,1.63815449,-3.96039768,-15.5666858,-5.08857887,-22.9173354,37.779115,61.987737,0.428293335,-1.78740864,18.0282997,-13.4631515,-0.347306875,-4.58175322,11.8438844,-2.36565715,-2.08782725,-16.1782593,-1.76346306,0.392829019,21.0704933,-9.18251144,-0.383618695
13,-0.754260272,-0.531700533,105.718482,1.84762036,3.7636237,-0.256404709,-0.102808928,-0.0992871716,0.181925063,0,0,-4.07460783,15.215358,-25.1813348,65.4690981,1.60540469,-3.98978329,-15.5457991,-5.0819109,-22.9473012,37.7781622,61.9919307,0.383849641,-1.81644548,18.0437666,-13.4597099,-0.351467047,-4.57309724,11.8519978,-2.37960717,-2.08392252,-16.1739767,-1.76580721,0.396203479,21.0768744,-9.19879547,-0.369891376
14,-0.746734487,-0.540125277,105.724072,1.85361286,3.76556562,-0.270395677,-0.0829579235,-0.130809715,0.177906631,0,0,-4.0703586,15.2428871,-25.1877569,65.475054,1.64029906,-4.00760282,-15.5068688,-5.06749706,-22.9190942,37.7523885,61.9953253,0.379034571,-1.83834435,18.0442652,-13.4634341,-0.352854643,-4.56362846,11.8720009,-2.38758505,-2.1020556,-16.1682565,-1.76443701,0.421476886,21.0645954,-9.19504057,-0.379107862
15,-0.738980295,-0.544471014,105.722964,1.86297242,3.76667828,-0.271635525,-0.0964488611,-0.136974148,0.178684445,0,0,-4.0779367,15.2370268,-25.1724607,65.5085287,1.68573861,-4.07876144,-15.521347,-5.0586541,-22.9195706,37.7112673,61.9841443,0.321755004,-1.83189238,18.0564759,-13.4626742,-0.358397848,-4.57117112,11.8785476,-2.38389994,-2.12212889,-16.1653007,-1.7735694,0.428217963,21.066571,-9.1993675,-0.370053726
16,-0.729226042,-0.541310944,105.720675,1.8581735,3.77019224,-0.286488124,-0.134777201,-0.107701651,0.164748658,0,0,-4.06364068,15.2221011,-25.1544597,65.5197712,1.67750577,-4.06668225,-15.5036637,-5.04775398,-22.9374606,37.7475356,61.969555,0.328008949,-1.82541843,18.0259313,-13.4571111,-0.351534015,-4.55024641,11.8732124,-2.40530811,-2.06016691,-16.1686458,-1.76730174,0.438655586,21.0727745,-9.21130069,-0.373907207
17,-0.723101106,-0.543905282,105.71878,1.84809089,3.77262003,-0.303036111,-0.107676085,-0.110858759,0.171057699,0,0,-4.08328004,15.2329457,-25.1688902,65.5356719,1.68699024,-4.05763396,-15.5036722,-5.03907238,-22.9088865,37.6944651,61.9773209,0.293153187,-1.81760213,18.0244816,-13.445189,-0.333634117,-4.54566762,11.8592686,-2.42389988,-2.08899308,-16.1760378,-1.74726666,0.458172558,21.0851935,-9.20910222,-0.371678964
18,-0.71352995,-0.550229009,105.718315,1.84582494,3.77394584,-0.30903393,-0.108963315,-0.118140021,0.158748898,0,0,-4.10866059,15.237317,-25.209704,65.619171,1.66714406,-4.14402006,-15.4971767,-5.03876289,-22.9032721,37.726222,61.9981872,0.360056384,-1.83882118,18.0038852,-13.4407152,-0.324330572,-4.53195687,11.8611836,-2.43908851,-2.10774921,-16.1772006,-1.7412784,0.464576501,21.0968271,-9.22819346,-0.383836194
19,-0.704330672,-0.557725318,105.721891,1.85251817,3.77701023,-0.310141382,-0.12356702,-0.122317029,0.158097108,0,0,-4.13321427,15.2487884,-25.2382354,65.6677473,1.61763607,-4.16076982,-15.4958517,-5.02650654,-22.901375,37.7248457,61.9893148,0.362827306,-1.81571316,17.9787552,-13.4444598,-0.327676991,-4.54071744,11.8738373,-2.44336165,-2.07384223,-16.1704592,-1.74584843,0.465620132,21.0893719,-9.229358,-0.399934603
20,-0.695382804,-0.564912846,105.720508,1.86266157,3.78109775,-0.314984728,-0.153156814,-0.125236708,0.153269885,0,0,-4.07336815,15.1973178,-25.0396733,65.6345457,1.82750185,-4.14308176,-15.5173599,-5.01608324,-22.8953661,37.7082108,61.9984535,0.347964894,-1.8368972,17.9673795,-13.4405427,-0.335867722,-4.53343091,11.8704897,-2.44228141,-2.05467821,-16.1637776,-1.75378319,0.477253332,21.0786997,-9.24868317,-0.392421502
