Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
11,-0.500871334,-0.145918713,106.411254,-0.0456231123,5.51955911,0.00293144516,0.269747196,1.39719385,-2.79761283,0,0,-0.146636851,14.7658427,-25.8479391,64.538396,-2.74466115,-4.42155327,-13.259734,-1.21858974,-19.5027309,35.7312638,70.4168461,9.55727197,-3.64772442,19.813969,-11.7040534,2.39850737,1.0109188,7.78310301,-1.68623636,-2.23786324,-11.556301,-1.91114456,-11.5127995,9.70644074,-3.48188188,0.750424346
12,-0.499643013,-0.157049333,106.405985,-0.043057265,5.52331695,0.00887762002,0.289412244,1.35564143,-2.79429015,0,0,-0.143133284,14.8003386,-25.8698179,64.522509,-2.75768013,-4.39189744,-13.2553652,-1.21524444,-19.4807018,35.7128325,70.4250423,9.5584331,-3.68969295,19.8809219,-11.7017063,2.40165758,1.00919545,7.77051241,-1.70145263,-2.24341725,-11.5520996,-1.90796895,-11.5086749,9.69473294,-3.50127065,0.739184683
13,-0.494282739,-0.156939332,106.408238,-0.0310629111,5.52362492,0.00872553247,0.286796308,1.36051936,-2.79755605,0,0,-0.143679339,14.810198,-25.9260508,64.510802,-2.83868958,-4.40746472,-13.2487749,-1.18553482,-19.5085861,35.6582491,70.3926809,9.4968709,-3.67948737,19.8707432,-11.7066992,2.38645956,1.01947585,7.78586924,-1.72293389,-2.21292387,-11.5455699,-1.92071003,-11.5156042,9.68743915,-3.51866224,0.743668596
14,-0.491233123,-0.153598643,106.404531,-0.032680372,5.52310091,0.00698758199,0.286426437,1.37102462,-2.79866702,0,0,-0.149248011,14.8624455,-26.0617018,64.4730379,-3.01353261,-4.39075296,-13.236169,-1.18420336,-19.5170658,35.6497318,70.4169896,9.52219553,-3.73994735,19.8828975,-11.7025686,2.38658015,1.01444712,7.78586241,-1.73492408,-2.21406409,-11.54996,-1.9197474,-11.5259118,9.70282757,-3.53982857,0.735225308
15,-0.488954503,-0.160893321,106.405687,-0.0352111252,5.53017464,0.0123310819,0.281215217,1.36304792,-2.80281807,0,0,-0.117106568,14.7920007,-25.8706392,64.4991839,-2.78940038,-4.38637779,-13.2843278,-1.19167741,-19.4999049,35.709899,70.4274192,9.48119391,-3.66042772,19.8432619,-11.7094885,2.39297577,1.00845747,7.77988514,-1.71847549,-2.21761963,-11.5370962,-1.91348048,-11.4875842,9.66355484,-3.50972387,0.753883837
16,-0.482938532,-0.166118075,106.40707,-0.0386100063,5.53021076,0.0238721688,0.288102235,1.35571614,-2.79891505,0,0,-0.0878361927,14.741208,-25.762951,64.5152348,-2.65115522,-4.41029029,-13.2856818,-1.20578826,-19.4805943,35.7272135,70.4653405,9.52931771,-3.67292441,19.8692525,-11.7072294,2.39994705,1.00355777,7.77499729,-1.69059711,-2.25420853,-11.5368085,-1.90770086,-11.5122198,9.67452327,-3.50020643,0.755694318
17,-0.478067854,-0.157901633,106.406534,-0.0525652404,5.53030616,0.0270549317,0.281290989,1.37653754,-2.80362852,0,0,-0.10509538,14.8324029,-25.9700048,64.4552726,-2.90704825,-4.34900001,-13.2832844,-1.19100975,-19.4869259,35.7065009,70.4747115,9.51242666,-3.71453392,19.8847366,-11.7005956,2.41471071,0.983568158,7.7673526,-1.7152558,-2.2091026,-11.5395064,-1.89440974,-11.5222747,9.68689018,-3.4882997,0.765337851
18,-0.471322611,-0.158938859,106.414688,-0.043311616,5.53747142,0.0213225928,0.284320205,1.38795271,-2.81494016,0,0,-0.0990528174,14.8311308,-26.0161581,64.4451366,-2.98363004,-4.36467914,-13.2749303,-1.15406505,-19.5083812,35.657467,70.4479303,9.45295791,-3.71948239,19.8673759,-11.6997606,2.40356128,0.990182663,7.75834443,-1.70654293,-2.17927367,-11.52911,-1.90095691,-11.51216,9.65456972,-3.48534457,0.764985242
19,-0.469822483,-0.163547986,106.413162,-0.041673424,5.53848174,0.026955433,0.285219068,1.37746848,-2.81189603,0,0,-0.0846121767,14.7957539,-25.9273605,64.4719451,-2.8981895,-4.39017026,-13.291841,-1.14114158,-19.4997342,35.6263077,70.4398024,9.43831654,-3.71664231,19.9134199,-11.6942444,2.40538836,0.983687793,7.7467886,-1.72411594,-2.19859499,-11.5317772,-1.89925256,-11.523984,9.66617507,-3.52458209,0.732101617
20,-0.466199452,-0.167390599,106.415462,-0.0466731041,5.53939127,0.028998496,0.303623386,1.36530636,-2.81726926,0,0,-0.0576621712,14.7751079,-25.8749235,64.4735843,-2.79270982,-4.38193518,-13.2803347,-1.14540864,-19.467021,35.6249553,70.4858174,9.41646506,-3.72632795,19.9122093,-11.693756,2.41536876,0.976122185,7.7519232,-1.72029146,-2.22934408,-11.5328009,-1.89375404,-11.5285081,9.67447289,-3.52524739,0.712960812
