Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
11,-1.60946511,-0.153149245,106.035805,-0.0598625187,1.11153254,-0.0866471003,0.67120301,1.38849422,1.03339087,0,0,-1.260443,13.9289252,-22.6168156,74.1634508,-10.0284876,-5.78128129,-22.1407395,-2.40483789,-19.1329974,35.3348464,74.6571505,16.1599253,-2.28573775,21.795663,-9.99787467,2.95584931,-0.633225664,14.286845,-5.48135872,-2.74083965,-9.61688586,-1.53656589,-6.18618771,14.8851405,-6.47250241,0.468651295
12,-1.60716195,-0.159277732,106.035852,-0.0431097931,1.11201169,-0.0816000818,0.634108306,1.38735144,1.02998132,0,0,-1.23233336,13.9010793,-22.5491746,74.1598786,-9.97176285,-5.77086653,-22.1250625,-2.41209454,-19.1565957,35.4432518,74.6295156,16.221952,-2.27782689,21.7870074,-9.99909129,2.93803533,-0.625545917,14.2896462,-5.46561129,-2.7246203,-9.61837057,-1.55175271,-6.19513398,14.8904237,-6.47919642,0.501541538
13,-1.60608236,-0.163849955,106.03205,-0.0537875104,1.11262088,-0.083071268,0.639954574,1.39860322,1.03183924,0,0,-1.22878785,13.9116499,-22.6180092,74.1480623,-10.0539633,-5.78132526,-22.1030949,-2.41742828,-19.160827,35.4683698,74.6155478,16.2570609,-2.25005769,21.7596525,-9.99623115,2.95575412,-0.636036073,14.2836143,-5.4780243,-2.72764117,-9.61983479,-1.53502888,-6.19462214,14.8901061,-6.48193319,0.470694162
14,-1.60520673,-0.173019827,106.033266,-0.0531445959,1.11195004,-0.0874386302,0.661257721,1.38192197,1.03881788,0,0,-1.24063535,13.9309085,-22.6458405,74.1614768,-10.0338117,-5.7869354,-22.1114585,-2.40592325,-19.1378912,35.3883132,74.6080209,16.2264958,-2.25593208,21.7964519,-10.0030306,2.96202338,-0.620167836,14.3026475,-5.48544274,-2.74475549,-9.61443724,-1.52904094,-6.186005,14.8836191,-6.47741716,0.486443031
15,-1.60353929,-0.182423065,106.035173,-0.0435013518,1.1109848,-0.0867443853,0.671076811,1.36018404,1.04210544,0,0,-1.24364415,13.9364426,-22.6451165,74.1729379,-9.98491353,-5.7875292,-22.1326338,-2.41259336,-19.1191697,35.4006348,74.6134236,16.2501795,-2.2592046,21.7750819,-10.0024893,2.95978372,-0.625248163,14.3022274,-5.4909355,-2.74605365,-9.61800772,-1.53095595,-6.19355706,14.8941974,-6.49106089,0.502325782
16,-1.60445459,-0.187351997,106.044805,-0.0413444164,1.10948349,-0.0929178764,0.672254912,1.37032517,1.05060625,0,0,-1.23166667,13.9214751,-22.5873878,74.1529118,-9.85446631,-5.7816356,-22.1694912,-2.41305183,-19.1283324,35.4207258,74.603472,16.2656276,-2.25999519,21.7493953,-10.0116845,2.9631828,-0.622102381,14.320505,-5.49122791,-2.74770592,-9.61806834,-1.53049257,-6.17926446,14.8930345,-6.49743175,0.455450087
17,-1.60031728,-0.192716322,106.048858,-0.0469684267,1.11068118,-0.106890691,0.676983431,1.36621713,1.04513538,0,0,-1.22128073,13.9378565,-22.583749,74.1455215,-9.80682745,-5.7671048,-22.1988473,-2.41814843,-19.1163778,35.4500103,74.6050225,16.2709023,-2.21100545,21.7332829,-9.99849365,2.97581759,-0.599792742,14.3048246,-5.48976284,-2.74348977,-9.62810445,-1.5181772,-6.16569074,14.9087815,-6.48815208,0.454156887
18,-1.59821473,-0.202637888,106.052399,-0.0415246314,1.1099102,-0.108036648,0.673085954,1.36017903,1.04506729,0,0,-1.2087373,13.9504206,-22.6428284,74.1183237,-9.80194386,-5.75946951,-22.2084762,-2.42756001,-19.1099421,35.4578274,74.6166953,16.2923815,-2.22134934,21.7462893,-9.99828106,2.97754392,-0.620537734,14.3059917,-5.46152086,-2.76959817,-9.63137867,-1.51739387,-6.16422822,14.9176796,-6.49274666,0.436410241
19,-1.59558672,-0.206901436,106.049871,-0.048216193,1.11081244,-0.11671798,0.661696027,1.37198789,1.04131837,0,0,-1.19919232,13.9482136,-22.6779783,74.1093762,-9.8829721,-5.75827678,-22.1927429,-2.44385556,-19.1159971,35.4598423,74.6305879,16.2773141,-2.23012699,21.7818114,-9.99393279,2.99257033,-0.615654736,14.3026663,-5.47884094,-2.80043092,-9.63226489,-1.50414831,-6.15911583,14.9197218,-6.49463692,0.442588868
20,-1.5969675,-0.217199139,106.050289,-0.0444744006,1.10825438,-0.121515797,0.653866282,1.36562183,1.03761459,0,0,-1.16531939,13.9498896,-22.6696113,74.0832234,-9.90405946,-5.75716047,-22.1604019,-2.44719552,-19.1037966,35.4855546,74.6146872,16.278774,-2.16907705,21.7612661,-9.99155077,2.99649406,-0.613444956,14.3019687,-5.48481693,-2.79332987,-9.64219683,-1.50074485,-6.15297463,14.9411481,-6.51538276,0.415555086
