Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
12,-0.288501102,-0.127117534,106.258178,-0.0621194562,6.17767017,-0.324324061,1.67402803,1.44143234,-3.8210012,0,0,1.81473836,15.4421527,-23.184348,63.9146221,-1.97388732,-3.86041097,-14.5113414,1.25044457,-24.0813585,35.7060194,65.7387608,6.02761419,-3.96984212,18.0437137,-13.083235,4.15354561,0.631549226,8.20119426,-1.30655895,-3.75113605,-12.0246727,-4.42718262,-9.85719241,8.60230822,-2.2711062,3.4834112
13,-0.283950265,-0.115418376,106.260204,-0.0623763893,6.17925801,-0.350372722,1.68849171,1.44987616,-3.81988062,0,0,1.81967125,15.4168947,-23.1801748,63.9280025,-1.99390084,-3.88167975,-14.4822396,1.26527984,-24.1027694,35.6901358,65.7344714,5.98748811,-3.97464801,18.0519817,-13.0813883,4.15005111,0.660410991,8.21284315,-1.30444244,-3.71965571,-12.0272886,-4.43048075,-9.8298042,8.59738365,-2.2571645,3.47450122
14,-0.279304315,-0.107595383,106.258261,-0.0569176103,6.1825489,-0.371016714,1.69249814,1.46007577,-3.8119623,0,0,1.84020408,15.3307762,-23.0302436,63.9596058,-1.79002417,-3.88117346,-14.473374,1.25916917,-24.126629,35.714885,65.7254077,5.98276547,-3.91085874,18.0323824,-13.080304,4.14151765,0.67882374,8.21611481,-1.30903051,-3.71132544,-12.0320416,-4.44049253,-9.811104,8.59255215,-2.28298966,3.46629304
15,-0.274278177,-0.0970061286,106.262779,-0.0663393132,6.18439157,-0.397126215,1.700001,1.48091713,-3.808709,0,0,1.84175219,15.2855416,-22.9525126,63.9877461,-1.72000193,-3.92861553,-14.5285739,1.21955962,-24.1553226,35.7954027,65.766949,6.07817809,-3.91569452,18.0695796,-13.0817998,4.14602557,0.697467755,8.22882579,-1.31330194,-3.70268141,-12.0371019,-4.43466595,-9.78776439,8.58752342,-2.23639966,3.44319825
16,-0.26531429,-0.0834072649,106.259298,-0.075221685,6.18743016,-0.424370111,1.71977493,1.4939026,-3.81505638,0,0,1.85914633,15.2828266,-22.954034,63.9796114,-1.73579439,-3.9691591,-14.5764348,1.23657491,-24.1801862,35.7994803,65.7670377,6.12454354,-3.95790167,18.0992022,-13.0747204,4.15076273,0.719104834,8.23142297,-1.34492369,-3.67678176,-12.038065,-4.4281491,-9.76490118,8.58077605,-2.22531725,3.45987074
17,-0.256029097,-0.0788852281,106.259906,-0.0511272025,6.19229551,-0.441597134,1.73546868,1.47975963,-3.82181186,0,0,1.86413749,15.2681349,-22.9760733,63.9849867,-1.7657785,-3.9474899,-14.4821799,1.25020519,-24.1928698,35.7882037,65.7719691,6.09771157,-3.91569921,18.0780115,-13.0751549,4.12205929,0.751035221,8.24478538,-1.329369,-3.68250375,-12.0344885,-4.45847044,-9.74201151,8.56276484,-2.23891061,3.46418102
18,-0.247014104,-0.064989907,106.260908,-0.0598370772,6.19575685,-0.465367791,1.73218731,1.51448047,-3.82828688,0,0,1.88039718,15.204457,-22.8931958,64.002875,-1.72915652,-3.95340911,-14.5330358,1.24748656,-24.2190192,35.7931692,65.7952123,6.08669021,-3.92456992,18.0939446,-13.0701219,4.12592134,0.770609636,8.24760796,-1.3384269,-3.71263598,-12.0355506,-4.45600261,-9.71524571,8.55563241,-2.23580266,3.4780653
19,-0.238101184,-0.0552680227,106.265819,-0.068869043,6.19878405,-0.48941965,1.75005796,1.52840413,-3.83346758,0,0,1.89252546,15.212631,-22.9204346,63.9840032,-1.75281288,-3.95600074,-14.6036958,1.24853126,-24.2331167,35.7929472,65.8049794,6.08776298,-3.9247966,18.1457431,-13.0601968,4.1334354,0.783964897,8.24382403,-1.34362009,-3.72387634,-12.0422971,-4.45070323,-9.70246045,8.56116316,-2.22160142,3.48572514
20,-0.230293325,-0.046849018,106.266046,-0.0709317176,6.20208113,-0.51568424,1.78132187,1.51990343,-3.83708672,0,0,1.8952522,15.2098324,-22.9232248,63.9897406,-1.73734709,-3.97734978,-14.6147538,1.26877701,-24.2341771,35.7641546,65.8061201,6.07328895,-3.91513103,18.16991,-13.0573333,4.13243734,0.814992633,8.25118014,-1.37238319,-3.6931725,-12.0427121,-4.45132564,-9.68693628,8.55560509,-2.21613727,3.49231115
21,-0.223286264,-0.0336891157,106.270075,-0.065396159,6.20325439,-0.533640072,1.7695605,1.54744456,-3.83553414,0,0,1.90257438,15.1994761,-22.9563341,63.9763192,-1.80461154,-3.96895761,-14.5999016,1.27150385,-24.2587521,35.7692294,65.8150335,6.0807202,-3.9221102,18.1829676,-13.0582383,4.11963116,0.827947847,8.26665479,-1.37586541,-3.69885053,-12.0430237,-4.46358497,-9.66667196,8.55051916,-2.19952945,3.4899859
22,-0.216403743,-0.0181579249,106.269407,-0.0810521963,6.20539472,-0.551131141,1.78286592,1.57778469,-3.83631449,0,0,1.90678498,15.1653098,-22.8912014,63.984734,-1.73487339,-3.96615595,-14.6490175,1.2698676,-24.288863,35.7844744,65.8239469,6.09898583,-3.89254743,18.22059,-13.0460199,4.13238825,0.841051992,8.25484796,-1.38559832,-3.70079542,-12.053129,-4.4545862,-9.648093,8.56556948,-2.19684476,3.46851221
23,-0.208725524,-0.0115765382,106.266463,-0.0702822661,6.20946459,-0.567493945,1.7937223,1.56941013,-3.8388122,0,0,1.9030939,15.1784476,-22.9786944,63.9783273,-1.84082029,-3.93304234,-14.575873,1.27263051,-24.2959306,35.7992139,65.8505914,6.18517129,-3.90603919,18.2572425,-13.0458124,4.11453413,0.867359213,8.26608191,-1.39407021,-3.68177036,-12.0526423,-4.47170777,-9.62999726,8.55448238,-2.20383844,3.47905141
24,-0.198578066,-0.00283022109,106.262803,-0.0685745889,6.21297054,-0.583711815,1.78745581,1.58803862,-3.84662679,0,0,1.92753488,15.1605423,-22.9632958,63.966593,-1.91467513,-3.95425478,-14.6178752,1.30430915,-24.2964121,35.750945,65.8570665,6.11151837,-3.8854466,18.2395711,-13.0455589,4.10700641,0.882015305,8.28160864,-1.41524828,-3.67783019,-12.0465831,-4.4798293,-9.61134658,8.54126938,-2.20360045,3.50480378
25,-0.187706167,0.00423889796,106.26725,-0.0650853311,6.21540254,-0.591865581,1.7886464,1.58949537,-3.85498011,0,0,1.92165238,15.172099,-23.0484238,63.9684987,-2.0429638,-3.93555927,-14.5690565,1.3218321,-24.2961286,35.7803421,65.8567591,6.18545816,-3.86247838,18.220578,-13.0464784,4.09887549,0.892941099,8.29486774,-1.42461823,-3.67145378,-12.0415851,-4.4878838,-9.60541114,8.53715846,-2.1929699,3.5189935
26,-0.179604418,0.0185491503,106.26651,-0.0745977365,6.21933226,-0.608123194,1.79416754,1.61480197,-3.86293472,0,0,1.94401655,15.1575814,-23.0314167,63.9586154,-2.00683658,-3.95135195,-14.5572949,1.33894674,-24.2943596,35.7570341,65.8655837,6.15635131,-3.84444241,18.2038287,-13.03659,4.10516695,0.896218576,8.28655028,-1.44422589,-3.68469368,-12.0482949,-4.48301729,-9.59664801,8.54506355,-2.203117,3.52026413
27,-0.170023087,0.0271571596,106.272733,-0.0689411229,6.22264932,-0.616052851,1.79270972,1.62415346,-3.87503995,0,0,1.95082817,15.1462143,-23.0358187,63.9576455,-1.97572677,-3.91436178,-14.5803416,1.34967046,-24.3124869,35.7406109,65.8893869,6.13254383,-3.88055789,18.2535866,-13.0387603,4.09134436,0.915159331,8.30100467,-1.43631643,-3.68503647,-12.0467129,-4.49631737,-9.58136717,8.54109521,-2.19660634,3.52464356
28,-0.160573923,0.0379920384,106.265247,-0.0786015992,6.2264891,-0.625315451,1.79049151,1.63351114,-3.88066461,0,0,1.95172442,15.1749113,-23.118394,63.9449004,-2.11480629,-3.89097094,-14.559723,1.35184737,-24.3160625,35.7660978,65.8990858,6.18462231,-3.9108041,18.2528934,-13.0331365,4.09537844,0.939554632,8.29713024,-1.47137312,-3.64976537,-12.0424944,-4.49192599,-9.56985318,8.53495999,-2.19837621,3.5512512
29,-0.150396267,0.043567727,106.259084,-0.0619026667,6.23033212,-0.634133404,1.77230496,1.6293587,-3.89733454,0,0,1.96443177,15.212071,-23.1927218,63.9236585,-2.22055149,-3.89367868,-14.6242956,1.36460819,-24.3235416,35.8020211,65.8879731,6.24762611,-3.91918731,18.2616838,-13.0329683,4.07393847,0.938374077,8.31348855,-1.48368069,-3.65157366,-12.0361884,-4.51436145,-9.56522402,8.52683377,-2.20536286,3.5881545
30,-0.140545226,0.0545696763,106.26179,-0.0673948855,6.23315354,-0.636991228,1.75408265,1.63744106,-3.90692157,0,0,1.98190169,15.2312348,-23.2250525,63.9134132,-2.23923483,-3.88339583,-14.6233974,1.37854391,-24.3119388,35.8037184,65.8990312,6.11371599,-3.9531184,18.2159096,-13.0289316,4.07317349,0.938019974,8.3177779,-1.49312332,-3.66785427,-12.0361739,-4.51458856,-9.56673093,8.53207424,-2.19718136,3.6076278
31,-0.133879844,0.0611724565,106.26148,-0.0579441863,6.23776514,-0.648062358,1.75867147,1.62434225,-3.90951362,0,0,1.97574769,15.2224836,-23.22223,63.9290748,-2.17826963,-3.89050478,-14.6098054,1.37141629,-24.3160523,35.809227,65.9026648,6.16981489,-3.95043926,18.3028169,-13.0270303,4.05818848,0.957920371,8.31923017,-1.49108664,-3.66037735,-12.0381572,-4.5281674,-9.55262061,8.52770462,-2.21207885,3.57669067
32,-0.125204341,0.0708050386,106.265187,-0.0660101983,6.23968388,-0.648980266,1.73901888,1.64059778,-3.9108724,0,0,1.99221314,15.2216349,-23.2411649,63.9038919,-2.18850488,-3.87341992,-14.5178283,1.3758526,-24.3146948,35.8173822,65.8959917,6.22372728,-3.92781255,18.2984456,-13.0276766,4.06174829,0.958580338,8.32798221,-1.50205518,-3.65682181,-12.0389128,-4.5258541,-9.55238155,8.53434186,-2.19711028,3.5913664
33,-0.116401946,0.0762551557,106.261694,-0.0652200508,6.24331618,-0.652781456,1.73374021,1.64360402,-3.91392507,0,0,1.99553219,15.2347062,-23.260298,63.8952039,-2.18793413,-3.89251627,-14.5145106,1.37741437,-24.3144438,35.8190932,65.889906,6.16305172,-3.87317232,18.260982,-13.0284262,4.05513155,0.967003135,8.33261905,-1.50459772,-3.63130977,-12.033289,-4.53283754,-9.5440769,8.52226011,-2.18608529,3.59269786
34,-0.107106508,0.0787079742,106.263208,-0.0599687802,6.2458743,-0.648919516,1.70430904,1.63400291,-3.91669215,0,0,2.00701011,15.2522803,-23.2822895,63.8901564,-2.18294575,-3.91514511,-14.4490586,1.3711117,-24.3006844,35.8089879,65.887454,6.10993163,-3.83099633,18.3170118,-13.0289863,4.04647556,0.968314851,8.33719272,-1.48985273,-3.64232089,-12.0311127,-4.54321687,-9.54195186,8.52191177,-2.16430275,3.6326216
35,-0.095834845,0.0862879504,106.262994,-0.0688464031,6.25036015,-0.651194044,1.68883257,1.63788064,-3.91921377,0,0,2.02036547,15.2140978,-23.1994359,63.9130034,-2.04917905,-3.95656594,-14.3910088,1.362765,-24.2735071,35.7914378,65.905957,6.0548103,-3.81870028,18.3321902,-13.0243725,4.05076962,0.975432335,8.33351722,-1.48908444,-3.63005857,-12.0291883,-4.5378445,-9.53893974,8.52211667,-2.16702799,3.62360831
36,-0.087048352,0.0957729004,106.268227,-0.072665915,6.25378733,-0.6491371,1.67312474,1.64342793,-3.92354582,0,0,2.03036423,15.2335297,-23.2468289,63.8884625,-2.0871421,-3.94450511,-14.3374909,1.3551408,-24.2423238,35.7807109,65.9301222,5.9410979,-3.83394569,18.2620936,-13.0223089,4.05293095,0.971272217,8.33299727,-1.4764233,-3.66142023,-12.0272904,-4.53871492,-9.53603094,8.52261442,-2.15227734,3.63464632
37,-0.0798743742,0.0898856437,106.254113,-0.0273078583,6.26266751,-0.637717784,1.63828832,1.60508432,-3.93150214,0,0,2.04674623,15.2402182,-23.2283532,63.8521327,-2.10880084,-3.92834147,-14.3651104,1.35359408,-24.2234913,35.7922403,65.930771,5.87776155,-3.85354919,18.1680214,-13.0314033,4.00020317,0.970600617,8.34238451,-1.49688846,-3.66063604,-12.015784,-4.58919087,-9.55386541,8.50125728,-2.27860874,3.62337523
38,-0.0709849119,0.0970694993,106.255841,-0.0356214187,6.26701255,-0.642892195,1.62948634,1.62087667,-3.9279133,0,0,2.04197769,15.2446732,-23.206541,63.8490592,-2.06254573,-3.93182401,-14.4208977,1.32579916,-24.2015442,35.8368449,65.9592461,5.77706066,-3.87193392,18.0081609,-13.0327873,4.00413266,0.987348988,8.34289251,-1.50655382,-3.60121254,-12.0156107,-4.58492414,-9.53261157,8.49553955,-2.25546656,3.62357501
39,-0.0569422729,0.117150601,106.266296,-0.0898099764,6.26708317,-0.647601955,1.62858337,1.67904192,-3.9327209,0,0,2.04715241,15.2401243,-23.1998269,63.8499061,-1.99371365,-3.93720748,-14.3885602,1.31372958,-24.201452,35.8216784,65.9663768,5.78804275,-3.87242185,18.0475933,-13.0206859,4.05794986,0.982000843,8.32940032,-1.51282714,-3.63806782,-12.0214454,-4.5357297,-9.52172425,8.51461371,-2.13428108,3.61856165
40,-0.0493023836,0.112100563,106.260347,-0.0470486551,6.27269848,-0.634937477,1.60611333,1.63801757,-3.93475587,0,0,2.05503295,15.2083229,-23.1165242,63.856627,-1.88282446,-3.95001195,-14.3763068,1.31515869,-24.1786323,35.7762986,65.9634057,5.85698113,-3.85970703,18.1107947,-13.0298119,4.00790079,0.973919982,8.3429241,-1.50699629,-3.63202011,-12.0142268,-4.58477942,-9.53207369,8.5042378,-2.23612859,3.61542702
41,-0.0431430119,0.116444379,106.264007,-0.0444185324,6.27453741,-0.635894157,1.59503967,1.6296651,-3.93239134,0,0,2.040776,15.2516502,-23.1680187,63.8429803,-1.89207595,-3.95134213,-14.3148095,1.31881924,-24.1364935,35.7629081,65.9587407,5.79067365,-3.84458286,18.0354816,-13.0286857,4.00171648,0.977106265,8.34856327,-1.49733179,-3.63038343,-12.0136752,-4.59024101,-9.52956018,8.50473384,-2.23748481,3.61785729
42,-0.0341105624,0.117837836,106.263733,-0.0496687904,6.27723563,-0.630829889,1.59672534,1.62629003,-3.93884587,0,0,2.02298891,15.3331173,-23.2711136,63.792833,-1.95092401,-3.8996726,-14.3820647,1.34778671,-24.1043643,35.7360381,65.9353814,5.88757269,-3.87307883,18.134405,-13.0259229,4.00841092,0.967926918,8.34457274,-1.50809072,-3.66122301,-12.0128846,-4.58684897,-9.53279172,8.51117813,-2.25182308,3.60372264
43,-0.0276648178,0.119880016,106.26986,-0.0474041661,6.27873455,-0.632747741,1.59656398,1.61660653,-3.93051816,0,0,2.00545197,15.341153,-23.3260113,63.799834,-2.04098688,-3.8905479,-14.2743825,1.36160461,-24.0735055,35.6990731,65.8940178,5.87516523,-3.81988959,18.189931,-13.0291545,4.00382189,0.970903066,8.35065417,-1.49353441,-3.61230819,-12.0111805,-4.59253553,-9.52775701,8.50845459,-2.22919061,3.61217841
44,-0.0221796814,0.122353155,106.275904,-0.0316195139,6.27985506,-0.636101082,1.60597448,1.58654281,-3.92993802,0,0,1.97611076,15.3819805,-23.3709368,63.811418,-2.11183451,-3.89531494,-14.3464469,1.40388786,-24.0503819,35.6024567,65.8154706,5.82975215,-3.73167513,18.2835473,-13.0370425,3.98124299,0.980770022,8.37610089,-1.48456574,-3.62720013,-12.0049736,-4.61128098,-9.52153044,8.49367577,-2.20718886,3.61813647
45,-0.0155942384,0.128156971,106.273055,-0.0359005496,6.28258456,-0.631689691,1.59987961,1.57924806,-3.9320191,0,0,1.95865322,15.4252873,-23.4307932,63.8123947,-2.21616373,-3.91016164,-14.3570508,1.40620458,-24.0314076,35.5720555,65.7891676,5.76444103,-3.70510655,18.3279093,-13.0294149,3.98265641,0.976543949,8.36178908,-1.48808798,-3.64188974,-12.0068604,-4.60847548,-9.52903341,8.50446832,-2.22962817,3.62765904
46,-0.0072312163,0.148436136,106.288064,-0.0851938898,6.28117297,-0.642193816,1.61329442,1.62492484,-3.93392258,0,0,1.94500736,15.454138,-23.4917543,63.809929,-2.27302399,-3.8950285,-14.2834367,1.40954134,-24.0452831,35.5691083,65.7600778,5.75980717,-3.70069382,18.3942715,-13.0171752,4.03489797,0.976648002,8.35084712,-1.46384422,-3.65954407,-12.0146075,-4.56238152,-9.52343692,8.52338709,-2.11129322,3.60887132
47,-0.00860146974,0.138823013,106.269097,-0.0463342237,6.28486974,-0.635113246,1.60835192,1.56956957,-3.92569477,0,0,1.91522859,15.4699226,-23.5363452,63.8495714,-2.34037713,-3.97345657,-14.1964082,1.4191702,-24.0035507,35.5466472,65.7313159,5.62785304,-3.65798806,18.2809074,-13.0245492,3.99135679,0.976834338,8.36623554,-1.48803035,-3.67354681,-12.0048865,-4.60321922,-9.53285234,8.50811905,-2.22485451,3.60316256
48,-0.0048602451,0.14217213,106.274283,-0.0367256895,6.2856658,-0.629048526,1.60453886,1.55562969,-3.91690389,0,0,1.8978195,15.4890693,-23.6050655,63.8462998,-2.42259361,-3.98179794,-14.1883118,1.43150744,-23.9770649,35.5384441,65.7048489,5.61953174,-3.65915731,18.1580579,-13.0291878,3.97709365,0.968135346,8.3699264,-1.47526078,-3.63111725,-12.0031789,-4.61634471,-9.5313275,8.51030642,-2.22417576,3.60718085
49,-0.00164770136,0.145089859,106.279421,-0.0373778436,6.28422626,-0.621224833,1.60173539,1.54334997,-3.90773649,0,0,1.88104712,15.4910347,-23.5843768,63.8604041,-2.32712976,-3.99406795,-14.1829049,1.42012418,-23.9362904,35.6046355,65.7157567,5.69992007,-3.70231172,18.03423,-13.0314981,3.97745437,0.964161563,8.3782635,-1.46316259,-3.66140359,-12.0040498,-4.61886932,-9.53714682,8.51806637,-2.21009981,3.61634867
50,0.00247738408,0.143162115,106.276727,-0.0283773576,6.28304832,-0.608404264,1.58753767,1.52759059,-3.89358861,0,0,1.88222511,15.4733018,-23.5441077,63.8594069,-2.3012395,-4.0233097,-14.1194994,1.37789984,-23.919401,35.670318,65.7343758,5.73221065,-3.77117497,18.1353646,-13.0396064,3.96353359,0.96110484,8.39292023,-1.4596809,-3.63685162,-12.0008072,-4.63163708,-9.53923003,8.5228125,-2.21670054,3.62640015
