Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
11,-1.60867665,-0.0639228383,105.696058,-0.367481749,1.29540069,-0.0404804745,-0.548161368,0.893442798,0.985800776,0,0,-1.38081804,13.9303825,-26.8813979,74.1174085,-10.776868,-7.29087006,-18.2192103,0.422836094,-18.7900109,36.0708164,72.0264895,18.9458622,-3.3422615,19.3460532,-11.6595419,4.55081076,-2.6308115,17.048842,-7.07838074,-4.31997939,-10.705945,-4.30164887,-7.43383787,17.3917722,-7.41846397,3.13969858
12,-1.60761699,-0.0647165696,105.695045,-0.36448293,1.29308109,-0.0403686483,-0.562697718,0.894515511,0.981196161,0,0,-1.36987971,13.9328064,-26.867922,74.1011253,-10.7676233,-7.28058124,-18.2472533,0.417640001,-18.8147704,36.0438713,72.0082256,18.9239117,-3.39216991,19.3902718,-11.6549622,4.54775126,-2.62951632,17.0456199,-7.08219839,-4.28221357,-10.7105767,-4.30695763,-7.43483679,17.4074099,-7.42398362,3.17854592
13,-1.6098544,-0.0670305104,105.697095,-0.357481979,1.2864656,-0.0510387637,-0.553880477,0.873179067,0.989539451,0,0,-1.38438137,13.9308803,-26.8256738,74.1212402,-10.7272851,-7.31131282,-18.2784827,0.41744422,-18.8042621,36.0366757,71.9844565,18.9043637,-3.37417108,19.3656132,-11.6584729,4.5419012,-2.62572514,17.0718751,-7.07464377,-4.29399095,-10.7104324,-4.31312017,-7.44669485,17.4136339,-7.41441538,3.16447979
14,-1.61219202,-0.0679451274,105.692828,-0.362794097,1.28485276,-0.0648956294,-0.546898049,0.868359462,0.999698824,0,0,-1.39231122,13.9450768,-26.8150307,74.0989669,-10.7080333,-7.30361434,-18.2661047,0.415272086,-18.7836725,36.0150274,71.9659057,18.8532431,-3.35878373,19.3218931,-11.6493649,4.55316589,-2.61628795,17.0618211,-7.09012525,-4.30939772,-10.7101174,-4.30279463,-7.42264576,17.4068225,-7.4160939,3.16838324
15,-1.61352865,-0.0685920939,105.692875,-0.357284583,1.28300099,-0.0774857031,-0.548113503,0.862791897,1.00585272,0,0,-1.39845818,13.9518959,-26.7994357,74.0929769,-10.7062908,-7.3391484,-18.2775896,0.410152726,-18.7879772,36.0011416,71.9610904,18.8720893,-3.40695193,19.3566827,-11.6520492,4.54780377,-2.60001802,17.0729082,-7.08372195,-4.30416708,-10.7107185,-4.30638091,-7.41545869,17.402084,-7.40861996,3.17006518
16,-1.61729902,-0.0635906414,105.69129,-0.369901081,1.27739823,-0.0948263465,-0.554592631,0.893710082,1.01736724,0,0,-1.39731989,13.9341392,-26.747656,74.0793848,-10.6577563,-7.34444521,-18.2853129,0.39472517,-18.8028363,35.9976856,71.9404564,18.7336482,-3.31866576,19.2768617,-11.6453829,4.56337788,-2.58645561,17.0746021,-7.10127383,-4.28296873,-10.7204942,-4.29420311,-7.38689398,17.4198237,-7.38815501,3.18936921
17,-1.61769148,-0.06901382,105.685866,-0.352913392,1.27264706,-0.102824298,-0.555853121,0.866000912,1.01965546,0,0,-1.39220418,13.9254127,-26.7117634,74.0759151,-10.6012715,-7.34040686,-18.235,0.396051987,-18.79262,35.9997449,71.9443018,18.7962469,-3.39275795,19.3104167,-11.642235,4.548395,-2.57579731,17.085976,-7.11458032,-4.29870122,-10.7253487,-4.31219724,-7.38284454,17.4351251,-7.41894208,3.18702262
18,-1.61738787,-0.0681749196,105.689692,-0.361785968,1.27058158,-0.114439708,-0.559078731,0.870994954,1.02793643,0,0,-1.39865369,13.9274678,-26.7177449,74.0699591,-10.6722167,-7.34389197,-18.1955369,0.39005204,-18.7930708,35.9932186,71.9197883,18.5850404,-3.33162412,19.1440145,-11.6438913,4.56224492,-2.57016326,17.0973808,-7.11422557,-4.29254636,-10.7225612,-4.2986739,-7.36882899,17.4277109,-7.39336986,3.17303204
19,-1.62112527,-0.0718411757,105.687904,-0.360306775,1.26660545,-0.113124842,-0.558382319,0.86071029,1.03584525,0,0,-1.39216875,13.912829,-26.6759407,74.0541336,-10.6091792,-7.33630363,-18.115137,0.379266291,-18.7769635,35.9654539,71.9419591,18.7025708,-3.3865969,19.2581982,-11.6435268,4.56249508,-2.57381933,17.0978384,-7.10957891,-4.29002432,-10.7252488,-4.29833623,-7.36765249,17.4395203,-7.39866581,3.17360151
20,-1.62257235,-0.0733763911,105.685115,-0.352695302,1.26293433,-0.121748697,-0.585153832,0.86826592,1.03817424,0,0,-1.40166357,13.9214615,-26.7251113,74.0414499,-10.6578588,-7.28717408,-18.1181389,0.367228136,-18.8027475,35.9791075,71.9370277,18.6381741,-3.39984213,19.2311882,-11.6430273,4.55542071,-2.56656951,17.1087155,-7.11279294,-4.29420183,-10.7291309,-4.30823232,-7.36344509,17.4489323,-7.39856592,3.17820207
21,-1.62693914,-0.0736945658,105.683827,-0.357690444,1.25787539,-0.132969126,-0.580435986,0.867095824,1.04963199,0,0,-1.39540114,13.9199776,-26.643861,74.0180838,-10.6043946,-7.29840461,-18.1487296,0.367425384,-18.7902568,35.9529205,71.9390289,18.6437902,-3.43545623,19.2276604,-11.6408417,4.56206392,-2.55013907,17.1197445,-7.11840309,-4.30670748,-10.7310596,-4.30116008,-7.370347,17.4585458,-7.41134435,3.16319678
22,-1.62966028,-0.0743650016,105.682671,-0.357585234,1.25689727,-0.134684562,-0.591421384,0.858786418,1.05411046,0,0,-1.3909454,13.936452,-26.6456471,73.9738037,-10.6215281,-7.26904419,-18.1333207,0.354710987,-18.7775851,35.9601537,71.9627843,18.6848567,-3.5085781,19.2260673,-11.6402201,4.56369633,-2.55892802,17.119304,-7.12472742,-4.29747264,-10.7305943,-4.30025167,-7.36908,17.4574752,-7.4224528,3.17302308
23,-1.63284149,-0.0770611747,105.682373,-0.352879969,1.25592789,-0.142081461,-0.61082878,0.854455118,1.05615567,0,0,-1.37582955,13.9485611,-26.6250114,73.9372144,-10.6518371,-7.27937315,-18.1412932,0.35204177,-18.7832712,35.9435734,71.9526142,18.6450453,-3.51441813,19.2586285,-11.6427328,4.5607363,-2.55525018,17.1247271,-7.12362178,-4.29650915,-10.7286605,-4.30307937,-7.3659586,17.4508072,-7.43435526,3.16014774
24,-1.63481124,-0.0805247459,105.679977,-0.359386154,1.25200452,-0.149591555,-0.60463588,0.839740596,1.06410303,0,0,-1.38675892,13.9752518,-26.6314762,73.909798,-10.6401003,-7.25018177,-18.1533229,0.366628386,-18.7725461,35.9035519,71.9399032,18.671321,-3.53493452,19.291632,-11.636665,4.57124796,-2.54348646,17.1246964,-7.13742517,-4.28893277,-10.7314182,-4.29352564,-7.37140909,17.464722,-7.4458684,3.15500312
25,-1.63743775,-0.0790247985,105.678809,-0.356619143,1.25189001,-0.152067475,-0.614813715,0.836295779,1.06481208,0,0,-1.39237472,13.9932092,-26.7209004,73.8779489,-10.7276812,-7.24817711,-18.1301617,0.373956165,-18.7788623,35.9043476,71.9493766,18.6354335,-3.61291437,19.2343591,-11.6375307,4.56781537,-2.54266172,17.1263766,-7.14220203,-4.2843813,-10.7300265,-4.29699538,-7.37433668,17.459362,-7.454512,3.15596404
26,-1.64021961,-0.0769883278,105.680478,-0.363189004,1.24669289,-0.164204838,-0.60430008,0.839185376,1.07643045,0,0,-1.41097173,14.0071308,-26.7902542,73.871146,-10.8133028,-7.29668085,-18.105532,0.377631474,-18.7831107,35.8462978,71.9410302,18.7397937,-3.60440651,19.3552432,-11.6382069,4.57746344,-2.53264866,17.1427896,-7.15302703,-4.30340124,-10.7304551,-4.28890544,-7.36360218,17.4637931,-7.44933387,3.14758212
27,-1.64315086,-0.0740858668,105.677831,-0.370043943,1.24235852,-0.180142346,-0.602429462,0.850988637,1.08370407,0,0,-1.39807697,13.9531126,-26.6463267,73.8894236,-10.691541,-7.31426431,-18.0595205,0.384031361,-18.7909893,35.8907931,71.9355728,18.8719083,-3.62883127,19.3881784,-11.6272359,4.58922801,-2.51876651,17.1323906,-7.16802826,-4.30385758,-10.7419077,-4.28065714,-7.34902315,17.4841778,-7.4388888,3.14426926
28,-1.64705534,-0.0769343111,105.67627,-0.357902831,1.23688792,-0.191123029,-0.604994464,0.824467492,1.09569372,0,0,-1.3884162,13.9577571,-26.6141873,73.8724779,-10.6538921,-7.35129248,-18.0318889,0.383749776,-18.8108925,35.8562119,71.9039217,18.8131209,-3.55798961,19.3882177,-11.6281793,4.57636292,-2.50511659,17.1456873,-7.15514908,-4.30285355,-10.7433326,-4.29206782,-7.32958955,17.4896095,-7.44874476,3.17479081
29,-1.65059939,-0.0715656555,105.678427,-0.361179353,1.23088679,-0.200170518,-0.615507193,0.835825723,1.10733577,0,0,-1.39651126,13.9205889,-26.5569059,73.8999147,-10.6179338,-7.41292042,-18.0399127,0.388467116,-18.8329933,35.9033811,71.8880279,18.6679776,-3.52361925,19.2210215,-11.6307321,4.57965678,-2.50365066,17.1625032,-7.15728565,-4.29698129,-10.74371,-4.29049731,-7.33650085,17.4940611,-7.44127595,3.15661355
30,-1.65405478,-0.0690598798,105.676365,-0.363449548,1.22882566,-0.215795792,-0.603781519,0.835055086,1.11384548,0,0,-1.42665288,13.9207409,-26.6339026,73.9179328,-10.6939085,-7.4278828,-17.9954584,0.397104317,-18.8423353,35.919234,71.8644227,18.7836469,-3.4770952,19.2549948,-11.6264556,4.58366311,-2.49997026,17.1638846,-7.1662285,-4.31934589,-10.7478619,-4.28647945,-7.31783565,17.4977716,-7.44325841,3.15608762
31,-1.65796131,-0.0688635802,105.67888,-0.355662542,1.22801269,-0.231677615,-0.600834879,0.821756494,1.11808916,0,0,-1.43931893,13.879706,-26.5516893,73.9622675,-10.6195747,-7.47848938,-17.9831999,0.4020089,-18.8560401,35.8986888,71.8623464,18.5561367,-3.45395687,19.1615715,-11.6311548,4.57587157,-2.48051575,17.1741862,-7.15147145,-4.30858365,-10.7446619,-4.29126101,-7.30889664,17.480008,-7.44911188,3.14061319
32,-1.65970158,-0.0646255619,105.684435,-0.358516334,1.22256212,-0.244510748,-0.590301127,0.828762988,1.12908491,0,0,-1.45919863,13.8990721,-26.6289627,73.9442563,-10.6789974,-7.45122497,-17.9973914,0.396855148,-18.8661539,35.9346224,71.8819695,18.4829222,-3.47397231,19.1056032,-11.6268765,4.57997396,-2.47201216,17.1791876,-7.14362869,-4.31275604,-10.7554929,-4.28855028,-7.29056441,17.5026654,-7.41968828,3.16957255
33,-1.66609269,-0.0661261787,105.681443,-0.351062412,1.22095249,-0.259722694,-0.595301839,0.817586984,1.13826554,0,0,-1.44634186,13.8657135,-26.4848269,73.9382048,-10.5177229,-7.43414267,-17.9904843,0.388603159,-18.8684983,36.0003425,71.8927134,18.5390578,-3.48711402,19.0828621,-11.6295061,4.57291325,-2.45421866,17.1860588,-7.14427499,-4.29945894,-10.755422,-4.2940601,-7.27701588,17.4900022,-7.42659531,3.14678405
34,-1.66997481,-0.0555766746,105.681229,-0.369453575,1.21761985,-0.282662014,-0.586775682,0.848142582,1.14811723,0,0,-1.49703072,13.8318306,-26.5012638,73.9900391,-10.4996383,-7.46433467,-17.9948676,0.370357776,-18.8888574,36.0162876,71.9234083,18.6017077,-3.50225548,19.1636752,-11.6151508,4.59362665,-2.43983898,17.1667669,-7.15262234,-4.30192208,-10.7698764,-4.27659232,-7.25248696,17.5083208,-7.39674226,3.17722428
35,-1.67153794,-0.0534344057,105.687821,-0.361032116,1.2136045,-0.296975501,-0.581216922,0.830103679,1.16180653,0,0,-1.51261924,13.8215691,-26.4440882,73.9909612,-10.4058786,-7.45545628,-17.9769008,0.37578172,-18.8763735,36.0407499,71.9212841,18.6171235,-3.52060329,19.1070478,-11.6171776,4.58573821,-2.43674469,17.1814075,-7.13122506,-4.28144304,-10.7742665,-4.28449827,-7.26095554,17.5177891,-7.3867386,3.15641761
36,-1.67475622,-0.0496384513,105.689466,-0.357444124,1.21158421,-0.307917477,-0.591677517,0.83626467,1.16598298,0,0,-1.51910739,13.8366254,-26.4672938,73.9526643,-10.4018735,-7.41223313,-18.0531957,0.385491128,-18.8839465,36.0628524,71.9241049,18.6690875,-3.52832546,19.1128876,-11.615208,4.58177926,-2.42247749,17.1850821,-7.11982975,-4.29233676,-10.7774042,-4.28953297,-7.24473213,17.5179906,-7.38526754,3.17665268
37,-1.67550463,-0.0472782762,105.688167,-0.370668866,1.2112105,-0.314453665,-0.595870879,0.847214157,1.1700319,0,0,-1.51756345,13.808117,-26.3442087,73.9564141,-10.2342974,-7.39518754,-18.045119,0.413135518,-18.8728218,36.0216903,71.9120633,18.5899188,-3.52571163,19.071051,-11.6104149,4.59685648,-2.40549316,17.1777857,-7.12884474,-4.3140939,-10.7813144,-4.27437635,-7.23749896,17.5213665,-7.38081085,3.17057467
38,-1.67663898,-0.0455690548,105.685067,-0.369362861,1.21085876,-0.331342745,-0.601025484,0.843371748,1.17005623,0,0,-1.52531934,13.8088675,-26.3659099,73.9536547,-10.1923643,-7.37611168,-17.98007,0.420058502,-18.8801694,36.040627,71.8967432,18.6185117,-3.50103992,19.0560639,-11.6043155,4.59670152,-2.39359647,17.1756035,-7.15573306,-4.3157801,-10.7824132,-4.2764348,-7.21869289,17.5170429,-7.38739942,3.18203679
39,-1.67760216,-0.0466050493,105.689478,-0.362495572,1.2105817,-0.338041744,-0.604648953,0.835862329,1.1716737,0,0,-1.52815878,13.8320978,-26.3628431,73.9144767,-10.1882252,-7.3546239,-18.0838035,0.42788315,-18.9011603,36.0229778,71.884927,18.6458615,-3.48358175,19.1151962,-11.6058165,4.58894754,-2.39800642,17.1774084,-7.14120866,-4.30816402,-10.7820478,-4.28434928,-7.21395018,17.5096202,-7.37986828,3.17522048
40,-1.67979188,-0.0472116692,105.688035,-0.350410847,1.20759658,-0.352538954,-0.603413009,0.819800979,1.17787125,0,0,-1.54475219,13.8132491,-26.3891599,73.9336286,-10.2507564,-7.3665238,-18.0194204,0.425195951,-18.9157445,36.0410026,71.8834858,18.6505572,-3.47988917,19.1414685,-11.6080764,4.57593774,-2.38156402,17.1945214,-7.13488604,-4.30648507,-10.7797324,-4.29614715,-7.21854775,17.5044925,-7.39056692,3.177966
41,-1.68314669,-0.0407995685,105.687976,-0.360443946,1.20761121,-0.366931718,-0.607114118,0.831589299,1.17808992,0,0,-1.55064355,13.818224,-26.3739098,73.9359713,-10.2498224,-7.37715499,-18.0682648,0.432307859,-18.9289745,36.0152631,71.8867984,18.5856978,-3.49266611,19.1412773,-11.6048978,4.58861756,-2.36918878,17.1895661,-7.14976903,-4.28456785,-10.7765512,-4.2832509,-7.18983107,17.489367,-7.37821623,3.182383
42,-1.68479364,-0.0358965481,105.682421,-0.368797751,1.20235683,-0.375290937,-0.612860281,0.838891998,1.19397459,0,0,-1.56245807,13.8296859,-26.4158352,73.9165599,-10.3117278,-7.38643551,-18.0416356,0.439537748,-18.9645103,35.9440857,71.8524289,18.5470355,-3.46242886,19.1673737,-11.5964241,4.59718134,-2.35572072,17.1903823,-7.16461914,-4.28361674,-10.7803941,-4.27641602,-7.21474333,17.5064322,-7.39237692,3.16510774
43,-1.68796945,-0.036960427,105.68018,-0.364938397,1.20210924,-0.376971764,-0.626477384,0.834094377,1.19498674,0,0,-1.57402659,13.8340905,-26.3789026,73.9280893,-10.2743752,-7.40766032,-18.1247642,0.461712037,-18.9719894,35.84054,71.8383587,18.4965757,-3.4360733,19.1894335,-11.5983647,4.59332612,-2.35132677,17.1931144,-7.16606287,-4.29294764,-10.7799569,-4.2812091,-7.21031908,17.5031538,-7.39322472,3.15570534
