Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
42,-1.54144773,-0.284114294,106.203365,0.528322152,0.793897553,-0.0393790764,0.805612008,-0.302498833,1.81742134,0,0,-1.13521938,14.462193,-26.0991398,66.4451867,-3.66684084,-3.07036853,-20.3823859,-5.88994917,-17.9489705,42.0549125,68.4513909,11.7968517,-3.6262264,20.6439616,-7.64511099,1.57160988,2.16758508,11.6529883,-4.62373412,-1.67850725,-8.94401831,-2.5798839,-4.90347477,14.1460885,-5.93683629,1.19464619
43,-1.53780105,-0.287595461,106.206,0.532057436,0.795498176,-0.0344023071,0.803276617,-0.336194958,1.82829074,0,0,-1.15994371,14.4820757,-26.1063542,66.4739077,-3.67745709,-3.09841905,-20.390104,-5.91403669,-17.9213936,42.0474676,68.4608097,11.8458771,-3.65278688,20.6837304,-7.64384485,1.56898207,2.16307566,11.6481141,-4.61711781,-1.69250103,-8.94503857,-2.58077289,-4.91934471,14.1499817,-5.94290619,1.18632339
44,-1.53523497,-0.286720879,106.207728,0.529907275,0.795627279,-0.0358384875,0.794914438,-0.324340231,1.83073445,0,0,-1.1642034,14.4964516,-26.1317198,66.4619275,-3.70934084,-3.07870777,-20.3930888,-5.91401193,-17.9265213,42.0828616,68.4525452,11.8994873,-3.62432761,20.6790824,-7.64529968,1.57089068,2.17054895,11.6520756,-4.61391701,-1.67974106,-8.94444776,-2.57763634,-4.9190079,14.1492184,-5.94532493,1.17228618
45,-1.53266033,-0.282993866,106.208682,0.534017487,0.796415695,-0.0364639134,0.762956356,-0.311628048,1.83840731,0,0,-1.16112245,14.4732204,-26.0864373,66.4557052,-3.69138001,-3.06770241,-20.398669,-5.93808493,-17.9385664,42.1339309,68.4636647,11.919767,-3.64823327,20.690453,-7.64592805,1.56630165,2.17030136,11.6539975,-4.61246431,-1.66410185,-8.94306294,-2.58311394,-4.9157627,14.1450622,-5.94956306,1.16362998
46,-1.53115001,-0.289498968,106.216025,0.544680268,0.795795478,-0.0295139647,0.808238109,-0.364508653,1.84576087,0,0,-1.18058838,14.5489894,-26.1894212,66.4213494,-3.79367831,-3.04364798,-20.4409462,-5.92241306,-17.9010157,42.0778107,68.4492325,11.9108032,-3.63155395,20.6970714,-7.65006971,1.5596246,2.17453224,11.6596477,-4.59025083,-1.68158852,-8.94038636,-2.58895033,-4.91681797,14.1423199,-5.94107356,1.16149939
47,-1.52707873,-0.287579722,106.219852,0.546489466,0.796474044,-0.0220962044,0.799360944,-0.37387431,1.84954949,0,0,-1.18617366,14.5229561,-26.1388676,66.4562721,-3.8006737,-3.0937598,-20.4276102,-5.90403217,-17.9030511,42.088517,68.4115231,11.9399049,-3.6254388,20.6633798,-7.649706,1.55730981,2.17205864,11.6581425,-4.59371416,-1.68964547,-8.9386421,-2.59116396,-4.92503981,14.1438277,-5.93456738,1.16421684
48,-1.52424201,-0.289786491,106.218672,0.54643795,0.797564878,-0.023811165,0.802828066,-0.365359118,1.85137507,0,0,-1.19111925,14.5142254,-26.1417414,66.456197,-3.84852131,-3.12335714,-20.4768388,-5.9176981,-17.9138462,42.0866285,68.4285234,11.9558005,-3.64859655,20.7106447,-7.64908872,1.55817127,2.17893856,11.6593651,-4.594734,-1.70213629,-8.93689613,-2.589469,-4.9240426,14.1414465,-5.93396504,1.18100555
49,-1.5230597,-0.292474357,106.213903,0.545831929,0.799111337,-0.0202261549,0.803372827,-0.357006704,1.86044193,0,0,-1.21877874,14.5342071,-26.2480584,66.4488682,-3.85438162,-3.10341619,-20.4112229,-5.9243571,-17.9257068,42.0988033,68.4190431,11.9629158,-3.63880462,20.7005617,-7.64984004,1.55957402,2.17135257,11.6562625,-4.59557582,-1.69866965,-8.93836121,-2.58929569,-4.9241728,14.1432326,-5.93920423,1.19053132
50,-1.52169578,-0.291129644,106.212425,0.53696011,0.800477504,-0.0305619479,0.810356748,-0.355936499,1.85573785,0,0,-1.2113476,14.5378732,-26.2600676,66.4510129,-3.87344169,-3.10718774,-20.3769234,-5.9058665,-17.89674,42.0382092,68.4383794,11.9050855,-3.65373499,20.6932483,-7.646448,1.57115012,2.17713048,11.6529217,-4.60903385,-1.70262294,-8.94104035,-2.57610552,-4.91760771,14.145145,-5.93891693,1.17283942
51,-1.51906926,-0.289104553,106.215119,0.533511469,0.801580863,-0.0309485658,0.816728675,-0.349839461,1.85325657,0,0,-1.23766101,14.5873716,-26.3846673,66.4328924,-4.04264255,-3.11173024,-20.4032572,-5.89204988,-17.9024637,42.0041676,68.4334753,11.8458933,-3.65874152,20.7075507,-7.64466447,1.57675515,2.17943781,11.6522293,-4.6097476,-1.73298014,-8.9412333,-2.5723455,-4.9167804,14.1494967,-5.93641324,1.17942607
