结果表格 1
,压缩位移(力 150 N),压缩位移(力 300 N),压缩位移(力 450 N),压缩位移 (力 1000 N),压缩位移(力 2000 N),压缩位移(力 3000 N),标识
,(mm),(mm),(mm),(mm),(mm),(mm),
"平均值","2.35","4.78","7.21","12.34","16.31","18.52",""
"标准偏差","-----","-----","-----","-----","-----","-----",""
"变异系数％","-----","-----","-----","-----","-----","-----",""

结果表格 2


1,时间,位移,力,压缩应变
,(s),(mm),(kN),(%)
"","23.8800","1.9815","0.1253","5.2421"
"","23.9000","1.9831","0.1253","5.2465"
"","23.9200","1.9850","0.1254","5.2513"
"","23.9400","1.9868","0.1257","5.2561"
"","23.9600","1.9885","0.1258","5.2606"
"","23.9800","1.9900","0.1258","5.2648"
"","24.0000","1.9916","0.1260","5.2690"
"","24.0200","1.9934","0.1260","5.2736"
"","24.0400","1.9951","0.1262","5.2783"
"","24.0600","1.9968","0.1263","5.2827"
"","24.0800","1.9984","0.1264","5.2868"
"","24.1000","2.0000","0.1267","5.2912"
"","24.1200","2.0018","0.1268","5.2959"
"","24.1400","2.0036","0.1268","5.3006"
"","24.1600","2.0052","0.1269","5.3049"
"","24.1800","2.0068","0.1269","5.3090"
"","24.2000","2.0084","0.1271","5.3134"
"","24.2200","2.0103","0.1272","5.3183"
"","24.2400","2.0120","0.1274","5.3230"
"","24.2600","2.0136","0.1273","5.3272"
"","24.2800","2.0151","0.1275","5.3311"
"","24.3000","2.0166","0.1275","5.3351"
"","24.3200","2.0183","0.1274","5.3395"
"","24.3400","2.0200","0.1276","5.3441"
"","24.3600","2.0216","0.1278","5.3483"
"","24.3800","2.0231","0.1280","5.3523"
"","24.4000","2.0247","0.1280","5.3565"
"","24.4200","2.0265","0.1283","5.3612"
"","24.4400","2.0284","0.1285","5.3661"
"","24.4600","2.0301","0.1285","5.3708"
"","24.4800","2.0317","0.1285","5.3751"
"","24.5000","2.0334","0.1288","5.3795"
"","24.5200","2.0352","0.1290","5.3842"
"","24.5400","2.0370","0.1291","5.3890"
"","24.5600","2.0387","0.1291","5.3934"
"","24.5800","2.0402","0.1293","5.3975"
"","24.6000","2.0418","0.1294","5.4018"
"","24.6200","2.0436","0.1293","5.4066"
"","24.6400","2.0454","0.1293","5.4113"
"","24.6600","2.0471","0.1296","5.4158"
"","24.6800","2.0487","0.1298","5.4199"
"","24.7000","2.0503","0.1299","5.4243"
"","24.7200","2.0521","0.1302","5.4289"
"","24.7400","2.0539","0.1303","5.4337"
"","24.7600","2.0556","0.1301","5.4381"
"","24.7800","2.0571","0.1302","5.4423"
"","24.8000","2.0587","0.1304","5.4465"
"","24.8200","2.0604","0.1305","5.4509"
"","24.8400","2.0620","0.1306","5.4552"
"","24.8600","2.0635","0.1307","5.4591"
"","24.8800","2.0649","0.1308","5.4629"
"","24.9000","2.0664","0.1309","5.4669"
"","24.9200","2.0681","0.1310","5.4713"
"","24.9400","2.0699","0.1310","5.4759"
"","24.9600","2.0715","0.1312","5.4803"
"","24.9800","2.0731","0.1314","5.4845"
"","25.0000","2.0746","0.1316","5.4886"
"","25.0200","2.0763","0.1317","5.4930"
"","25.0400","2.0781","0.1318","5.4977"
"","25.0600","2.0799","0.1319","5.5024"
"","25.0800","2.0816","0.1320","5.5069"
"","25.1000","2.0832","0.1321","5.5113"
"","25.1200","2.0849","0.1322","5.5158"
"","25.1400","2.0867","0.1322","5.5204"
"","25.1600","2.0884","0.1324","5.5250"
"","25.1800","2.0901","0.1326","5.5295"
"","25.2000","2.0917","0.1327","5.5338"
"","25.2200","2.0934","0.1328","5.5382"
"","25.2400","2.0951","0.1329","5.5427"
"","25.2600","2.0968","0.1330","5.5473"
"","25.2800","2.0985","0.1331","5.5518"
"","25.3000","2.1002","0.1333","5.5562"
"","25.3200","2.1019","0.1335","5.5607"
"","25.3400","2.1036","0.1336","5.5653"
"","25.3600","2.1054","0.1337","5.5700"
"","25.3800","2.1071","0.1339","5.5744"
"","25.4000","2.1086","0.1339","5.5785"
"","25.4200","2.1101","0.1340","5.5825"
"","25.4400","2.1117","0.1342","5.5867"
"","25.4600","2.1134","0.1342","5.5911"
"","25.4800","2.1150","0.1343","5.5955"
"","25.5000","2.1166","0.1344","5.5997"
"","25.5200","2.1182","0.1345","5.6037"
"","25.5400","2.1198","0.1346","5.6080"
"","25.5600","2.1215","0.1347","5.6127"
"","25.5800","2.1233","0.1349","5.6174"
"","25.6000","2.1250","0.1350","5.6220"
"","25.6200","2.1267","0.1349","5.6263"
"","25.6400","2.1284","0.1351","5.6307"
"","25.6600","2.1301","0.1352","5.6354"
"","25.6800","2.1319","0.1356","5.6401"
"","25.7000","2.1336","0.1357","5.6445"
"","25.7200","2.1351","0.1356","5.6487"
"","25.7400","2.1368","0.1357","5.6531"
"","25.7600","2.1386","0.1358","5.6579"
"","25.7800","2.1404","0.1359","5.6627"
"","25.8000","2.1421","0.1361","5.6671"
"","25.8200","2.1437","0.1362","5.6713"
"","25.8400","2.1453","0.1362","5.6757"
"","25.8600","2.1471","0.1362","5.6804"
"","25.8800","2.1489","0.1364","5.6850"
"","25.9000","2.1505","0.1364","5.6893"
"","25.9200","2.1520","0.1366","5.6932"
"","25.9400","2.1536","0.1369","5.6975"
"","25.9600","2.1554","0.1371","5.7022"
"","25.9800","2.1571","0.1372","5.7068"
"","26.0000","2.1587","0.1372","5.7109"
"","26.0200","2.1601","0.1371","5.7146"
"","26.0400","2.1616","0.1372","5.7185"
"","26.0600","2.1633","0.1373","5.7230"
"","26.0800","2.1650","0.1377","5.7276"
"","26.1000","2.1666","0.1379","5.7318"
"","26.1200","2.1680","0.1378","5.7356"
"","26.1400","2.1695","0.1380","5.7396"
"","26.1600","2.1712","0.1380","5.7441"
"","26.1800","2.1731","0.1381","5.7491"
"","26.2000","2.1749","0.1382","5.7538"
"","26.2200","2.1765","0.1383","5.7581"
"","26.2400","2.1782","0.1384","5.7624"
"","26.2600","2.1799","0.1386","5.7671"
"","26.2800","2.1818","0.1389","5.7720"
"","26.3000","2.1835","0.1389","5.7765"
"","26.3200","2.1850","0.1389","5.7805"
"","26.3400","2.1866","0.1391","5.7847"
"","26.3600","2.1883","0.1395","5.7893"
"","26.3800","2.1902","0.1394","5.7942"
"","26.4000","2.1919","0.1393","5.7988"
"","26.4200","2.1935","0.1395","5.8030"
"","26.4400","2.1951","0.1397","5.8072"
"","26.4600","2.1969","0.1399","5.8119"
"","26.4800","2.1987","0.1399","5.8168"
"","26.5000","2.2004","0.1400","5.8214"
"","26.5200","2.2020","0.1400","5.8255"
"","26.5400","2.2036","0.1402","5.8297"
"","26.5600","2.2052","0.1405","5.8341"
"","26.5800","2.2070","0.1406","5.8387"
"","26.6000","2.2086","0.1406","5.8431"
"","26.6200","2.2101","0.1407","5.8470"
"","26.6400","2.2116","0.1408","5.8510"
"","26.6600","2.2132","0.1407","5.8552"
"","26.6800","2.2149","0.1408","5.8597"
"","26.7000","2.2166","0.1410","5.8642"
"","26.7200","2.2182","0.1413","5.8685"
"","26.7400","2.2198","0.1414","5.8726"
"","26.7600","2.2215","0.1413","5.8771"
"","26.7800","2.2233","0.1413","5.8819"
"","26.8000","2.2251","0.1416","5.8866"
"","26.8200","2.2268","0.1416","5.8910"
"","26.8400","2.2284","0.1418","5.8953"
"","26.8600","2.2301","0.1420","5.8999"
"","26.8800","2.2319","0.1422","5.9046"
"","26.9000","2.2337","0.1424","5.9093"
"","26.9200","2.2353","0.1425","5.9137"
"","26.9400","2.2369","0.1424","5.9180"
"","26.9600","2.2386","0.1423","5.9223"
"","26.9800","2.2403","0.1425","5.9269"
"","27.0000","2.2421","0.1427","5.9316"
"","27.0200","2.2438","0.1429","5.9361"
"","27.0400","2.2455","0.1431","5.9405"
"","27.0600","2.2471","0.1432","5.9449"
"","27.0800","2.2489","0.1432","5.9495"
"","27.1000","2.2506","0.1434","5.9542"
"","27.1200","2.2523","0.1434","5.9585"
"","27.1400","2.2538","0.1434","5.9626"
"","27.1600","2.2553","0.1436","5.9665"
"","27.1800","2.2568","0.1437","5.9705"
"","27.2000","2.2584","0.1438","5.9748"
"","27.2200","2.2600","0.1439","5.9790"
"","27.2400","2.2615","0.1441","5.9830"
"","27.2600","2.2630","0.1443","5.9870"
"","27.2800","2.2647","0.1443","5.9913"
"","27.3000","2.2664","0.1444","5.9959"
"","27.3200","2.2682","0.1444","6.0006"
"","27.3400","2.2698","0.1445","6.0049"
"","27.3600","2.2714","0.1445","6.0091"
"","27.3800","2.2730","0.1446","6.0135"
"","27.4000","2.2748","0.1449","6.0182"
"","27.4200","2.2767","0.1452","6.0231"
"","27.4400","2.2784","0.1452","6.0276"
"","27.4600","2.2800","0.1454","6.0318"
"","27.4800","2.2816","0.1455","6.0361"
"","27.5000","2.2834","0.1456","6.0408"
"","27.5200","2.2852","0.1459","6.0457"
"","27.5400","2.2869","0.1460","6.0502"
"","27.5600","2.2885","0.1461","6.0544"
"","27.5800","2.2901","0.1459","6.0587"
"","27.6000","2.2919","0.1459","6.0634"
"","27.6200","2.2937","0.1463","6.0682"
"","27.6400","2.2954","0.1465","6.0726"
"","27.6600","2.2969","0.1465","6.0766"
"","27.6800","2.2985","0.1465","6.0809"
"","27.7000","2.3003","0.1466","6.0856"
"","27.7200","2.3021","0.1467","6.0903"
"","27.7400","2.3036","0.1468","6.0944"
"","27.7600","2.3050","0.1469","6.0981"
"","27.7800","2.3065","0.1469","6.1020"
"","27.8000","2.3082","0.1471","6.1065"
"","27.8200","2.3100","0.1473","6.1113"
"","27.8400","2.3117","0.1473","6.1157"
"","27.8600","2.3131","0.1473","6.1196"
"","27.8800","2.3147","0.1474","6.1236"
"","27.9000","2.3164","0.1475","6.1282"
"","27.9200","2.3184","0.1476","6.1333"
"","27.9400","2.3202","0.1477","6.1382"
"","27.9600","2.3218","0.1481","6.1425"
"","27.9800","2.3234","0.1483","6.1468"
"","28.0000","2.3252","0.1484","6.1514"
"","28.0200","2.3270","0.1485","6.1562"
"","28.0400","2.3287","0.1486","6.1606"
"","28.0600","2.3302","0.1486","6.1647"
"","28.0800","2.3318","0.1488","6.1689"
"","28.1000","2.3336","0.1490","6.1736"
"","28.1200","2.3354","0.1490","6.1784"
"","28.1400","2.3371","0.1491","6.1830"
"","28.1600","2.3387","0.1490","6.1872"
"","28.1800","2.3403","0.1493","6.1914"
"","28.2000","2.3421","0.1495","6.1961"
"","28.2200","2.3439","0.1496","6.2010"
"","28.2400","2.3456","0.1498","6.2055"
"","28.2600","2.3471","0.1498","6.2095"
"","28.2800","2.3486","0.1500","6.2135"
"","28.3000","2.3503","0.1500","6.2178"
"","28.3200","2.3519","0.1501","6.2222"
"","28.3400","2.3535","0.1501","6.2264"
"","28.3600","2.3550","0.1502","6.2302"
"","28.3800","2.3564","0.1503","6.2341"
"","28.4000","2.3581","0.1504","6.2384"
"","28.4200","2.3598","0.1505","6.2431"
"","28.4400","2.3615","0.1505","6.2475"
"","28.4600","2.3631","0.1507","6.2517"
"","28.4800","2.3646","0.1508","6.2557"
"","28.5000","2.3663","0.1510","6.2601"
"","28.5200","2.3681","0.1510","6.2650"
"","28.5400","2.3699","0.1511","6.2698"
"","28.5600","2.3717","0.1515","6.2744"
"","28.5800","2.3733","0.1516","6.2787"
"","28.6000","2.3750","0.1516","6.2832"
"","28.6200","2.3767","0.1518","6.2878"
"","28.6400","2.3785","0.1519","6.2925"
"","28.6600","2.3802","0.1518","6.2970"
"","28.6800","2.3818","0.1520","6.3012"
"","28.7000","2.3835","0.1521","6.3056"
"","28.7200","2.3852","0.1522","6.3101"
"","28.7400","2.3869","0.1523","6.3147"
"","28.7600","2.3886","0.1525","6.3192"
"","28.7800","2.3903","0.1526","6.3236"
"","28.8000","2.3919","0.1527","6.3280"
"","28.8200","2.3937","0.1528","6.3325"
"","28.8400","2.3954","0.1528","6.3372"
"","28.8600","2.3971","0.1530","6.3416"
"","28.8800","2.3986","0.1532","6.3456"
"","28.9000","2.4001","0.1532","6.3496"
"","28.9200","2.4017","0.1533","6.3538"
"","28.9400","2.4034","0.1534","6.3582"
"","28.9600","2.4050","0.1536","6.3626"
"","28.9800","2.4065","0.1536","6.3666"
"","29.0000","2.4080","0.1537","6.3706"
"","29.0200","2.4096","0.1540","6.3748"
"","29.0400","2.4114","0.1542","6.3796"
"","29.0600","2.4134","0.1541","6.3847"
"","29.0800","2.4152","0.1542","6.3894"
"","29.1000","2.4168","0.1544","6.3938"
"","29.1200","2.4184","0.1544","6.3981"
"","29.1400","2.4201","0.1544","6.4026"
"","29.1600","2.4218","0.1546","6.4071"
"","29.1800","2.4234","0.1548","6.4114"
"","29.2000","2.4250","0.1549","6.4155"
"","29.2200","2.4267","0.1549","6.4199"
"","29.2400","2.4285","0.1550","6.4248"
"","29.2600","2.4304","0.1551","6.4299"
"","29.2800","2.4322","0.1553","6.4345"
"","29.3000","2.4338","0.1555","6.4387"
"","29.3200","2.4354","0.1556","6.4429"
"","29.3400","2.4372","0.1557","6.4476"
"","29.3600","2.4390","0.1557","6.4524"
"","29.3800","2.4406","0.1560","6.4568"
"","29.4000","2.4421","0.1560","6.4608"
"","29.4200","2.4437","0.1560","6.4649"
"","29.4400","2.4454","0.1561","6.4694"
"","29.4600","2.4471","0.1565","6.4740"
"","29.4800","2.4486","0.1566","6.4780"
"","29.5000","2.4500","0.1566","6.4816"
"","29.5200","2.4515","0.1566","6.4855"
"","29.5400","2.4531","0.1569","6.4899"
"","29.5600","2.4549","0.1570","6.4946"
"","29.5800","2.4566","0.1571","6.4990"
"","29.6000","2.4581","0.1572","6.5029"
"","29.6200","2.4596","0.1572","6.5069"
"","29.6400","2.4613","0.1573","6.5115"
"","29.6600","2.4632","0.1574","6.5165"
"","29.6800","2.4650","0.1576","6.5214"
"","29.7000","2.4667","0.1578","6.5257"
"","29.7200","2.4682","0.1577","6.5299"
"","29.7400","2.4699","0.1577","6.5343"
"","29.7600","2.4717","0.1579","6.5391"
"","29.7800","2.4735","0.1581","6.5437"
"","29.8000","2.4750","0.1581","6.5478"
"","29.8200","2.4766","0.1582","6.5519"
"","29.8400","2.4783","0.1584","6.5565"
"","29.8600","2.4802","0.1585","6.5615"
"","29.8800","2.4820","0.1586","6.5663"
"","29.9000","2.4836","0.1588","6.5706"
"","29.9200","2.4853","0.1590","6.5749"
"","29.9400","2.4870","0.1589","6.5795"
"","29.9600","2.4888","0.1590","6.5843"
"","29.9800","2.4905","0.1592","6.5887"
"","30.0000","2.4920","0.1593","6.5927"
"","30.0200","2.4934","0.1594","6.5965"
"","30.0400","2.4950","0.1594","6.6008"
"","30.0600","2.4968","0.1596","6.6053"
"","30.0800","2.4985","0.1597","6.6098"
"","30.1000","2.5000","0.1598","6.6139"
"","30.1200","2.5015","0.1599","6.6179"
"","30.1400","2.5031","0.1600","6.6222"
"","30.1600","2.5049","0.1602","6.6269"
"","30.1800","2.5067","0.1603","6.6316"
"","30.2000","2.5083","0.1604","6.6360"
"","30.2200","2.5099","0.1604","6.6402"
"","30.2400","2.5116","0.1605","6.6446"
"","30.2600","2.5134","0.1606","6.6493"
"","30.2800","2.5152","0.1608","6.6540"
"","30.3000","2.5168","0.1608","6.6584"
"","30.3200","2.5184","0.1611","6.6627"
"","30.3400","2.5201","0.1613","6.6670"
"","30.3600","2.5218","0.1614","6.6717"
"","30.3800","2.5236","0.1615","6.6764"
"","30.4000","2.5254","0.1614","6.6810"
"","30.4200","2.5270","0.1615","6.6854"
"","30.4400","2.5287","0.1617","6.6898"
"","30.4600","2.5304","0.1621","6.6943"
"","30.4800","2.5322","0.1622","6.6990"
"","30.5000","2.5339","0.1621","6.7036"
"","30.5200","2.5356","0.1622","6.7080"
"","30.5400","2.5372","0.1622","6.7124"
"","30.5600","2.5389","0.1622","6.7168"
"","30.5800","2.5406","0.1622","6.7212"
"","30.6000","2.5422","0.1625","6.7255"
"","30.6200","2.5437","0.1628","6.7294"
"","30.6400","2.5451","0.1627","6.7332"
"","30.6600","2.5466","0.1626","6.7373"
"","30.6800","2.5483","0.1628","6.7416"
"","30.7000","2.5500","0.1632","6.7461"
"","30.7200","2.5516","0.1633","6.7504"
"","30.7400","2.5532","0.1634","6.7546"
"","30.7600","2.5548","0.1634","6.7588"
"","30.7800","2.5565","0.1636","6.7633"
"","30.8000","2.5583","0.1635","6.7680"
"","30.8200","2.5600","0.1635","6.7725"
"","30.8400","2.5615","0.1638","6.7767"
"","30.8600","2.5631","0.1640","6.7808"
"","30.8800","2.5648","0.1642","6.7854"
"","30.9000","2.5666","0.1642","6.7902"
"","30.9200","2.5684","0.1642","6.7947"
"","30.9400","2.5699","0.1644","6.7989"
"","30.9600","2.5715","0.1646","6.8031"
"","30.9800","2.5733","0.1646","6.8077"
"","31.0000","2.5751","0.1644","6.8127"
"","31.0200","2.5769","0.1647","6.8175"
"","31.0400","2.5786","0.1649","6.8218"
"","31.0600","2.5802","0.1651","6.8262"
"","31.0800","2.5820","0.1654","6.8308"
"","31.1000","2.5838","0.1654","6.8356"
"","31.1200","2.5854","0.1655","6.8399"
"","31.1400","2.5869","0.1657","6.8439"
"","31.1600","2.5884","0.1656","6.8478"
"","31.1800","2.5901","0.1658","6.8522"
"","31.2000","2.5919","0.1658","6.8570"
"","31.2200","2.5936","0.1660","6.8615"
"","31.2400","2.5952","0.1660","6.8657"
"","31.2600","2.5967","0.1662","6.8696"
"","31.2800","2.5983","0.1663","6.8739"
"","31.3000","2.6000","0.1663","6.8786"
"","31.3200","2.6017","0.1664","6.8830"
"","31.3400","2.6032","0.1667","6.8870"
"","31.3600","2.6048","0.1668","6.8910"
"","31.3800","2.6064","0.1670","6.8955"
"","31.4000","2.6083","0.1670","6.9003"
"","31.4200","2.6101","0.1671","6.9051"
"","31.4400","2.6117","0.1670","6.9093"
"","31.4600","2.6133","0.1670","6.9135"
"","31.4800","2.6150","0.1671","6.9180"
"","31.5000","2.6168","0.1672","6.9229"
"","31.5200","2.6186","0.1676","6.9276"
"","31.5400","2.6202","0.1678","6.9318"
"","31.5600","2.6218","0.1677","6.9361"
"","31.5800","2.6235","0.1677","6.9407"
"","31.6000","2.6254","0.1679","6.9456"
"","31.6200","2.6272","0.1680","6.9503"
"","31.6400","2.6288","0.1682","6.9546"
"","31.6600","2.6304","0.1684","6.9589"
"","31.6800","2.6321","0.1684","6.9635"
"","31.7000","2.6340","0.1685","6.9683"
"","31.7200","2.6356","0.1687","6.9727"
"","31.7400","2.6372","0.1688","6.9768"
"","31.7600","2.6386","0.1688","6.9807"
"","31.7800","2.6402","0.1689","6.9849"
"","31.8000","2.6419","0.1690","6.9894"
"","31.8200","2.6436","0.1690","6.9937"
"","31.8400","2.6451","0.1691","6.9977"
"","31.8600","2.6466","0.1693","7.0017"
"","31.8800","2.6482","0.1695","7.0059"
"","31.9000","2.6499","0.1697","7.0105"
"","31.9200","2.6516","0.1697","7.0150"
"","31.9400","2.6532","0.1698","7.0193"
"","31.9600","2.6548","0.1700","7.0233"
"","31.9800","2.6563","0.1701","7.0275"
"","32.0000","2.6580","0.1701","7.0320"
"","32.0200","2.6598","0.1704","7.0366"
"","32.0400","2.6615","0.1706","7.0411"
"","32.0600","2.6631","0.1705","7.0454"
"","32.0800","2.6648","0.1706","7.0498"
"","32.1000","2.6665","0.1708","7.0544"
"","32.1200","2.6683","0.1710","7.0593"
"","32.1400","2.6702","0.1710","7.0640"
"","32.1600","2.6719","0.1711","7.0686"
"","32.1800","2.6736","0.1712","7.0730"
"","32.2000","2.6753","0.1715","7.0776"
"","32.2200","2.6770","0.1716","7.0823"
"","32.2400","2.6788","0.1717","7.0868"
"","32.2600","2.6804","0.1718","7.0911"
"","32.2800","2.6820","0.1720","7.0954"
"","32.3000","2.6836","0.1720","7.0997"
"","32.3200","2.6853","0.1719","7.1042"
"","32.3400","2.6870","0.1721","7.1086"
"","32.3600","2.6886","0.1721","7.1128"
"","32.3800","2.6901","0.1721","7.1169"
"","32.4000","2.6917","0.1724","7.1211"
"","32.4200","2.6934","0.1726","7.1255"
"","32.4400","2.6951","0.1727","7.1300"
"","32.4600","2.6967","0.1727","7.1343"
"","32.4800","2.6983","0.1728","7.1384"
"","32.5000","2.6998","0.1729","7.1425"
"","32.5200","2.7015","0.1729","7.1470"
"","32.5400","2.7033","0.1731","7.1518"
"","32.5600","2.7051","0.1735","7.1564"
"","32.5800","2.7067","0.1735","7.1607"
"","32.6000","2.7082","0.1735","7.1648"
"","32.6200","2.7099","0.1734","7.1692"
"","32.6400","2.7116","0.1735","7.1738"
"","32.6600","2.7133","0.1736","7.1783"
"","32.6800","2.7150","0.1738","7.1826"
"","32.7000","2.7167","0.1740","7.1870"
"","32.7200","2.7185","0.1741","7.1919"
"","32.7400","2.7204","0.1744","7.1970"
"","32.7600","2.7222","0.1743","7.2018"
"","32.7800","2.7239","0.1745","7.2061"
"","32.8000","2.7255","0.1745","7.2103"
"","32.8200","2.7272","0.1747","7.2149"
"","32.8400","2.7290","0.1749","7.2197"
"","32.8600","2.7307","0.1751","7.2242"
"","32.8800","2.7322","0.1751","7.2281"
"","32.9000","2.7336","0.1750","7.2319"
"","32.9200","2.7352","0.1751","7.2362"
"","32.9400","2.7370","0.1752","7.2408"
"","32.9600","2.7386","0.1754","7.2452"
"","32.9800","2.7401","0.1755","7.2492"
"","33.0000","2.7416","0.1756","7.2530"
"","33.0200","2.7432","0.1757","7.2573"
"","33.0400","2.7450","0.1758","7.2620"
"","33.0600","2.7467","0.1760","7.2665"
"","33.0800","2.7482","0.1762","7.2705"
"","33.1000","2.7497","0.1761","7.2743"
"","33.1200","2.7512","0.1761","7.2786"
"","33.1400","2.7531","0.1762","7.2833"
"","33.1600","2.7549","0.1765","7.2882"
"","33.1800","2.7566","0.1765","7.2927"
"","33.2000","2.7582","0.1766","7.2968"
"","33.2200","2.7598","0.1766","7.3012"
"","33.2400","2.7616","0.1768","7.3060"
"","33.2600","2.7634","0.1771","7.3108"
"","33.2800","2.7651","0.1773","7.3151"
"","33.3000","2.7666","0.1773","7.3193"
"","33.3200","2.7683","0.1774","7.3237"
"","33.3400","2.7701","0.1774","7.3285"
"","33.3600","2.7720","0.1775","7.3333"
"","33.3800","2.7737","0.1776","7.3378"
"","33.4000","2.7753","0.1777","7.3422"
"","33.4200","2.7770","0.1778","7.3468"
"","33.4400","2.7788","0.1779","7.3514"
"","33.4600","2.7804","0.1781","7.3557"
"","33.4800","2.7818","0.1782","7.3595"
"","33.5000","2.7833","0.1782","7.3633"
"","33.5200","2.7849","0.1783","7.3676"
"","33.5400","2.7867","0.1785","7.3724"
"","33.5600","2.7885","0.1786","7.3771"
"","33.5800","2.7901","0.1788","7.3814"
"","33.6000","2.7917","0.1789","7.3855"
"","33.6200","2.7933","0.1790","7.3897"
"","33.6400","2.7950","0.1791","7.3942"
"","33.6600","2.7967","0.1793","7.3988"
"","33.6800","2.7983","0.1795","7.4032"
"","33.7000","2.7999","0.1794","7.4073"
"","33.7200","2.8015","0.1795","7.4115"
"","33.7400","2.8032","0.1797","7.4160"
"","33.7600","2.8049","0.1798","7.4206"
"","33.7800","2.8066","0.1799","7.4250"
"","33.8000","2.8082","0.1799","7.4293"
"","33.8200","2.8099","0.1801","7.4338"
"","33.8400","2.8117","0.1801","7.4385"
"","33.8600","2.8136","0.1803","7.4434"
"","33.8800","2.8153","0.1807","7.4481"
"","33.9000","2.8170","0.1808","7.4526"
"","33.9200","2.8187","0.1808","7.4570"
"","33.9400","2.8204","0.1808","7.4616"
"","33.9600","2.8223","0.1808","7.4664"
"","33.9800","2.8240","0.1809","7.4710"
"","34.0000","2.8256","0.1810","7.4753"
"","34.0200","2.8272","0.1812","7.4795"
"","34.0400","2.8288","0.1814","7.4837"
"","34.0600","2.8305","0.1815","7.4882"
"","34.0800","2.8321","0.1816","7.4926"
"","34.1000","2.8337","0.1818","7.4967"
"","34.1200","2.8352","0.1819","7.5007"
"","34.1400","2.8368","0.1819","7.5048"
"","34.1600","2.8384","0.1819","7.5091"
"","34.1800","2.8400","0.1819","7.5135"
"","34.2000","2.8416","0.1819","7.5176"
"","34.2200","2.8431","0.1822","7.5217"
"","34.2400","2.8447","0.1822","7.5259"
"","34.2600","2.8465","0.1823","7.5305"
"","34.2800","2.8483","0.1824","7.5352"
"","34.3000","2.8499","0.1827","7.5396"
"","34.3200","2.8515","0.1829","7.5437"
"","34.3400","2.8530","0.1829","7.5478"
"","34.3600","2.8547","0.1831","7.5522"
"","34.3800","2.8565","0.1832","7.5570"
"","34.4000","2.8582","0.1832","7.5616"
"","34.4200","2.8599","0.1833","7.5659"
"","34.4400","2.8615","0.1833","7.5701"
"","34.4600","2.8632","0.1834","7.5748"
"","34.4800","2.8652","0.1836","7.5799"
"","34.5000","2.8670","0.1838","7.5849"
"","34.5200","2.8687","0.1840","7.5894"
"","34.5400","2.8704","0.1840","7.5937"
"","34.5600","2.8721","0.1841","7.5983"
"","34.5800","2.8738","0.1842","7.6029"
"","34.6000","2.8755","0.1843","7.6072"
"","34.6200","2.8769","0.1843","7.6110"
"","34.6400","2.8784","0.1845","7.6149"
"","34.6600","2.8801","0.1846","7.6194"
"","34.6800","2.8819","0.1847","7.6242"
"","34.7000","2.8836","0.1849","7.6288"
"","34.7200","2.8851","0.1850","7.6327"
"","34.7400","2.8865","0.1850","7.6365"
"","34.7600","2.8881","0.1850","7.6407"
"","34.7800","2.8900","0.1852","7.6455"
"","34.8000","2.8917","0.1853","7.6502"
"","34.8200","2.8933","0.1854","7.6545"
"","34.8400","2.8949","0.1856","7.6585"
"","34.8600","2.8965","0.1857","7.6628"
"","34.8800","2.8983","0.1859","7.6676"
"","34.9000","2.9001","0.1862","7.6724"
"","34.9200","2.9017","0.1861","7.6766"
"","34.9400","2.9032","0.1860","7.6806"
"","34.9600","2.9048","0.1860","7.6849"
"","34.9800","2.9067","0.1863","7.6898"
"","35.0000","2.9086","0.1862","7.6948"
"","35.0200","2.9103","0.1864","7.6993"
"","35.0400","2.9119","0.1866","7.7036"
"","35.0600","2.9136","0.1867","7.7082"
"","35.0800","2.9155","0.1869","7.7132"
"","35.1000","2.9174","0.1871","7.7181"
"","35.1200","2.9190","0.1873","7.7224"
"","35.1400","2.9206","0.1875","7.7265"
"","35.1600","2.9222","0.1878","7.7308"
"","35.1800","2.9239","0.1877","7.7353"
"","35.2000","2.9255","0.1876","7.7397"
"","35.2200","2.9270","0.1876","7.7436"
"","35.2400","2.9285","0.1875","7.7475"
"","35.2600","2.9301","0.1875","7.7517"
"","35.2800","2.9319","0.1877","7.7564"
"","35.3000","2.9336","0.1879","7.7609"
"","35.3200","2.9351","0.1880","7.7650"
"","35.3400","2.9366","0.1883","7.7689"
"","35.3600","2.9382","0.1884","7.7730"
"","35.3800","2.9399","0.1883","7.7776"
"","35.4000","2.9417","0.1883","7.7823"
"","35.4200","2.9433","0.1886","7.7866"
"","35.4400","2.9448","0.1887","7.7906"
"","35.4600","2.9463","0.1888","7.7946"
"","35.4800","2.9480","0.1888","7.7991"
"","35.5000","2.9498","0.1891","7.8038"
"","35.5200","2.9515","0.1892","7.8083"
"","35.5400","2.9531","0.1891","7.8127"
"","35.5600","2.9548","0.1893","7.8170"
"","35.5800","2.9565","0.1893","7.8216"
"","35.6000","2.9583","0.1894","7.8264"
"","35.6200","2.9601","0.1896","7.8312"
"","35.6400","2.9619","0.1899","7.8358"
"","35.6600","2.9636","0.1900","7.8402"
"","35.6800","2.9653","0.1900","7.8449"
"","35.7000","2.9671","0.1902","7.8495"
"","35.7200","2.9688","0.1903","7.8540"
"","35.7400","2.9703","0.1905","7.8582"
"","35.7600","2.9719","0.1906","7.8623"
"","35.7800","2.9735","0.1907","7.8665"
"","35.8000","2.9752","0.1905","7.8710"
"","35.8200","2.9769","0.1906","7.8755"
