结果表格 1
,压缩位移(力 150 N),压缩位移(力 200 N),压缩位移(力 300 N),压缩位移 (力 1000 N),压缩位移(力 1500 N),压缩位移(力 2000 N),标识
,(mm),(mm),(mm),(mm),(mm),(mm),
"平均值","2.25","3.06","4.83","12.68","15.25","17.21",""
"标准偏差","-----","-----","-----","-----","-----","-----",""
"变异系数％","-----","-----","-----","-----","-----","-----",""

结果表格 2


1,时间,位移,力,压缩应变
,(s),(mm),(kN),(%)
"","0.0000","-0.0003","0.0042","0.0000"
"","0.0200","-0.0003","0.0042","0.0000"
"","0.0400","-0.0002","0.0042","0.0001"
"","0.0600","-0.0001","0.0042","0.0005"
"","0.0800","0.0001","0.0041","0.0011"
"","0.1000","0.0005","0.0042","0.0022"
"","0.1200","0.0014","0.0043","0.0044"
"","0.1400","0.0026","0.0043","0.0077"
"","0.1600","0.0034","0.0043","0.0099"
"","0.1800","0.0038","0.0043","0.0109"
"","0.2000","0.0044","0.0044","0.0124"
"","0.2200","0.0057","0.0044","0.0158"
"","0.2400","0.0078","0.0044","0.0215"
"","0.2600","0.0104","0.0046","0.0284"
"","0.2800","0.0131","0.0047","0.0355"
"","0.3000","0.0156","0.0049","0.0419"
"","0.3200","0.0177","0.0049","0.0475"
"","0.3400","0.0195","0.0047","0.0523"
"","0.3600","0.0212","0.0048","0.0569"
"","0.3800","0.0229","0.0049","0.0613"
"","0.4000","0.0246","0.0050","0.0659"
"","0.4200","0.0263","0.0050","0.0705"
"","0.4400","0.0281","0.0051","0.0751"
"","0.4600","0.0298","0.0053","0.0796"
"","0.4800","0.0315","0.0054","0.0840"
"","0.5000","0.0331","0.0055","0.0883"
"","0.5200","0.0347","0.0055","0.0926"
"","0.5400","0.0364","0.0054","0.0970"
"","0.5600","0.0380","0.0055","0.1014"
"","0.5800","0.0397","0.0056","0.1058"
"","0.6000","0.0413","0.0056","0.1101"
"","0.6200","0.0430","0.0058","0.1146"
"","0.6400","0.0447","0.0059","0.1190"
"","0.6600","0.0464","0.0060","0.1234"
"","0.6800","0.0480","0.0058","0.1277"
"","0.7000","0.0495","0.0059","0.1318"
"","0.7200","0.0511","0.0059","0.1359"
"","0.7400","0.0526","0.0061","0.1401"
"","0.7600","0.0542","0.0064","0.1443"
"","0.7800","0.0558","0.0065","0.1485"
"","0.8000","0.0574","0.0063","0.1526"
"","0.8200","0.0590","0.0061","0.1568"
"","0.8400","0.0607","0.0063","0.1613"
"","0.8600","0.0624","0.0063","0.1659"
"","0.8800","0.0641","0.0065","0.1704"
"","0.9000","0.0657","0.0067","0.1747"
"","0.9200","0.0674","0.0068","0.1790"
"","0.9400","0.0691","0.0068","0.1837"
"","0.9600","0.0710","0.0069","0.1886"
"","0.9800","0.0728","0.0070","0.1934"
"","1.0000","0.0745","0.0070","0.1980"
"","1.0200","0.0762","0.0072","0.2024"
"","1.0400","0.0779","0.0072","0.2070"
"","1.0600","0.0797","0.0072","0.2115"
"","1.0800","0.0813","0.0072","0.2159"
"","1.1000","0.0828","0.0074","0.2199"
"","1.1200","0.0844","0.0075","0.2240"
"","1.1400","0.0861","0.0076","0.2285"
"","1.1600","0.0879","0.0077","0.2332"
"","1.1800","0.0896","0.0077","0.2378"
"","1.2000","0.0912","0.0078","0.2421"
"","1.2200","0.0929","0.0079","0.2465"
"","1.2400","0.0946","0.0080","0.2510"
"","1.2600","0.0963","0.0081","0.2555"
"","1.2800","0.0979","0.0081","0.2597"
"","1.3000","0.0993","0.0081","0.2636"
"","1.3200","0.1008","0.0082","0.2675"
"","1.3400","0.1025","0.0083","0.2719"
"","1.3600","0.1042","0.0082","0.2765"
"","1.3800","0.1059","0.0083","0.2808"
"","1.4000","0.1074","0.0084","0.2849"
"","1.4200","0.1090","0.0088","0.2891"
"","1.4400","0.1107","0.0088","0.2936"
"","1.4600","0.1125","0.0090","0.2985"
"","1.4800","0.1143","0.0090","0.3032"
"","1.5000","0.1160","0.0091","0.3077"
"","1.5200","0.1178","0.0091","0.3123"
"","1.5400","0.1196","0.0091","0.3171"
"","1.5600","0.1214","0.0091","0.3219"
"","1.5800","0.1231","0.0092","0.3264"
"","1.6000","0.1247","0.0093","0.3306"
"","1.6200","0.1263","0.0093","0.3349"
"","1.6400","0.1280","0.0094","0.3395"
"","1.6600","0.1298","0.0094","0.3442"
"","1.6800","0.1315","0.0095","0.3485"
"","1.7000","0.1330","0.0097","0.3527"
"","1.7200","0.1346","0.0097","0.3569"
"","1.7400","0.1363","0.0098","0.3615"
"","1.7600","0.1381","0.0099","0.3662"
"","1.7800","0.1399","0.0100","0.3708"
"","1.8000","0.1415","0.0101","0.3751"
"","1.8200","0.1431","0.0101","0.3793"
"","1.8400","0.1447","0.0103","0.3835"
"","1.8600","0.1462","0.0103","0.3876"
"","1.8800","0.1477","0.0104","0.3916"
"","1.9000","0.1492","0.0104","0.3955"
"","1.9200","0.1507","0.0104","0.3995"
"","1.9400","0.1523","0.0104","0.4038"
"","1.9600","0.1540","0.0105","0.4082"
"","1.9800","0.1557","0.0105","0.4126"
"","2.0000","0.1572","0.0109","0.4168"
"","2.0200","0.1588","0.0113","0.4210"
"","2.0400","0.1605","0.0113","0.4255"
"","2.0600","0.1623","0.0111","0.4302"
"","2.0800","0.1641","0.0111","0.4350"
"","2.1000","0.1659","0.0112","0.4396"
"","2.1200","0.1676","0.0114","0.4441"
"","2.1400","0.1693","0.0115","0.4488"
"","2.1600","0.1711","0.0116","0.4535"
"","2.1800","0.1729","0.0116","0.4581"
"","2.2000","0.1745","0.0117","0.4625"
"","2.2200","0.1761","0.0116","0.4668"
"","2.2400","0.1778","0.0118","0.4711"
"","2.2600","0.1795","0.0120","0.4756"
"","2.2800","0.1812","0.0121","0.4801"
"","2.3000","0.1828","0.0121","0.4844"
"","2.3200","0.1845","0.0123","0.4888"
"","2.3400","0.1862","0.0124","0.4933"
"","2.3600","0.1879","0.0122","0.4980"
"","2.3800","0.1897","0.0124","0.5026"
"","2.4000","0.1913","0.0128","0.5069"
"","2.4200","0.1928","0.0127","0.5109"
"","2.4400","0.1943","0.0127","0.5148"
"","2.4600","0.1959","0.0128","0.5190"
"","2.4800","0.1976","0.0127","0.5235"
"","2.5000","0.1992","0.0129","0.5278"
"","2.5200","0.2008","0.0131","0.5320"
"","2.5400","0.2023","0.0130","0.5361"
"","2.5600","0.2040","0.0133","0.5404"
"","2.5800","0.2058","0.0134","0.5452"
"","2.6000","0.2076","0.0135","0.5499"
"","2.6200","0.2093","0.0135","0.5544"
"","2.6400","0.2109","0.0137","0.5588"
"","2.6600","0.2126","0.0136","0.5633"
"","2.6800","0.2145","0.0138","0.5682"
"","2.7000","0.2163","0.0139","0.5729"
"","2.7200","0.2179","0.0139","0.5773"
"","2.7400","0.2195","0.0140","0.5815"
"","2.7600","0.2212","0.0142","0.5860"
"","2.7800","0.2230","0.0143","0.5908"
"","2.8000","0.2248","0.0145","0.5956"
"","2.8200","0.2265","0.0145","0.5999"
"","2.8400","0.2280","0.0147","0.6040"
"","2.8600","0.2296","0.0148","0.6083"
"","2.8800","0.2314","0.0149","0.6130"
"","2.9000","0.2332","0.0150","0.6176"
"","2.9200","0.2348","0.0150","0.6218"
"","2.9400","0.2363","0.0151","0.6258"
"","2.9600","0.2379","0.0154","0.6300"
"","2.9800","0.2396","0.0155","0.6347"
"","3.0000","0.2413","0.0155","0.6392"
"","3.0200","0.2428","0.0156","0.6432"
"","3.0400","0.2442","0.0157","0.6468"
"","3.0600","0.2457","0.0156","0.6508"
"","3.0800","0.2474","0.0158","0.6553"
"","3.1000","0.2492","0.0160","0.6600"
"","3.1200","0.2508","0.0162","0.6643"
"","3.1400","0.2523","0.0163","0.6682"
"","3.1600","0.2538","0.0163","0.6723"
"","3.1800","0.2556","0.0163","0.6770"
"","3.2000","0.2575","0.0164","0.6821"
"","3.2200","0.2593","0.0166","0.6869"
"","3.2400","0.2610","0.0168","0.6911"
"","3.2600","0.2626","0.0168","0.6955"
"","3.2800","0.2644","0.0169","0.7002"
"","3.3000","0.2662","0.0169","0.7051"
"","3.3200","0.2679","0.0170","0.7094"
"","3.3400","0.2693","0.0169","0.7133"
"","3.3600","0.2709","0.0169","0.7174"
"","3.3800","0.2727","0.0171","0.7222"
"","3.4000","0.2746","0.0174","0.7272"
"","3.4200","0.2763","0.0175","0.7318"
"","3.4400","0.2779","0.0175","0.7360"
"","3.4600","0.2795","0.0176","0.7403"
"","3.4800","0.2813","0.0178","0.7450"
"","3.5000","0.2831","0.0181","0.7498"
"","3.5200","0.2848","0.0180","0.7541"
"","3.5400","0.2862","0.0180","0.7580"
"","3.5600","0.2877","0.0183","0.7619"
"","3.5800","0.2893","0.0185","0.7662"
"","3.6000","0.2911","0.0187","0.7708"
"","3.6200","0.2927","0.0186","0.7752"
"","3.6400","0.2943","0.0186","0.7792"
"","3.6600","0.2958","0.0189","0.7833"
"","3.6800","0.2974","0.0191","0.7876"
"","3.7000","0.2992","0.0191","0.7923"
"","3.7200","0.3010","0.0191","0.7970"
"","3.7400","0.3026","0.0191","0.8013"
"","3.7600","0.3042","0.0191","0.8055"
"","3.7800","0.3059","0.0192","0.8100"
"","3.8000","0.3077","0.0194","0.8147"
"","3.8200","0.3094","0.0194","0.8193"
"","3.8400","0.3111","0.0196","0.8237"
"","3.8600","0.3127","0.0198","0.8279"
"","3.8800","0.3144","0.0200","0.8324"
"","3.9000","0.3162","0.0202","0.8372"
"","3.9200","0.3180","0.0201","0.8420"
"","3.9400","0.3197","0.0203","0.8465"
"","3.9600","0.3213","0.0205","0.8508"
"","3.9800","0.3230","0.0205","0.8553"
"","4.0000","0.3247","0.0206","0.8599"
"","4.0200","0.3265","0.0207","0.8645"
"","4.0400","0.3282","0.0206","0.8690"
"","4.0600","0.3298","0.0206","0.8732"
"","4.0800","0.3314","0.0209","0.8775"
"","4.1000","0.3331","0.0210","0.8819"
"","4.1200","0.3348","0.0210","0.8865"
"","4.1400","0.3364","0.0212","0.8908"
"","4.1600","0.3379","0.0213","0.8948"
"","4.1800","0.3394","0.0211","0.8987"
"","4.2000","0.3409","0.0213","0.9027"
"","4.2200","0.3426","0.0215","0.9070"
"","4.2400","0.3442","0.0216","0.9114"
"","4.2600","0.3458","0.0217","0.9157"
"","4.2800","0.3474","0.0220","0.9199"
"","4.3000","0.3491","0.0222","0.9243"
"","4.3200","0.3509","0.0221","0.9290"
"","4.3400","0.3526","0.0222","0.9336"
"","4.3600","0.3542","0.0224","0.9379"
"","4.3800","0.3558","0.0226","0.9420"
"","4.4000","0.3574","0.0226","0.9462"
"","4.4200","0.3592","0.0226","0.9509"
"","4.4400","0.3610","0.0226","0.9558"
"","4.4600","0.3627","0.0227","0.9604"
"","4.4800","0.3643","0.0227","0.9646"
"","4.5000","0.3660","0.0228","0.9690"
"","4.5200","0.3678","0.0230","0.9738"
"","4.5400","0.3697","0.0233","0.9787"
"","4.5600","0.3714","0.0234","0.9833"
"","4.5800","0.3730","0.0235","0.9875"
"","4.6000","0.3746","0.0236","0.9917"
"","4.6200","0.3762","0.0237","0.9961"
"","4.6400","0.3779","0.0237","1.0006"
"","4.6600","0.3795","0.0237","1.0047"
"","4.6800","0.3809","0.0238","1.0086"
"","4.7000","0.3825","0.0237","1.0128"
"","4.7200","0.3843","0.0241","1.0175"
"","4.7400","0.3862","0.0241","1.0224"
"","4.7600","0.3878","0.0243","1.0268"
"","4.7800","0.3893","0.0243","1.0307"
"","4.8000","0.3908","0.0245","1.0347"
"","4.8200","0.3925","0.0247","1.0391"
"","4.8400","0.3943","0.0247","1.0438"
"","4.8600","0.3960","0.0249","1.0483"
"","4.8800","0.3975","0.0251","1.0523"
"","4.9000","0.3990","0.0251","1.0564"
"","4.9200","0.4008","0.0252","1.0611"
"","4.9400","0.4027","0.0252","1.0661"
"","4.9600","0.4045","0.0253","1.0708"
"","4.9800","0.4060","0.0255","1.0750"
"","5.0000","0.4076","0.0256","1.0791"
"","5.0200","0.4093","0.0258","1.0837"
"","5.0400","0.4112","0.0259","1.0886"
"","5.0600","0.4129","0.0258","1.0931"
"","5.0800","0.4145","0.0261","1.0973"
"","5.1000","0.4161","0.0263","1.1016"
"","5.1200","0.4180","0.0264","1.1065"
"","5.1400","0.4199","0.0265","1.1115"
"","5.1600","0.4216","0.0265","1.1161"
"","5.1800","0.4231","0.0266","1.1202"
"","5.2000","0.4247","0.0266","1.1243"
"","5.2200","0.4264","0.0268","1.1288"
"","5.2400","0.4281","0.0270","1.1334"
"","5.2600","0.4297","0.0270","1.1377"
"","5.2800","0.4312","0.0270","1.1416"
"","5.3000","0.4327","0.0272","1.1456"
"","5.3200","0.4344","0.0275","1.1500"
"","5.3400","0.4362","0.0275","1.1547"
"","5.3600","0.4378","0.0274","1.1590"
"","5.3800","0.4393","0.0275","1.1629"
"","5.4000","0.4408","0.0278","1.1669"
"","5.4200","0.4425","0.0281","1.1714"
"","5.4400","0.4443","0.0282","1.1762"
"","5.4600","0.4460","0.0282","1.1807"
"","5.4800","0.4476","0.0282","1.1849"
"","5.5000","0.4491","0.0282","1.1889"
"","5.5200","0.4507","0.0284","1.1931"
"","5.5400","0.4525","0.0286","1.1978"
"","5.5600","0.4542","0.0287","1.2024"
"","5.5800","0.4559","0.0289","1.2068"
"","5.6000","0.4575","0.0290","1.2111"
"","5.6200","0.4592","0.0289","1.2156"
"","5.6400","0.4610","0.0290","1.2204"
"","5.6600","0.4628","0.0293","1.2252"
"","5.6800","0.4645","0.0294","1.2297"
"","5.7000","0.4662","0.0295","1.2341"
"","5.7200","0.4679","0.0296","1.2385"
"","5.7400","0.4696","0.0296","1.2432"
"","5.7600","0.4714","0.0298","1.2478"
"","5.7800","0.4730","0.0299","1.2521"
"","5.8000","0.4745","0.0299","1.2561"
"","5.8200","0.4761","0.0300","1.2602"
"","5.8400","0.4777","0.0301","1.2646"
"","5.8600","0.4795","0.0300","1.2693"
"","5.8800","0.4812","0.0302","1.2738"
"","5.9000","0.4828","0.0304","1.2780"
"","5.9200","0.4843","0.0306","1.2820"
"","5.9400","0.4859","0.0306","1.2862"
"","5.9600","0.4876","0.0309","1.2908"
"","5.9800","0.4894","0.0311","1.2954"
"","6.0000","0.4910","0.0312","1.2997"
"","6.0200","0.4925","0.0312","1.3038"
"","6.0400","0.4941","0.0312","1.3080"
"","6.0600","0.4959","0.0311","1.3127"
"","6.0800","0.4977","0.0312","1.3175"
"","6.1000","0.4994","0.0314","1.3219"
"","6.1200","0.5010","0.0316","1.3261"
"","6.1400","0.5026","0.0316","1.3303"
"","6.1600","0.5043","0.0317","1.3349"
"","6.1800","0.5061","0.0317","1.3395"
"","6.2000","0.5077","0.0319","1.3439"
"","6.2200","0.5093","0.0322","1.3482"
"","6.2400","0.5110","0.0325","1.3526"
"","6.2600","0.5129","0.0326","1.3576"
"","6.2800","0.5148","0.0326","1.3627"
"","6.3000","0.5165","0.0326","1.3673"
"","6.3200","0.5181","0.0327","1.3715"
"","6.3400","0.5197","0.0329","1.3758"
"","6.3600","0.5215","0.0330","1.3804"
"","6.3800","0.5232","0.0330","1.3850"
"","6.4000","0.5248","0.0332","1.3891"
"","6.4200","0.5262","0.0333","1.3929"
"","6.4400","0.5278","0.0334","1.3970"
"","6.4600","0.5295","0.0337","1.4016"
"","6.4800","0.5314","0.0337","1.4065"
"","6.5000","0.5330","0.0337","1.4108"
"","6.5200","0.5344","0.0339","1.4146"
"","6.5400","0.5359","0.0339","1.4184"
"","6.5600","0.5375","0.0340","1.4228"
"","6.5800","0.5393","0.0340","1.4275"
"","6.6000","0.5410","0.0341","1.4319"
"","6.6200","0.5425","0.0342","1.4359"
"","6.6400","0.5440","0.0344","1.4399"
"","6.6600","0.5457","0.0346","1.4444"
"","6.6800","0.5475","0.0348","1.4492"
"","6.7000","0.5493","0.0350","1.4538"
"","6.7200","0.5508","0.0350","1.4579"
"","6.7400","0.5523","0.0351","1.4619"
"","6.7600","0.5540","0.0351","1.4664"
"","6.7800","0.5559","0.0353","1.4714"
"","6.8000","0.5577","0.0353","1.4763"
"","6.8200","0.5594","0.0354","1.4807"
"","6.8400","0.5610","0.0356","1.4849"
"","6.8600","0.5628","0.0358","1.4896"
"","6.8800","0.5646","0.0360","1.4946"
"","6.9000","0.5664","0.0361","1.4993"
"","6.9200","0.5680","0.0360","1.5035"
"","6.9400","0.5696","0.0361","1.5076"
"","6.9600","0.5713","0.0362","1.5121"
"","6.9800","0.5730","0.0363","1.5167"
"","7.0000","0.5746","0.0363","1.5210"
"","7.0200","0.5761","0.0367","1.5248"
"","7.0400","0.5776","0.0368","1.5287"
"","7.0600","0.5792","0.0368","1.5331"
"","7.0800","0.5810","0.0371","1.5379"
"","7.1000","0.5828","0.0372","1.5425"
"","7.1200","0.5843","0.0372","1.5466"
"","7.1400","0.5858","0.0372","1.5506"
"","7.1600","0.5875","0.0373","1.5550"
"","7.1800","0.5893","0.0375","1.5597"
"","7.2000","0.5910","0.0377","1.5644"
"","7.2200","0.5927","0.0377","1.5687"
"","7.2400","0.5942","0.0379","1.5727"
"","7.2600","0.5958","0.0381","1.5770"
"","7.2800","0.5975","0.0382","1.5816"
"","7.3000","0.5993","0.0381","1.5862"
"","7.3200","0.6010","0.0383","1.5907"
"","7.3400","0.6026","0.0386","1.5949"
"","7.3600","0.6043","0.0385","1.5994"
"","7.3800","0.6061","0.0385","1.6043"
"","7.4000","0.6080","0.0386","1.6092"
"","7.4200","0.6097","0.0388","1.6138"
"","7.4400","0.6114","0.0390","1.6182"
"","7.4600","0.6131","0.0391","1.6227"
"","7.4800","0.6148","0.0391","1.6273"
"","7.5000","0.6166","0.0392","1.6319"
"","7.5200","0.6182","0.0394","1.6362"
"","7.5400","0.6198","0.0395","1.6404"
"","7.5600","0.6214","0.0396","1.6446"
"","7.5800","0.6230","0.0397","1.6490"
"","7.6000","0.6248","0.0398","1.6536"
"","7.6200","0.6264","0.0400","1.6580"
"","7.6400","0.6280","0.0399","1.6621"
"","7.6600","0.6295","0.0401","1.6660"
"","7.6800","0.6310","0.0402","1.6701"
"","7.7000","0.6326","0.0404","1.6744"
"","7.7200","0.6343","0.0405","1.6788"
"","7.7400","0.6359","0.0406","1.6830"
"","7.7600","0.6374","0.0405","1.6870"
"","7.7800","0.6390","0.0407","1.6912"
"","7.8000","0.6407","0.0408","1.6957"
"","7.8200","0.6425","0.0409","1.7005"
"","7.8400","0.6442","0.0410","1.7051"
"","7.8600","0.6458","0.0412","1.7092"
"","7.8800","0.6474","0.0415","1.7134"
"","7.9000","0.6491","0.0416","1.7179"
"","7.9200","0.6509","0.0416","1.7228"
"","7.9400","0.6527","0.0416","1.7274"
"","7.9600","0.6543","0.0418","1.7317"
"","7.9800","0.6559","0.0418","1.7360"
"","8.0000","0.6577","0.0420","1.7408"
"","8.0200","0.6597","0.0422","1.7460"
"","8.0400","0.6615","0.0423","1.7507"
"","8.0600","0.6631","0.0423","1.7550"
"","8.0800","0.6646","0.0424","1.7591"
"","8.1000","0.6663","0.0425","1.7634"
"","8.1200","0.6680","0.0427","1.7680"
"","8.1400","0.6696","0.0428","1.7722"
"","8.1600","0.6711","0.0429","1.7761"
"","8.1800","0.6726","0.0429","1.7800"
"","8.2000","0.6743","0.0431","1.7845"
"","8.2200","0.6761","0.0433","1.7894"
"","8.2400","0.6778","0.0433","1.7939"
"","8.2600","0.6793","0.0433","1.7979"
"","8.2800","0.6808","0.0434","1.8018"
"","8.3000","0.6825","0.0435","1.8062"
"","8.3200","0.6843","0.0439","1.8111"
"","8.3400","0.6861","0.0444","1.8158"
"","8.3600","0.6876","0.0442","1.8199"
"","8.3800","0.6891","0.0440","1.8239"
"","8.4000","0.6908","0.0441","1.8283"
"","8.4200","0.6926","0.0442","1.8331"
"","8.4400","0.6944","0.0445","1.8377"
"","8.4600","0.6960","0.0446","1.8420"
"","8.4800","0.6976","0.0448","1.8462"
"","8.5000","0.6993","0.0449","1.8508"
"","8.5200","0.7012","0.0451","1.8558"
"","8.5400","0.7030","0.0453","1.8605"
"","8.5600","0.7046","0.0453","1.8649"
"","8.5800","0.7062","0.0451","1.8692"
"","8.6000","0.7080","0.0451","1.8739"
"","8.6200","0.7099","0.0455","1.8788"
"","8.6400","0.7116","0.0457","1.8834"
"","8.6600","0.7132","0.0457","1.8875"
"","8.6800","0.7147","0.0459","1.8915"
"","8.7000","0.7164","0.0461","1.8960"
"","8.7200","0.7182","0.0464","1.9007"
"","8.7400","0.7199","0.0465","1.9052"
"","8.7600","0.7214","0.0463","1.9093"
"","8.7800","0.7229","0.0464","1.9131"
"","8.8000","0.7244","0.0465","1.9173"
"","8.8200","0.7261","0.0467","1.9218"
"","8.8400","0.7278","0.0469","1.9262"
"","8.8600","0.7294","0.0470","1.9303"
"","8.8800","0.7309","0.0472","1.9344"
"","8.9000","0.7326","0.0472","1.9388"
"","8.9200","0.7343","0.0473","1.9434"
"","8.9400","0.7360","0.0473","1.9478"
"","8.9600","0.7375","0.0474","1.9519"
"","8.9800","0.7390","0.0475","1.9558"
"","9.0000","0.7406","0.0478","1.9601"
"","9.0200","0.7423","0.0478","1.9646"
"","9.0400","0.7441","0.0479","1.9692"
"","9.0600","0.7458","0.0480","1.9737"
"","9.0800","0.7474","0.0480","1.9781"
"","9.1000","0.7491","0.0479","1.9826"
"","9.1200","0.7509","0.0482","1.9874"
"","9.1400","0.7528","0.0486","1.9923"
"","9.1600","0.7546","0.0487","1.9970"
"","9.1800","0.7563","0.0488","2.0015"
"","9.2000","0.7579","0.0488","2.0058"
"","9.2200","0.7596","0.0490","2.0103"
"","9.2400","0.7613","0.0491","2.0147"
"","9.2600","0.7629","0.0492","2.0190"
"","9.2800","0.7645","0.0493","2.0232"
"","9.3000","0.7661","0.0494","2.0274"
"","9.3200","0.7677","0.0496","2.0318"
"","9.3400","0.7694","0.0497","2.0362"
"","9.3600","0.7710","0.0497","2.0406"
"","9.3800","0.7726","0.0498","2.0447"
"","9.4000","0.7742","0.0501","2.0489"
"","9.4200","0.7758","0.0500","2.0532"
"","9.4400","0.7776","0.0501","2.0578"
"","9.4600","0.7793","0.0503","2.0625"
"","9.4800","0.7810","0.0504","2.0669"
"","9.5000","0.7826","0.0505","2.0711"
"","9.5200","0.7842","0.0505","2.0753"
"","9.5400","0.7859","0.0506","2.0798"
"","9.5600","0.7877","0.0507","2.0846"
"","9.5800","0.7894","0.0508","2.0892"
"","9.6000","0.7910","0.0510","2.0934"
"","9.6200","0.7926","0.0512","2.0976"
"","9.6400","0.7943","0.0514","2.1021"
"","9.6600","0.7961","0.0515","2.1068"
"","9.6800","0.7978","0.0515","2.1114"
"","9.7000","0.7995","0.0515","2.1158"
"","9.7200","0.8012","0.0516","2.1204"
"","9.7400","0.8030","0.0518","2.1252"
"","9.7600","0.8049","0.0519","2.1302"
"","9.7800","0.8067","0.0519","2.1348"
"","9.8000","0.8082","0.0521","2.1388"
"","9.8200","0.8097","0.0522","2.1429"
"","9.8400","0.8114","0.0525","2.1473"
"","9.8600","0.8131","0.0527","2.1519"
"","9.8800","0.8148","0.0528","2.1563"
"","9.9000","0.8163","0.0527","2.1603"
"","9.9200","0.8178","0.0530","2.1642"
"","9.9400","0.8194","0.0531","2.1686"
"","9.9600","0.8212","0.0531","2.1733"
"","9.9800","0.8229","0.0532","2.1778"
"","10.0000","0.8244","0.0534","2.1819"
"","10.0200","0.8260","0.0535","2.1858"
"","10.0400","0.8276","0.0536","2.1902"
"","10.0600","0.8294","0.0536","2.1949"
"","10.0800","0.8310","0.0537","2.1993"
"","10.1000","0.8325","0.0539","2.2032"
"","10.1200","0.8340","0.0539","2.2071"
"","10.1400","0.8356","0.0541","2.2114"
"","10.1600","0.8374","0.0543","2.2162"
"","10.1800","0.8392","0.0543","2.2209"
"","10.2000","0.8408","0.0545","2.2251"
"","10.2200","0.8423","0.0547","2.2291"
"","10.2400","0.8440","0.0546","2.2335"
"","10.2600","0.8458","0.0549","2.2385"
"","10.2800","0.8477","0.0550","2.2435"
"","10.3000","0.8495","0.0550","2.2481"
"","10.3200","0.8511","0.0551","2.2524"
"","10.3400","0.8528","0.0552","2.2569"
"","10.3600","0.8546","0.0555","2.2617"
"","10.3800","0.8564","0.0558","2.2663"
"","10.4000","0.8579","0.0558","2.2704"
"","10.4200","0.8594","0.0558","2.2744"
"","10.4400","0.8611","0.0560","2.2787"
"","10.4600","0.8628","0.0559","2.2834"
"","10.4800","0.8645","0.0560","2.2879"
"","10.5000","0.8661","0.0562","2.2920"
"","10.5200","0.8676","0.0563","2.2959"
"","10.5400","0.8692","0.0563","2.3002"
"","10.5600","0.8709","0.0566","2.3048"
"","10.5800","0.8727","0.0567","2.3096"
"","10.6000","0.8744","0.0568","2.3140"
"","10.6200","0.8760","0.0568","2.3182"
"","10.6400","0.8776","0.0569","2.3225"
"","10.6600","0.8793","0.0571","2.3271"
"","10.6800","0.8811","0.0574","2.3317"
"","10.7000","0.8827","0.0575","2.3360"
"","10.7200","0.8843","0.0574","2.3402"
"","10.7400","0.8859","0.0576","2.3443"
"","10.7600","0.8875","0.0576","2.3487"
"","10.7800","0.8893","0.0579","2.3534"
"","10.8000","0.8910","0.0580","2.3580"
"","10.8200","0.8927","0.0581","2.3625"
"","10.8400","0.8945","0.0582","2.3671"
"","10.8600","0.8963","0.0582","2.3719"
"","10.8800","0.8981","0.0583","2.3768"
"","10.9000","0.8999","0.0585","2.3814"
"","10.9200","0.9015","0.0589","2.3857"
"","10.9400","0.9031","0.0589","2.3900"
"","10.9600","0.9048","0.0589","2.3943"
"","10.9800","0.9064","0.0588","2.3988"
"","11.0000","0.9081","0.0589","2.4032"
"","11.0200","0.9097","0.0592","2.4074"
"","11.0400","0.9113","0.0593","2.4116"
"","11.0600","0.9129","0.0595","2.4159"
"","11.0800","0.9146","0.0596","2.4204"
"","11.1000","0.9163","0.0597","2.4249"
"","11.1200","0.9179","0.0597","2.4292"
"","11.1400","0.9195","0.0598","2.4333"
"","11.1600","0.9210","0.0598","2.4374"
"","11.1800","0.9227","0.0599","2.4418"
"","11.2000","0.9244","0.0604","2.4463"
"","11.2200","0.9260","0.0604","2.4506"
"","11.2400","0.9276","0.0604","2.4547"
"","11.2600","0.9291","0.0605","2.4588"
"","11.2800","0.9308","0.0605","2.4632"
"","11.3000","0.9325","0.0606","2.4678"
"","11.3200","0.9342","0.0607","2.4722"
"","11.3400","0.9358","0.0609","2.4763"
"","11.3600","0.9373","0.0610","2.4804"
"","11.3800","0.9390","0.0610","2.4848"
"","11.4000","0.9408","0.0612","2.4897"
"","11.4200","0.9427","0.0612","2.4946"
"","11.4400","0.9444","0.0614","2.4992"
"","11.4600","0.9460","0.0616","2.5035"
"","11.4800","0.9477","0.0619","2.5080"
"","11.5000","0.9496","0.0619","2.5129"
"","11.5200","0.9513","0.0622","2.5176"
"","11.5400","0.9529","0.0622","2.5217"
"","11.5600","0.9544","0.0621","2.5255"
"","11.5800","0.9560","0.0622","2.5298"
"","11.6000","0.9577","0.0624","2.5345"
"","11.6200","0.9595","0.0624","2.5392"
"","11.6400","0.9611","0.0627","2.5435"
"","11.6600","0.9626","0.0627","2.5475"
"","11.6800","0.9643","0.0629","2.5518"
"","11.7000","0.9661","0.0631","2.5565"
"","11.7200","0.9678","0.0631","2.5612"
"","11.7400","0.9694","0.0633","2.5654"
"","11.7600","0.9710","0.0636","2.5694"
"","11.7800","0.9726","0.0637","2.5737"
"","11.8000","0.9743","0.0637","2.5784"
"","11.8200","0.9761","0.0636","2.5831"
"","11.8400","0.9777","0.0640","2.5873"
"","11.8600","0.9791","0.0640","2.5911"
"","11.8800","0.9807","0.0641","2.5953"
"","11.9000","0.9825","0.0641","2.5999"
"","11.9200","0.9843","0.0643","2.6047"
"","11.9400","0.9859","0.0645","2.6091"
