结果表格 1
,压缩位移(力 50 N),压缩位移(力 70 N),压缩位移(力 100 N),压缩位移(力 120 N),标识
,(mm),(mm),(mm),(mm),
"平均值","3.04","4.57","7.07","8.94",""
"标准偏差","-----","-----","-----","-----",""
"变异系数％","-----","-----","-----","-----",""

结果表格 2


1,时间,位移,力,压缩应变
,(s),(mm),(kN),(%)
"","0.0000","0.0380","0.0040","-0.0003"
"","0.0200","0.0379","0.0039","-0.0003"
"","0.0400","0.0380","0.0041","-0.0002"
"","0.0600","0.0381","0.0042","0.0000"
"","0.0800","0.0383","0.0041","0.0007"
"","0.1000","0.0388","0.0043","0.0020"
"","0.1200","0.0399","0.0043","0.0049"
"","0.1400","0.0407","0.0042","0.0071"
"","0.1600","0.0411","0.0041","0.0081"
"","0.1800","0.0417","0.0043","0.0095"
"","0.2000","0.0429","0.0042","0.0128"
"","0.2200","0.0450","0.0041","0.0184"
"","0.2400","0.0477","0.0041","0.0256"
"","0.2600","0.0506","0.0040","0.0333"
"","0.2800","0.0533","0.0039","0.0404"
"","0.3000","0.0555","0.0040","0.0461"
"","0.3200","0.0572","0.0043","0.0507"
"","0.3400","0.0588","0.0043","0.0549"
"","0.3600","0.0603","0.0042","0.0588"
"","0.3800","0.0617","0.0042","0.0627"
"","0.4000","0.0631","0.0041","0.0664"
"","0.4200","0.0646","0.0042","0.0703"
"","0.4400","0.0663","0.0045","0.0747"
"","0.4600","0.0680","0.0045","0.0794"
"","0.4800","0.0697","0.0045","0.0838"
"","0.5000","0.0713","0.0044","0.0879"
"","0.5200","0.0728","0.0043","0.0919"
"","0.5400","0.0744","0.0044","0.0962"
"","0.5600","0.0761","0.0046","0.1008"
"","0.5800","0.0779","0.0046","0.1055"
"","0.6000","0.0796","0.0046","0.1100"
"","0.6200","0.0812","0.0047","0.1144"
"","0.6400","0.0830","0.0048","0.1189"
"","0.6600","0.0848","0.0047","0.1237"
"","0.6800","0.0866","0.0047","0.1285"
"","0.7000","0.0883","0.0049","0.1332"
"","0.7200","0.0900","0.0048","0.1376"
"","0.7400","0.0916","0.0046","0.1419"
"","0.7600","0.0933","0.0047","0.1463"
"","0.7800","0.0950","0.0049","0.1508"
"","0.8000","0.0966","0.0048","0.1551"
"","0.8200","0.0982","0.0047","0.1594"
"","0.8400","0.0998","0.0048","0.1636"
"","0.8600","0.1015","0.0049","0.1681"
"","0.8800","0.1033","0.0050","0.1728"
"","0.9000","0.1051","0.0050","0.1774"
"","0.9200","0.1067","0.0051","0.1818"
"","0.9400","0.1083","0.0051","0.1861"
"","0.9600","0.1100","0.0051","0.1904"
"","0.9800","0.1117","0.0050","0.1949"
"","1.0000","0.1133","0.0050","0.1993"
"","1.0200","0.1149","0.0051","0.2034"
"","1.0400","0.1163","0.0052","0.2073"
"","1.0600","0.1179","0.0052","0.2114"
"","1.0800","0.1196","0.0053","0.2159"
"","1.1000","0.1214","0.0053","0.2207"
"","1.1200","0.1231","0.0053","0.2253"
"","1.1400","0.1247","0.0053","0.2295"
"","1.1600","0.1263","0.0054","0.2338"
"","1.1800","0.1281","0.0054","0.2385"
"","1.2000","0.1300","0.0054","0.2434"
"","1.2200","0.1317","0.0056","0.2480"
"","1.2400","0.1334","0.0056","0.2524"
"","1.2600","0.1350","0.0056","0.2568"
"","1.2800","0.1369","0.0057","0.2616"
"","1.3000","0.1387","0.0057","0.2665"
"","1.3200","0.1404","0.0057","0.2710"
"","1.3400","0.1419","0.0055","0.2750"
"","1.3600","0.1434","0.0056","0.2790"
"","1.3800","0.1451","0.0058","0.2836"
"","1.4000","0.1469","0.0058","0.2884"
"","1.4200","0.1486","0.0058","0.2928"
"","1.4400","0.1501","0.0057","0.2968"
"","1.4600","0.1517","0.0057","0.3009"
"","1.4800","0.1534","0.0058","0.3055"
"","1.5000","0.1553","0.0057","0.3104"
"","1.5200","0.1570","0.0058","0.3148"
"","1.5400","0.1584","0.0059","0.3188"
"","1.5600","0.1599","0.0060","0.3227"
"","1.5800","0.1615","0.0060","0.3270"
"","1.6000","0.1632","0.0060","0.3315"
"","1.6200","0.1648","0.0059","0.3357"
"","1.6400","0.1663","0.0059","0.3395"
"","1.6600","0.1677","0.0060","0.3433"
"","1.6800","0.1694","0.0060","0.3477"
"","1.7000","0.1712","0.0059","0.3527"
"","1.7200","0.1731","0.0060","0.3575"
"","1.7400","0.1747","0.0060","0.3618"
"","1.7600","0.1763","0.0060","0.3660"
"","1.7800","0.1780","0.0062","0.3706"
"","1.8000","0.1799","0.0062","0.3757"
"","1.8200","0.1817","0.0063","0.3805"
"","1.8400","0.1833","0.0063","0.3847"
"","1.8600","0.1849","0.0066","0.3887"
"","1.8800","0.1865","0.0066","0.3932"
"","1.9000","0.1884","0.0065","0.3980"
"","1.9200","0.1901","0.0065","0.4026"
"","1.9400","0.1917","0.0065","0.4068"
"","1.9600","0.1932","0.0065","0.4108"
"","1.9800","0.1949","0.0064","0.4152"
"","2.0000","0.1967","0.0064","0.4201"
"","2.0200","0.1985","0.0064","0.4248"
"","2.0400","0.2001","0.0065","0.4290"
"","2.0600","0.2016","0.0067","0.4331"
"","2.0800","0.2033","0.0068","0.4375"
"","2.1000","0.2051","0.0067","0.4423"
"","2.1200","0.2068","0.0065","0.4469"
"","2.1400","0.2084","0.0066","0.4510"
"","2.1600","0.2098","0.0069","0.4549"
"","2.1800","0.2114","0.0069","0.4591"
"","2.2000","0.2131","0.0068","0.4636"
"","2.2200","0.2149","0.0069","0.4682"
"","2.2400","0.2165","0.0067","0.4725"
"","2.2600","0.2180","0.0067","0.4765"
"","2.2800","0.2196","0.0068","0.4807"
"","2.3000","0.2213","0.0069","0.4853"
"","2.3200","0.2231","0.0070","0.4901"
"","2.3400","0.2249","0.0069","0.4947"
"","2.3600","0.2266","0.0069","0.4992"
"","2.3800","0.2283","0.0071","0.5038"
"","2.4000","0.2301","0.0070","0.5087"
"","2.4200","0.2319","0.0069","0.5134"
"","2.4400","0.2336","0.0071","0.5179"
"","2.4600","0.2352","0.0071","0.5222"
"","2.4800","0.2368","0.0071","0.5264"
"","2.5000","0.2385","0.0071","0.5308"
"","2.5200","0.2402","0.0074","0.5354"
"","2.5400","0.2419","0.0074","0.5398"
"","2.5600","0.2435","0.0074","0.5440"
"","2.5800","0.2451","0.0074","0.5482"
"","2.6000","0.2468","0.0074","0.5527"
"","2.6200","0.2486","0.0075","0.5575"
"","2.6400","0.2503","0.0075","0.5622"
"","2.6600","0.2520","0.0075","0.5665"
"","2.6800","0.2535","0.0074","0.5706"
"","2.7000","0.2551","0.0073","0.5747"
"","2.7200","0.2567","0.0076","0.5790"
"","2.7400","0.2583","0.0076","0.5833"
"","2.7600","0.2598","0.0075","0.5873"
"","2.7800","0.2613","0.0075","0.5912"
"","2.8000","0.2628","0.0075","0.5952"
"","2.8200","0.2645","0.0075","0.5997"
"","2.8400","0.2663","0.0075","0.6044"
"","2.8600","0.2680","0.0076","0.6090"
"","2.8800","0.2696","0.0076","0.6132"
"","2.9000","0.2712","0.0075","0.6174"
"","2.9200","0.2729","0.0078","0.6220"
"","2.9400","0.2748","0.0078","0.6269"
"","2.9600","0.2766","0.0077","0.6317"
"","2.9800","0.2782","0.0079","0.6360"
"","3.0000","0.2798","0.0077","0.6402"
"","3.0200","0.2815","0.0078","0.6447"
"","3.0400","0.2834","0.0078","0.6496"
"","3.0600","0.2851","0.0078","0.6543"
"","3.0800","0.2867","0.0078","0.6584"
"","3.1000","0.2882","0.0080","0.6624"
"","3.1200","0.2898","0.0080","0.6668"
"","3.1400","0.2916","0.0080","0.6715"
"","3.1600","0.2934","0.0080","0.6761"
"","3.1800","0.2950","0.0083","0.6804"
"","3.2000","0.2966","0.0082","0.6846"
"","3.2200","0.2983","0.0079","0.6892"
"","3.2400","0.3002","0.0078","0.6941"
"","3.2600","0.3019","0.0079","0.6987"
"","3.2800","0.3034","0.0080","0.7028"
"","3.3000","0.3049","0.0081","0.7067"
"","3.3200","0.3065","0.0082","0.7109"
"","3.3400","0.3082","0.0082","0.7155"
"","3.3600","0.3099","0.0082","0.7199"
"","3.3800","0.3114","0.0082","0.7238"
"","3.4000","0.3128","0.0082","0.7277"
"","3.4200","0.3144","0.0083","0.7319"
"","3.4400","0.3163","0.0083","0.7368"
"","3.4600","0.3181","0.0085","0.7417"
"","3.4800","0.3199","0.0086","0.7463"
"","3.5000","0.3215","0.0086","0.7506"
"","3.5200","0.3232","0.0087","0.7552"
"","3.5400","0.3251","0.0086","0.7601"
"","3.5600","0.3269","0.0085","0.7648"
"","3.5800","0.3285","0.0084","0.7691"
"","3.6000","0.3300","0.0084","0.7732"
"","3.6200","0.3317","0.0084","0.7776"
"","3.6400","0.3335","0.0085","0.7824"
"","3.6600","0.3353","0.0088","0.7871"
"","3.6800","0.3369","0.0089","0.7914"
"","3.7000","0.3385","0.0088","0.7955"
"","3.7200","0.3402","0.0087","0.8000"
"","3.7400","0.3420","0.0087","0.8048"
"","3.7600","0.3437","0.0087","0.8095"
"","3.7800","0.3453","0.0087","0.8136"
"","3.8000","0.3468","0.0087","0.8177"
"","3.8200","0.3484","0.0088","0.8219"
"","3.8400","0.3502","0.0088","0.8265"
"","3.8600","0.3518","0.0088","0.8309"
"","3.8800","0.3533","0.0088","0.8348"
"","3.9000","0.3548","0.0088","0.8387"
"","3.9200","0.3563","0.0088","0.8428"
"","3.9400","0.3580","0.0088","0.8473"
"","3.9600","0.3597","0.0090","0.8518"
"","3.9800","0.3613","0.0091","0.8560"
"","4.0000","0.3628","0.0089","0.8600"
"","4.0200","0.3644","0.0090","0.8642"
"","4.0400","0.3661","0.0092","0.8687"
"","4.0600","0.3679","0.0091","0.8736"
"","4.0800","0.3697","0.0091","0.8782"
"","4.1000","0.3714","0.0092","0.8826"
"","4.1200","0.3730","0.0092","0.8871"
"","4.1400","0.3748","0.0094","0.8917"
"","4.1600","0.3766","0.0094","0.8965"
"","4.1800","0.3783","0.0095","0.9010"
"","4.2000","0.3799","0.0095","0.9053"
"","4.2200","0.3815","0.0094","0.9096"
"","4.2400","0.3832","0.0094","0.9141"
"","4.2600","0.3850","0.0095","0.9187"
"","4.2800","0.3867","0.0094","0.9233"
"","4.3000","0.3883","0.0094","0.9276"
"","4.3200","0.3900","0.0094","0.9319"
"","4.3400","0.3917","0.0096","0.9364"
"","4.3600","0.3934","0.0096","0.9411"
"","4.3800","0.3952","0.0096","0.9458"
"","4.4000","0.3968","0.0097","0.9501"
"","4.4200","0.3984","0.0097","0.9542"
"","4.4400","0.4000","0.0097","0.9584"
"","4.4600","0.4016","0.0096","0.9628"
"","4.4800","0.4033","0.0097","0.9672"
"","4.5000","0.4049","0.0098","0.9714"
"","4.5200","0.4063","0.0098","0.9753"
"","4.5400","0.4079","0.0098","0.9793"
"","4.5600","0.4095","0.0098","0.9837"
"","4.5800","0.4113","0.0097","0.9885"
"","4.6000","0.4131","0.0097","0.9932"
"","4.6200","0.4148","0.0098","0.9976"
"","4.6400","0.4164","0.0099","1.0020"
"","4.6600","0.4182","0.0100","1.0066"
"","4.6800","0.4200","0.0100","1.0114"
"","4.7000","0.4217","0.0101","1.0160"
"","4.7200","0.4233","0.0101","1.0202"
"","4.7400","0.4249","0.0102","1.0244"
"","4.7600","0.4266","0.0103","1.0290"
"","4.7800","0.4285","0.0104","1.0339"
"","4.8000","0.4303","0.0103","1.0386"
"","4.8200","0.4319","0.0102","1.0429"
"","4.8400","0.4334","0.0101","1.0471"
"","4.8600","0.4351","0.0100","1.0516"
"","4.8800","0.4370","0.0100","1.0564"
"","4.9000","0.4387","0.0103","1.0610"
"","4.9200","0.4403","0.0103","1.0651"
"","4.9400","0.4418","0.0103","1.0692"
"","4.9600","0.4435","0.0105","1.0736"
"","4.9800","0.4453","0.0107","1.0783"
"","5.0000","0.4470","0.0106","1.0828"
"","5.0200","0.4485","0.0105","1.0869"
"","5.0400","0.4499","0.0105","1.0907"
"","5.0600","0.4515","0.0105","1.0948"
"","5.0800","0.4532","0.0105","1.0993"
"","5.1000","0.4548","0.0105","1.1037"
"","5.1200","0.4563","0.0105","1.1077"
"","5.1400","0.4578","0.0105","1.1114"
"","5.1600","0.4593","0.0106","1.1156"
"","5.1800","0.4611","0.0108","1.1204"
"","5.2000","0.4630","0.0108","1.1254"
"","5.2200","0.4647","0.0108","1.1299"
"","5.2400","0.4663","0.0106","1.1341"
"","5.2600","0.4680","0.0107","1.1384"
"","5.2800","0.4698","0.0108","1.1432"
"","5.3000","0.4716","0.0109","1.1481"
"","5.3200","0.4733","0.0109","1.1525"
"","5.3400","0.4748","0.0109","1.1566"
"","5.3600","0.4764","0.0109","1.1609"
"","5.3800","0.4782","0.0110","1.1656"
"","5.4000","0.4801","0.0109","1.1705"
"","5.4200","0.4818","0.0109","1.1750"
"","5.4400","0.4833","0.0109","1.1792"
"","5.4600","0.4850","0.0111","1.1835"
"","5.4800","0.4867","0.0111","1.1882"
"","5.5000","0.4885","0.0111","1.1929"
"","5.5200","0.4902","0.0111","1.1973"
"","5.5400","0.4917","0.0112","1.2013"
"","5.5600","0.4933","0.0114","1.2055"
"","5.5800","0.4949","0.0113","1.2099"
"","5.6000","0.4966","0.0113","1.2144"
"","5.6200","0.4982","0.0113","1.2186"
"","5.6400","0.4998","0.0114","1.2227"
"","5.6600","0.5014","0.0114","1.2269"
"","5.6800","0.5031","0.0113","1.2314"
"","5.7000","0.5048","0.0112","1.2361"
"","5.7200","0.5065","0.0113","1.2405"
"","5.7400","0.5080","0.0113","1.2446"
"","5.7600","0.5096","0.0114","1.2488"
"","5.7800","0.5113","0.0114","1.2533"
"","5.8000","0.5131","0.0114","1.2580"
"","5.8200","0.5149","0.0116","1.2628"
"","5.8400","0.5166","0.0117","1.2672"
"","5.8600","0.5182","0.0116","1.2716"
"","5.8800","0.5200","0.0116","1.2762"
"","5.9000","0.5217","0.0115","1.2809"
"","5.9200","0.5235","0.0114","1.2855"
"","5.9400","0.5251","0.0116","1.2899"
"","5.9600","0.5268","0.0116","1.2942"
"","5.9800","0.5284","0.0117","1.2986"
"","6.0000","0.5302","0.0118","1.3033"
"","6.0200","0.5320","0.0119","1.3080"
"","6.0400","0.5337","0.0118","1.3125"
"","6.0600","0.5353","0.0118","1.3169"
"","6.0800","0.5370","0.0119","1.3212"
"","6.1000","0.5387","0.0118","1.3257"
"","6.1200","0.5404","0.0118","1.3302"
"","6.1400","0.5420","0.0119","1.3345"
"","6.1600","0.5435","0.0120","1.3384"
"","6.1800","0.5449","0.0120","1.3422"
"","6.2000","0.5465","0.0119","1.3463"
"","6.2200","0.5481","0.0120","1.3507"
"","6.2400","0.5498","0.0120","1.3551"
"","6.2600","0.5513","0.0119","1.3592"
"","6.2800","0.5529","0.0121","1.3633"
"","6.3000","0.5545","0.0121","1.3676"
"","6.3200","0.5562","0.0122","1.3722"
"","6.3400","0.5580","0.0122","1.3768"
"","6.3600","0.5596","0.0121","1.3812"
"","6.3800","0.5612","0.0119","1.3854"
"","6.4000","0.5629","0.0122","1.3898"
"","6.4200","0.5647","0.0122","1.3947"
"","6.4400","0.5666","0.0121","1.3996"
"","6.4600","0.5683","0.0123","1.4041"
"","6.4800","0.5698","0.0123","1.4082"
"","6.5000","0.5714","0.0123","1.4125"
"","6.5200","0.5732","0.0124","1.4172"
"","6.5400","0.5751","0.0126","1.4221"
"","6.5600","0.5767","0.0126","1.4265"
"","6.5800","0.5783","0.0125","1.4307"
"","6.6000","0.5799","0.0125","1.4350"
"","6.6200","0.5817","0.0124","1.4396"
"","6.6400","0.5835","0.0124","1.4443"
"","6.6600","0.5851","0.0125","1.4486"
"","6.6800","0.5866","0.0126","1.4527"
"","6.7000","0.5882","0.0126","1.4569"
"","6.7200","0.5900","0.0126","1.4616"
"","6.7400","0.5917","0.0127","1.4662"
"","6.7600","0.5932","0.0125","1.4702"
"","6.7800","0.5946","0.0127","1.4739"
"","6.8000","0.5962","0.0127","1.4780"
"","6.8200","0.5980","0.0126","1.4827"
"","6.8400","0.5998","0.0127","1.4876"
"","6.8600","0.6015","0.0128","1.4920"
"","6.8800","0.6030","0.0129","1.4961"
"","6.9000","0.6046","0.0129","1.5002"
"","6.9200","0.6063","0.0130","1.5049"
"","6.9400","0.6082","0.0130","1.5098"
"","6.9600","0.6099","0.0130","1.5144"
"","6.9800","0.6115","0.0129","1.5186"
"","7.0000","0.6131","0.0129","1.5229"
"","7.0200","0.6149","0.0129","1.5276"
"","7.0400","0.6167","0.0131","1.5324"
"","7.0600","0.6184","0.0132","1.5368"
"","7.0800","0.6200","0.0132","1.5410"
"","7.1000","0.6216","0.0133","1.5454"
"","7.1200","0.6235","0.0133","1.5503"
"","7.1400","0.6253","0.0131","1.5552"
"","7.1600","0.6270","0.0129","1.5596"
"","7.1800","0.6285","0.0132","1.5637"
"","7.2000","0.6302","0.0134","1.5680"
"","7.2200","0.6320","0.0135","1.5728"
"","7.2400","0.6338","0.0135","1.5776"
"","7.2600","0.6354","0.0134","1.5819"
"","7.2800","0.6369","0.0133","1.5859"
"","7.3000","0.6384","0.0136","1.5898"
"","7.3200","0.6400","0.0137","1.5941"
"","7.3400","0.6417","0.0135","1.5985"
"","7.3600","0.6432","0.0136","1.6026"
"","7.3800","0.6447","0.0135","1.6065"
"","7.4000","0.6462","0.0134","1.6105"
"","7.4200","0.6479","0.0136","1.6150"
"","7.4400","0.6497","0.0136","1.6197"
"","7.4600","0.6514","0.0136","1.6242"
"","7.4800","0.6529","0.0136","1.6282"
"","7.5000","0.6545","0.0138","1.6323"
"","7.5200","0.6562","0.0138","1.6368"
"","7.5400","0.6580","0.0138","1.6416"
"","7.5600","0.6597","0.0138","1.6463"
"","7.5800","0.6614","0.0137","1.6506"
"","7.6000","0.6630","0.0136","1.6549"
"","7.6200","0.6646","0.0139","1.6593"
"","7.6400","0.6664","0.0139","1.6640"
"","7.6600","0.6682","0.0139","1.6687"
"","7.6800","0.6699","0.0138","1.6733"
"","7.7000","0.6716","0.0138","1.6777"
"","7.7200","0.6733","0.0139","1.6821"
"","7.7400","0.6750","0.0139","1.6868"
"","7.7600","0.6767","0.0139","1.6913"
"","7.7800","0.6784","0.0139","1.6958"
"","7.8000","0.6801","0.0139","1.7001"
"","7.8200","0.6817","0.0141","1.7046"
"","7.8400","0.6835","0.0142","1.7092"
"","7.8600","0.6852","0.0143","1.7138"
"","7.8800","0.6868","0.0143","1.7180"
"","7.9000","0.6883","0.0144","1.7220"
"","7.9200","0.6898","0.0143","1.7260"
"","7.9400","0.6914","0.0142","1.7303"
"","7.9600","0.6932","0.0144","1.7348"
"","7.9800","0.6948","0.0146","1.7392"
"","8.0000","0.6964","0.0147","1.7433"
"","8.0200","0.6979","0.0147","1.7474"
"","8.0400","0.6996","0.0148","1.7518"
"","8.0600","0.7014","0.0146","1.7566"
"","8.0800","0.7032","0.0145","1.7614"
"","8.1000","0.7049","0.0146","1.7658"
"","8.1200","0.7064","0.0147","1.7700"
"","8.1400","0.7081","0.0147","1.7744"
"","8.1600","0.7099","0.0148","1.7791"
"","8.1800","0.7117","0.0148","1.7838"
"","8.2000","0.7133","0.0148","1.7881"
"","8.2200","0.7149","0.0146","1.7924"
"","8.2400","0.7166","0.0145","1.7969"
"","8.2600","0.7185","0.0146","1.8018"
"","8.2800","0.7203","0.0148","1.8067"
"","8.3000","0.7219","0.0148","1.8111"
"","8.3200","0.7235","0.0148","1.8151"
"","8.3400","0.7251","0.0149","1.8195"
"","8.3600","0.7269","0.0149","1.8243"
"","8.3800","0.7287","0.0150","1.8290"
"","8.4000","0.7303","0.0150","1.8333"
"","8.4200","0.7318","0.0151","1.8372"
"","8.4400","0.7334","0.0152","1.8413"
"","8.4600","0.7351","0.0151","1.8459"
"","8.4800","0.7369","0.0151","1.8505"
"","8.5000","0.7384","0.0150","1.8547"
"","8.5200","0.7399","0.0150","1.8585"
"","8.5400","0.7414","0.0151","1.8625"
"","8.5600","0.7431","0.0151","1.8671"
"","8.5800","0.7448","0.0153","1.8717"
"","8.6000","0.7464","0.0152","1.8758"
"","8.6200","0.7478","0.0151","1.8796"
"","8.6400","0.7494","0.0152","1.8836"
"","8.6600","0.7512","0.0153","1.8884"
"","8.6800","0.7531","0.0154","1.8935"
"","8.7000","0.7548","0.0154","1.8981"
"","8.7200","0.7564","0.0152","1.9022"
"","8.7400","0.7579","0.0152","1.9063"
"","8.7600","0.7596","0.0153","1.9109"
"","8.7800","0.7615","0.0154","1.9157"
"","8.8000","0.7632","0.0153","1.9202"
"","8.8200","0.7647","0.0152","1.9242"
"","8.8400","0.7663","0.0154","1.9284"
"","8.8600","0.7681","0.0156","1.9332"
"","8.8800","0.7700","0.0157","1.9383"
"","8.9000","0.7718","0.0156","1.9431"
"","8.9200","0.7734","0.0156","1.9474"
"","8.9400","0.7751","0.0156","1.9518"
"","8.9600","0.7769","0.0156","1.9565"
"","8.9800","0.7786","0.0157","1.9612"
"","9.0000","0.7802","0.0158","1.9653"
"","9.0200","0.7816","0.0156","1.9691"
"","9.0400","0.7831","0.0156","1.9730"
"","9.0600","0.7848","0.0157","1.9774"
"","9.0800","0.7866","0.0156","1.9822"
"","9.1000","0.7883","0.0158","1.9867"
"","9.1200","0.7899","0.0158","1.9909"
"","9.1400","0.7914","0.0161","1.9950"
"","9.1600","0.7931","0.0161","1.9994"
"","9.1800","0.7948","0.0159","2.0040"
"","9.2000","0.7965","0.0160","2.0086"
"","9.2200","0.7981","0.0162","2.0128"
"","9.2400","0.7997","0.0160","2.0170"
"","9.2600","0.8014","0.0160","2.0214"
"","9.2800","0.8032","0.0160","2.0262"
"","9.3000","0.8049","0.0161","2.0308"
"","9.3200","0.8065","0.0163","2.0350"
"","9.3400","0.8081","0.0162","2.0392"
"","9.3600","0.8098","0.0161","2.0436"
"","9.3800","0.8116","0.0161","2.0484"
"","9.4000","0.8134","0.0163","2.0533"
"","9.4200","0.8152","0.0164","2.0579"
"","9.4400","0.8168","0.0163","2.0623"
"","9.4600","0.8185","0.0164","2.0668"
"","9.4800","0.8203","0.0163","2.0714"
"","9.5000","0.8220","0.0163","2.0761"
"","9.5200","0.8237","0.0164","2.0805"
"","9.5400","0.8253","0.0162","2.0849"
"","9.5600","0.8270","0.0161","2.0893"
"","9.5800","0.8287","0.0163","2.0938"
"","9.6000","0.8304","0.0165","2.0983"
"","9.6200","0.8320","0.0166","2.1024"
"","9.6400","0.8334","0.0166","2.1062"
"","9.6600","0.8349","0.0164","2.1102"
"","9.6800","0.8365","0.0164","2.1144"
"","9.7000","0.8382","0.0165","2.1189"
"","9.7200","0.8399","0.0166","2.1233"
"","9.7400","0.8414","0.0167","2.1274"
"","9.7600","0.8429","0.0167","2.1314"
"","9.7800","0.8445","0.0169","2.1356"
"","9.8000","0.8463","0.0169","2.1402"
"","9.8200","0.8480","0.0167","2.1449"
"","9.8400","0.8497","0.0167","2.1493"
"","9.8600","0.8513","0.0167","2.1535"
"","9.8800","0.8529","0.0169","2.1578"
"","9.9000","0.8547","0.0169","2.1625"
"","9.9200","0.8565","0.0169","2.1673"
"","9.9400","0.8581","0.0169","2.1717"
"","9.9600","0.8597","0.0168","2.1758"
"","9.9800","0.8613","0.0168","2.1801"
"","10.0000","0.8631","0.0169","2.1850"
"","10.0200","0.8650","0.0170","2.1900"
"","10.0400","0.8668","0.0170","2.1946"
"","10.0600","0.8683","0.0171","2.1987"
"","10.0800","0.8700","0.0171","2.2030"
"","10.1000","0.8717","0.0173","2.2077"
"","10.1200","0.8736","0.0175","2.2126"
"","10.1400","0.8752","0.0176","2.2169"
"","10.1600","0.8767","0.0173","2.2209"
"","10.1800","0.8783","0.0171","2.2250"
"","10.2000","0.8800","0.0171","2.2295"
"","10.2200","0.8817","0.0171","2.2342"
"","10.2400","0.8834","0.0171","2.2385"
"","10.2600","0.8848","0.0172","2.2424"
"","10.2800","0.8864","0.0174","2.2464"
"","10.3000","0.8881","0.0174","2.2510"
"","10.3200","0.8899","0.0173","2.2557"
"","10.3400","0.8915","0.0173","2.2601"
"","10.3600","0.8930","0.0174","2.2642"
"","10.3800","0.8946","0.0173","2.2683"
"","10.4000","0.8964","0.0174","2.2730"
"","10.4200","0.8983","0.0175","2.2779"
"","10.4400","0.9000","0.0177","2.2825"
"","10.4600","0.9015","0.0178","2.2866"
"","10.4800","0.9031","0.0177","2.2907"
"","10.5000","0.9048","0.0178","2.2953"
"","10.5200","0.9066","0.0179","2.3002"
"","10.5400","0.9084","0.0177","2.3047"
"","10.5600","0.9100","0.0176","2.3090"
"","10.5800","0.9116","0.0178","2.3132"
"","10.6000","0.9134","0.0179","2.3180"
"","10.6200","0.9153","0.0180","2.3230"
"","10.6400","0.9170","0.0180","2.3276"
"","10.6600","0.9186","0.0181","2.3319"
"","10.6800","0.9203","0.0181","2.3362"
"","10.7000","0.9220","0.0180","2.3409"
"","10.7200","0.9238","0.0179","2.3457"
"","10.7400","0.9254","0.0179","2.3499"
"","10.7600","0.9269","0.0180","2.3537"
"","10.7800","0.9283","0.0179","2.3576"
"","10.8000","0.9300","0.0179","2.3619"
"","10.8200","0.9317","0.0178","2.3665"
"","10.8400","0.9333","0.0180","2.3709"
"","10.8600","0.9348","0.0181","2.3749"
"","10.8800","0.9364","0.0182","2.3788"
"","10.9000","0.9380","0.0184","2.3831"
"","10.9200","0.9397","0.0184","2.3877"
"","10.9400","0.9414","0.0184","2.3922"
"","10.9600","0.9430","0.0183","2.3965"
"","10.9800","0.9446","0.0183","2.4006"
"","11.0000","0.9462","0.0184","2.4049"
"","11.0200","0.9479","0.0184","2.4095"
"","11.0400","0.9497","0.0183","2.4141"
"","11.0600","0.9514","0.0183","2.4186"
"","11.0800","0.9530","0.0186","2.4229"
"","11.1000","0.9547","0.0186","2.4274"
"","11.1200","0.9565","0.0185","2.4321"
"","11.1400","0.9582","0.0186","2.4368"
"","11.1600","0.9599","0.0187","2.4413"
"","11.1800","0.9616","0.0187","2.4457"
"","11.2000","0.9633","0.0189","2.4501"
"","11.2200","0.9650","0.0189","2.4547"
"","11.2400","0.9668","0.0188","2.4593"
"","11.2600","0.9684","0.0186","2.4638"
"","11.2800","0.9701","0.0186","2.4681"
"","11.3000","0.9717","0.0186","2.4724"
"","11.3200","0.9734","0.0186","2.4768"
"","11.3400","0.9751","0.0186","2.4814"
"","11.3600","0.9767","0.0186","2.4857"
"","11.3800","0.9783","0.0188","2.4899"
"","11.4000","0.9798","0.0191","2.4940"
"","11.4200","0.9815","0.0191","2.4983"
"","11.4400","0.9832","0.0191","2.5029"
"","11.4600","0.9849","0.0189","2.5074"
"","11.4800","0.9865","0.0189","2.5115"
"","11.5000","0.9880","0.0190","2.5156"
"","11.5200","0.9896","0.0190","2.5198"
"","11.5400","0.9914","0.0191","2.5245"
"","11.5600","0.9932","0.0191","2.5294"
"","11.5800","0.9949","0.0191","2.5339"
"","11.6000","0.9965","0.0194","2.5380"
"","11.6200","0.9981","0.0193","2.5422"
"","11.6400","0.9998","0.0193","2.5468"
"","11.6600","1.0015","0.0192","2.5514"
"","11.6800","1.0032","0.0191","2.5558"
"","11.7000","1.0048","0.0192","2.5601"
"","11.7200","1.0065","0.0194","2.5646"
"","11.7400","1.0084","0.0196","2.5696"
"","11.7600","1.0103","0.0195","2.5747"
"","11.7800","1.0121","0.0193","2.5793"
"","11.8000","1.0136","0.0191","2.5835"
"","11.8200","1.0153","0.0191","2.5879"
"","11.8400","1.0171","0.0193","2.5926"
"","11.8600","1.0189","0.0195","2.5973"
"","11.8800","1.0204","0.0196","2.6015"
"","11.9000","1.0218","0.0196","2.6052"
"","11.9200","1.0233","0.0197","2.6091"
"","11.9400","1.0250","0.0195","2.6137"
"","11.9600","1.0268","0.0195","2.6184"
"","11.9800","1.0285","0.0196","2.6228"
