pitch,roll,J00,J01,J10,J11,det,m0,m1,err,reachable,near_singular
-0.692920,0.192005,0.47147038,-0.619244171,-0.897575252,-0.808360312,-0.936936186,-0.780293927,0.551827222,4.643e-08,1,0
-0.692920,0.209460,0.463634483,-0.624604917,-0.901782125,-0.805328738,-0.936635722,-0.791882199,0.543115294,5.636e-08,1,0
-0.692920,0.226915,0.455673902,-0.629856239,-0.905922094,-0.802336456,-0.936204467,-0.8035739,0.534547188,6.743e-08,1,0
-0.692920,0.244370,0.447590245,-0.635000549,-0.909989369,-0.799391014,-0.935643369,-0.815368737,0.526124155,7.970e-08,1,0
-0.692920,0.261825,0.439385238,-0.640040453,-0.913978102,-0.796500053,-0.934953324,-0.827266491,0.517847483,9.320e-08,1,0
-0.692920,0.279280,0.431060722,-0.644978747,-0.917882369,-0.793671322,-0.934135154,-0.839267025,0.509718501,1.080e-07,1,0
-0.692920,0.296735,0.422618656,-0.649818425,-0.921696151,-0.790912685,-0.933189597,-0.851370292,0.501738571,1.240e-07,1,0
-0.692920,0.314190,0.414061106,-0.654562676,-0.925413319,-0.788232138,-0.932117289,-0.863576331,0.493909088,1.412e-07,1,0
-0.692920,0.331645,0.405390248,-0.659214882,-0.92902761,-0.785637824,-0.930918738,-0.875885279,0.486231481,1.595e-07,1,0
-0.692920,0.349100,0.396608363,-0.663778627,-0.932532603,-0.783138044,-0.929594308,-0.888297376,0.478707205,1.788e-07,1,0
-0.675030,-0.349100,0.646198548,-0.396730818,-0.761896236,-0.878987912,-0.87026843,-0.458680755,0.873470511,6.789e-08,1,0
-0.675030,-0.331645,0.642325651,-0.405549058,-0.765055426,-0.878166094,-0.874336115,-0.466707659,0.860578655,6.649e-08,1,0
-0.675030,-0.314190,0.638358014,-0.414264521,-0.76834634,-0.877154353,-0.878237139,-0.474872702,0.847823495,6.428e-08,1,0
-0.675030,-0.296735,0.634292107,-0.42287511,-0.771761282,-0.875963388,-0.8819753,-0.483174128,0.835203346,6.139e-08,1,0
-0.675030,-0.279280,0.630124585,-0.431378825,-0.775292772,-0.874603367,-0.885553969,-0.491610206,0.822716738,5.795e-08,1,0
-0.675030,-0.261825,0.625852276,-0.439773761,-0.778933521,-0.87308399,-0.888976127,-0.500179231,0.810362402,5.407e-08,1,0
-0.675030,-0.244370,0.621472186,-0.448058119,-0.782676417,-0.871414539,-0.892244422,-0.508879522,0.798139252,4.986e-08,1,0
-0.675030,-0.226915,0.616981495,-0.456230202,-0.786514511,-0.869603936,-0.895361211,-0.51770943,0.786046372,4.540e-08,1,0
-0.675030,-0.209460,0.612377566,-0.464288424,-0.790441006,-0.867660769,-0.898328599,-0.526667335,0.774083009,4.079e-08,1,0
-0.675030,-0.192005,0.607657934,-0.472231312,-0.794449239,-0.865593355,-0.901148476,-0.535751646,0.762248554,3.608e-08,1,0
-0.675030,-0.174550,0.602820311,-0.480057511,-0.798532677,-0.863409751,-0.903822544,-0.544960805,0.750542539,3.134e-08,1,0
-0.675030,-0.157095,0.597862585,-0.487765786,-0.802684904,-0.861117807,-0.906352351,-0.554293287,0.738964625,2.662e-08,1,0
-0.675030,-0.139640,0.59278282,-0.495355029,-0.806899616,-0.858725177,-0.908739315,-0.563747603,0.727514596,2.194e-08,1,0
-0.675030,-0.122185,0.587579257,-0.50282426,-0.811170609,-0.856239353,-0.910984745,-0.573322297,0.716192349,1.734e-08,1,0
-0.675030,-0.104730,0.582250307,-0.510172635,-0.815491778,-0.853667691,-0.913089864,-0.58301595,0.704997891,1.285e-08,1,0
-0.675030,-0.087275,0.576794556,-0.517399446,-0.819857105,-0.851017423,-0.915055828,-0.592827181,0.693931331,9.347e-09,1,0
-0.675030,-0.069820,0.571210763,-0.524504127,-0.824260655,-0.848295681,-0.916883738,-0.602754648,0.682992872,9.343e-09,1,0
-0.675030,-0.052365,0.565497856,-0.531486262,-0.828696573,-0.845509516,-0.918574662,-0.612797049,0.672182812,9.058e-09,1,0
-0.675030,-0.034910,0.55965493,-0.538345581,-0.833159077,-0.842665907,-0.920129636,-0.622953121,0.661501533,8.489e-09,1,0
-0.675030,-0.017455,0.553681251,-0.545081968,-0.837642454,-0.839771783,-0.921549688,-0.633221645,0.650949501,7.635e-09,1,0
-0.675030,0.000000,0.547576248,-0.551695464,-0.842141054,-0.836834031,-0.922835837,-0.643601445,0.640527261,1.099e-08,1,0
-0.675030,0.017455,0.541339512,-0.558186272,-0.84664929,-0.833859507,-0.923989109,-0.654091389,0.630235432,1.430e-08,1,0
-0.675030,0.034910,0.534970795,-0.564554758,-0.851161627,-0.830855054,-0.925010536,-0.66469039,0.620074705,1.736e-08,1,0
-0.675030,0.052365,0.528470009,-0.570801455,-0.855672584,-0.827827505,-0.925901166,-0.675397409,0.610045839,2.013e-08,1,0
-0.675030,0.069820,0.521837218,-0.576927064,-0.860176726,-0.824783699,-0.926662063,-0.686211456,0.600149659,2.258e-08,1,0
-0.675030,0.087275,0.515072639,-0.58293246,-0.864668659,-0.821730482,-0.927294316,-0.69713159,0.59038705,2.464e-08,1,0
-0.675030,0.104730,0.508176636,-0.588818689,-0.869143026,-0.81867473,-0.927799028,-0.708156922,0.58075896,2.624e-08,1,0
-0.675030,0.122185,0.501149721,-0.594586981,-0.873594503,-0.815623344,-0.928177329,-0.719286615,0.571266392,2.731e-08,1,0
-0.675030,0.139640,0.493992548,-0.600238739,-0.878017791,-0.812583265,-0.928430369,-0.730519888,0.561910405,2.774e-08,1,0
-0.675030,0.157095,0.486705906,-0.605775549,-0.88240761,-0.80956148,-0.928559309,-0.741856018,0.552692109,2.742e-08,1,0
-0.675030,0.174550,0.479290723,-0.61119918,-0.886758691,-0.806565037,-0.928565325,-0.753294339,0.543612665,2.683e-08,1,0
-0.675030,0.192005,0.471748055,-0.616511585,-0.891065772,-0.803601051,-0.928449604,-0.764834247,0.534673281,3.323e-08,1,0
-0.675030,0.209460,0.464079086,-0.621714903,-0.895323586,-0.800676705,-0.92821333,-0.776475201,0.525875213,4.039e-08,1,0
-0.675030,0.226915,0.456285123,-0.626811461,-0.899526851,-0.797799273,-0.927857679,-0.788216729,0.517219757,4.834e-08,1,0
-0.675030,0.244370,0.448367594,-0.631803773,-0.903670263,-0.79497612,-0.927383812,-0.800058424,0.508708255,5.711e-08,1,0
-0.675030,0.261825,0.440328042,-0.636694545,-0.907748481,-0.792214721,-0.926792863,-0.811999955,0.500342084,6.672e-08,1,0
-0.675030,0.279280,0.43216812,-0.641486673,-0.911756111,-0.789522664,-0.926085919,-0.824041065,0.492122661,7.717e-08,1,0
-0.675030,0.296735,0.423889596,-0.646183245,-0.915687701,-0.786907669,-0.925264024,-0.836181577,0.484051439,8.842e-08,1,0
-0.675030,0.314190,0.415494337,-0.650787545,-0.919537716,-0.784377601,-0.924328143,-0.848421396,0.476129903,1.004e-07,1,0
-0.675030,0.331645,0.406984315,-0.655303046,-0.923300519,-0.78194048,-0.923279153,-0.860760518,0.46835957,1.130e-07,1,0
-0.675030,0.349100,0.398361603,-0.659733426,-0.926970358,-0.779604502,-0.922117829,-0.87319903,0.460741987,1.261e-07,1,0
-0.657140,-0.349100,0.64192266,-0.399442213,-0.757962162,-0.876163311,-0.865191167,-0.440587771,0.857803182,4.544e-08,1,0
-0.657140,-0.331645,0.638163548,-0.408086203,-0.76096349,-0.875060667,-0.868970521,-0.448715857,0.844918615,4.489e-08,1,0
-0.657140,-0.314190,0.634312593,-0.416625906,-0.764099835,-0.873788834,-0.872599047,-0.456981601,0.832165117,4.366e-08,1,0
-0.657140,-0.296735,0.630366216,-0.425059369,-0.767363657,-0.872357547,-0.876079837,-0.46538317,0.819541291,4.187e-08,1,0
-0.657140,-0.279280,0.626321011,-0.433384735,-0.770747627,-0.870776083,-0.879415612,-0.473918755,0.807045935,3.963e-08,1,0
-0.657140,-0.261825,0.622173749,-0.441600246,-0.77424462,-0.869053317,-0.882608775,-0.482586575,0.794678028,3.704e-08,1,0
-0.657140,-0.244370,0.617921377,-0.449704246,-0.777847697,-0.867197771,-0.885661452,-0.491384878,0.782436715,3.417e-08,1,0
-0.657140,-0.226915,0.613561014,-0.457695188,-0.781550086,-0.865217649,-0.888575532,-0.500311939,0.770321295,3.112e-08,1,0
-0.657140,-0.209460,0.609089955,-0.46557163,-0.785345171,-0.863120883,-0.891352692,-0.509366064,0.758331214,2.793e-08,1,0
-0.657140,-0.192005,0.604505669,-0.473332245,-0.789226484,-0.860915167,-0.893994443,-0.518545593,0.746466052,2.466e-08,1,0
-0.657140,-0.174550,0.599805801,-0.480975822,-0.793187697,-0.858607985,-0.896502155,-0.527848896,0.734725517,2.136e-08,1,0
-0.657140,-0.157095,0.594988164,-0.488501274,-0.797222599,-0.856206635,-0.898877069,-0.537274376,0.723109438,1.806e-08,1,0
-0.657140,-0.139640,0.590050746,-0.495907636,-0.801325103,-0.853718262,-0.901120335,-0.546820474,0.711617754,1.479e-08,1,0
-0.657140,-0.122185,0.584991706,-0.503194072,-0.805489227,-0.851149878,-0.903233023,-0.556485665,0.700250513,1.158e-08,1,0
-0.657140,-0.104730,0.579809373,-0.510359878,-0.809709099,-0.848508377,-0.905216147,-0.56626846,0.689007862,8.436e-09,1,0
-0.657140,-0.087275,0.574502247,-0.517404491,-0.813978939,-0.84580056,-0.907070681,-0.576167408,0.677890044,7.345e-09,1,0
-0.657140,-0.069820,0.569068993,-0.524327484,-0.81829306,-0.843033149,-0.908797567,-0.586181097,0.666897392,7.245e-09,1,0
-0.657140,-0.052365,0.563508445,-0.531128577,-0.822645862,-0.840212804,-0.910397736,-0.596308156,0.656030326,6.964e-09,1,0
-0.657140,-0.034910,0.5578196,-0.537807637,-0.827031827,-0.837346131,-0.911872117,-0.606547251,0.645289347,6.498e-09,1,0
-0.657140,-0.017455,0.552001618,-0.544364683,-0.831445512,-0.834439707,-0.913221641,-0.616897094,0.634675035,5.842e-09,1,0
-0.657140,0.000000,0.546053821,-0.550799889,-0.835881549,-0.831500076,-0.914447258,-0.627356436,0.624188044,8.329e-09,1,0
-0.657140,0.017455,0.539975687,-0.557113585,-0.840334638,-0.828533775,-0.915549938,-0.637924074,0.613829101,1.068e-08,1,0
-0.657140,0.034910,0.533766853,-0.563306267,-0.844799545,-0.825547334,-0.916530682,-0.648598847,0.603598999,1.288e-08,1,0
-0.657140,0.052365,0.527427109,-0.569378592,-0.849271097,-0.822547294,-0.917390523,-0.659379644,0.593498599,1.488e-08,1,0
-0.657140,0.069820,0.520956393,-0.575331383,-0.853744173,-0.819540206,-0.918130525,-0.670265398,0.583528824,1.668e-08,1,0
-0.657140,0.087275,0.514354792,-0.581165635,-0.858213712,-0.816532649,-0.918751798,-0.68125509,0.573690656,1.822e-08,1,0
-0.657140,0.104730,0.507622537,-0.586882516,-0.862674696,-0.813531237,-0.919255487,-0.692347753,0.563985136,1.946e-08,1,0
-0.657140,0.122185,0.500760001,-0.592483364,-0.867122153,-0.81054262,-0.919642774,-0.703542469,0.554413361,2.035e-08,1,0
-0.657140,0.139640,0.493767692,-0.597969697,-0.871551146,-0.807573507,-0.919914881,-0.714838374,0.544976482,2.081e-08,1,0
-0.657140,0.157095,0.486646255,-0.603343209,-0.875956777,-0.804630656,-0.920073069,-0.726234658,0.535675699,2.078e-08,1,0
-0.657140,0.174550,0.479396463,-0.608605777,-0.88033417,-0.801720902,-0.920118626,-0.737730566,0.526512263,2.015e-08,1,0
-0.657140,0.192005,0.472019215,-0.613759457,-0.884678472,-0.798851152,-0.920052873,-0.749325401,0.517487472,2.318e-08,1,0
-0.657140,0.209460,0.464515535,-0.61880649,-0.888984841,-0.796028398,-0.919877147,-0.761018529,0.50860267,2.820e-08,1,0
-0.657140,0.226915,0.456886564,-0.623749301,-0.893248443,-0.793259727,-0.919592803,-0.772809373,0.499859242,3.374e-08,1,0
-0.657140,0.244370,0.449133557,-0.628590504,-0.897464439,-0.790552336,-0.919201206,-0.784697425,0.491258616,3.983e-08,1,0
-0.657140,0.261825,0.441257882,-0.633332895,-0.901627977,-0.787913535,-0.918703715,-0.796682242,0.482802261,4.646e-08,1,0
-0.657140,0.279280,0.433261015,-0.637979466,-0.905734181,-0.785350766,-0.91810168,-0.808763453,0.47449168,5.360e-08,1,0
-0.657140,0.296735,0.425144533,-0.642533396,-0.909778135,-0.782871611,-0.91739642,-0.820940758,0.466328414,6.122e-08,1,0
-0.657140,0.314190,0.416910115,-0.646998056,-0.913754877,-0.780483803,-0.916589221,-0.833213936,0.458314039,6.923e-08,1,0
-0.657140,0.331645,0.408559539,-0.651377011,-0.917659375,-0.778195254,-0.915681315,-0.845582846,0.45045016,7.754e-08,1,0
-0.657140,0.349100,0.400094672,-0.655674023,-0.921486516,-0.776014057,-0.914673861,-0.858047433,0.442738412,8.597e-08,1,0
-0.639250,-0.349100,0.637661533,-0.402074235,-0.754011787,-0.873239367,-0.859999866,-0.422446701,0.842124347,2.684e-08,1,0
-0.639250,-0.331645,0.634017128,-0.41054599,-0.756864102,-0.871870777,-0.863508529,-0.430676613,0.829245277,2.728e-08,1,0
-0.639250,-0.314190,0.630283643,-0.418911978,-0.759854506,-0.870352644,-0.866881189,-0.43904365,0.816491839,2.708e-08,1,0
-0.639250,-0.296735,0.626457442,-0.427170389,-0.762975602,-0.868693802,-0.870120282,-0.447545902,0.803862904,2.636e-08,1,0
-0.639250,-0.279280,0.622535067,-0.435319513,-0.766220209,-0.866902687,-0.873227931,-0.456181483,0.791357519,2.522e-08,1,0
-0.639250,-0.261825,0.618513232,-0.443357734,-0.769581357,-0.864987402,-0.876206,-0.464948538,0.778974893,2.376e-08,1,0
-0.639250,-0.244370,0.614388825,-0.451283541,-0.773052268,-0.862955746,-0.879056131,-0.47384524,0.766714384,2.204e-08,1,0
-0.639250,-0.226915,0.610158908,-0.459095528,-0.776626341,-0.860815253,-0.881779774,-0.48286979,0.754575495,2.013e-08,1,0
-0.639250,-0.209460,0.605820716,-0.466792396,-0.780297138,-0.858573228,-0.884378218,-0.492020425,0.742557858,1.810e-08,1,0
-0.639250,-0.192005,0.601371653,-0.474372964,-0.784058379,-0.856236777,-0.886852622,-0.50129541,0.73066123,1.598e-08,1,0
-0.639250,-0.174550,0.596809293,-0.48183616,-0.787903919,-0.853812832,-0.889204031,-0.510693046,0.718885486,1.381e-08,1,0
-0.639250,-0.157095,0.592131385,-0.489181037,-0.791827754,-0.851308175,-0.891433411,-0.520211667,0.707230611,1.163e-08,1,0
-0.639250,-0.139640,0.587335842,-0.496406771,-0.795824001,-0.848729464,-0.893541657,-0.529849643,0.695696693,9.453e-09,1,0
-0.639250,-0.122185,0.582420749,-0.503512665,-0.799886895,-0.846083244,-0.895529618,-0.539605381,0.68428392,7.301e-09,1,0
-0.639250,-0.104730,0.577384354,-0.510498152,-0.804010783,-0.843375979,-0.897398114,-0.549477322,0.672992574,5.685e-09,1,0
-0.639250,-0.087275,0.572225074,-0.517362804,-0.808190118,-0.84061405,-0.899147942,-0.559463949,0.661823026,5.644e-09,1,0
-0.639250,-0.069820,0.566941487,-0.524106327,-0.812419446,-0.83780379,-0.900779899,-0.569563781,0.650775732,5.496e-09,1,0
-0.639250,-0.052365,0.561532339,-0.530728575,-0.816693418,-0.834951481,-0.902294792,-0.579775376,0.639851228,5.238e-09,1,0
-0.639250,-0.034910,0.55599653,-0.537229544,-0.821006764,-0.832063376,-0.903693439,-0.590097335,0.62905013,4.864e-09,1,0
-0.639250,-0.017455,0.550333123,-0.543609381,-0.825354305,-0.829145708,-0.90497669,-0.600528299,0.618373126,4.495e-09,1,0
-0.639250,0.000000,0.544541337,-0.549868386,-0.829730943,-0.826204698,-0.906145426,-0.61106695,0.607820976,6.212e-09,1,0
-0.639250,0.017455,0.538620546,-0.556007014,-0.834131657,-0.823246572,-0.907200569,-0.621712015,0.597394509,7.839e-09,1,0
-0.639250,0.034910,0.532570274,-0.56202588,-0.8385515,-0.820277563,-0.908143091,-0.632462262,0.587094618,9.365e-09,1,0
-0.639250,0.052365,0.526390195,-0.56792576,-0.842985593,-0.817303925,-0.908974006,-0.643316508,0.576922262,1.078e-08,1,0
-0.639250,0.069820,0.52008013,-0.573707595,-0.847429126,-0.814331938,-0.909694385,-0.654273612,0.566878458,1.205e-08,1,0
-0.639250,0.087275,0.513640042,-0.579372492,-0.851877351,-0.81136792,-0.910305357,-0.665332482,0.556964282,1.316e-08,1,0
-0.639250,0.104730,0.507070033,-0.58492173,-0.856325581,-0.808418235,-0.910808101,-0.676492073,0.547180868,1.409e-08,1,0
-0.639250,0.122185,0.500370344,-0.590356756,-0.860769182,-0.805489299,-0.911203859,-0.68775139,0.537529402,1.479e-08,1,0
-0.639250,0.139640,0.493541349,-0.595679192,-0.86520357,-0.802587585,-0.911493923,-0.699109487,0.528011124,1.521e-08,1,0
-0.639250,0.157095,0.486583548,-0.600890839,-0.869624209,-0.799719641,-0.911679641,-0.710565472,0.518627324,1.531e-08,1,0
-0.639250,0.174550,0.479497572,-0.605993671,-0.874026608,-0.796892093,-0.911762416,-0.722118504,0.50937934,1.503e-08,1,0
-0.639250,0.192005,0.472284168,-0.610989844,-0.878406303,-0.794111646,-0.911743689,-0.733767798,0.500268558,1.570e-08,1,0
-0.639250,0.209460,0.464944206,-0.615881694,-0.88275887,-0.791385114,-0.911624952,-0.745512626,0.491296408,1.910e-08,1,0
-0.639250,0.226915,0.457478667,-0.620671741,-0.887079902,-0.788719406,-0.91140773,-0.757352317,0.482464363,2.283e-08,1,0
-0.639250,0.244370,0.449888645,-0.625362688,-0.891365009,-0.786121554,-0.911093578,-0.769286261,0.473773938,2.691e-08,1,0
-0.639250,0.261825,0.442175338,-0.629957423,-0.895609812,-0.783598713,-0.910684075,-0.781313912,0.465226688,3.130e-08,1,0
-0.639250,0.279280,0.434340047,-0.634459025,-0.899809929,-0.781158184,-0.910180812,-0.793434787,0.456824204,3.598e-08,1,0
-0.639250,0.296735,0.426384173,-0.638870757,-0.903960966,-0.778807413,-0.909585381,-0.805648472,0.448568116,4.089e-08,1,0
-0.639250,0.314190,0.41830921,-0.643196078,-0.908058509,-0.776554019,-0.90889937,-0.817954624,0.440460086,4.597e-08,1,0
-0.639250,0.331645,0.410116746,-0.647438636,-0.912098111,-0.7744058,-0.908124343,-0.830352973,0.432501809,5.110e-08,1,0
-0.639250,0.349100,0.401808454,-0.651602274,-0.916075268,-0.772370754,-0.907261827,-0.842843328,0.42469501,5.616e-08,1,0
-0.621360,-0.349100,0.633414319,-0.404631105,-0.750045661,-0.870222614,-0.85470327,-0.404256649,0.826432195,1.202e-08,1,0
-0.621360,-0.331645,0.629885542,-0.41293255,-0.752757456,-0.868602147,-0.85795799,-0.412589083,0.813556942,1.345e-08,1,0
-0.621360,-0.314190,0.626270308,-0.421126781,-0.755610194,-0.866850769,-0.861090587,-0.421058058,0.80080206,1.422e-08,1,0
-0.621360,-0.296735,0.622564931,-0.429212133,-0.758596606,-0.864976461,-0.864102878,-0.429661584,0.788166668,1.445e-08,1,0
-0.621360,-0.279280,0.618765899,-0.437187037,-0.761709655,-0.862986875,-0.866996436,-0.4383977,0.775650045,1.426e-08,1,0
-0.621360,-0.261825,0.614869875,-0.44505002,-0.76494252,-0.860889378,-0.869772628,-0.447264477,0.763251613,1.373e-08,1,0
-0.621360,-0.244370,0.610873693,-0.452799713,-0.768288579,-0.858691091,-0.872432646,-0.456260012,0.750970934,1.294e-08,1,0
-0.621360,-0.226915,0.606774357,-0.460434851,-0.771741392,-0.856398911,-0.874977532,-0.465382436,0.738807694,1.195e-08,1,0
-0.621360,-0.209460,0.602569043,-0.467954275,-0.775294694,-0.854019549,-0.877408208,-0.474629912,0.726761705,1.082e-08,1,0
-0.621360,-0.192005,0.598255095,-0.475356939,-0.778942376,-0.851559553,-0.879725504,-0.484000636,0.714832888,9.587e-09,1,0
-0.621360,-0.174550,0.593830025,-0.482641914,-0.782678483,-0.84902533,-0.881930175,-0.493492838,0.703021276,8.287e-09,1,0
-0.621360,-0.157095,0.589291513,-0.489808387,-0.786497198,-0.84642317,-0.884022915,-0.503104784,0.691327,6.946e-09,1,0
-0.621360,-0.139640,0.584637406,-0.496855668,-0.790392841,-0.843759262,-0.886004389,-0.512834775,0.679750289,5.589e-09,1,0
-0.621360,-0.122185,0.579865715,-0.503783194,-0.794359852,-0.841039711,-0.887875237,-0.52268115,0.668291466,4.392e-09,1,0
-0.621360,-0.104730,0.574974615,-0.510590531,-0.798392792,-0.838270562,-0.889636093,-0.532642283,0.656950939,4.338e-09,1,0
-0.621360,-0.087275,0.569962443,-0.51727738,-0.80248633,-0.835457804,-0.891287597,-0.54271659,0.645729201,4.233e-09,1,0
-0.621360,-0.069820,0.564827697,-0.523843575,-0.80663525,-0.832607387,-0.892830407,-0.552902522,0.634626824,4.070e-09,1,0
-0.621360,-0.052365,0.559569033,-0.530289098,-0.810834428,-0.829725237,-0.894265206,-0.563198572,0.623644457,3.846e-09,1,0
-0.621360,-0.034910,0.554185266,-0.536614067,-0.815078846,-0.826817263,-0.895592719,-0.573603273,0.612782824,3.554e-09,1,0
-0.621360,-0.017455,0.548675366,-0.542818752,-0.819363576,-0.823889369,-0.896813715,-0.584115197,0.602042718,3.416e-09,1,0
-0.621360,0.000000,0.543038453,-0.548903573,-0.823683778,-0.820947467,-0.897929011,-0.594732962,0.591425,4.554e-09,1,0
-0.621360,0.017455,0.5372738,-0.554869103,-0.828034698,-0.817997481,-0.898939485,-0.605455223,0.580930598,5.640e-09,1,0
-0.621360,0.034910,0.531380828,-0.560716071,-0.83241167,-0.815045361,-0.899846079,-0.616280683,0.570560501,6.666e-09,1,0
-0.621360,0.052365,0.525359098,-0.566445367,-0.836810096,-0.812097082,-0.900649792,-0.627208086,0.56031576,7.622e-09,1,0
-0.621360,0.069820,0.519208322,-0.57205804,-0.841225469,-0.809158668,-0.901351706,-0.638236221,0.550197487,8.498e-09,1,0
-0.621360,0.087275,0.512928344,-0.577555305,-0.845653343,-0.806236181,-0.901952964,-0.649363925,0.540206847,9.275e-09,1,0
-0.621360,0.104730,0.506519145,-0.582938546,-0.850089346,-0.803335747,-0.902454783,-0.660590077,0.530345062,9.935e-09,1,0
-0.621360,0.122185,0.49998084,-0.588209314,-0.854529174,-0.800463551,-0.902858458,-0.671913608,0.520613409,1.046e-08,1,0
-0.621360,0.139640,0.493313673,-0.59336933,-0.858968584,-0.79762585,-0.90316535,-0.683333495,0.511013212,1.081e-08,1,0
-0.621360,0.157095,0.486518009,-0.59842049,-0.863403391,-0.794828978,-0.903376892,-0.694848764,0.501545849,1.095e-08,1,0
-0.621360,0.174550,0.479594339,-0.603364865,-0.867829467,-0.792079364,-0.903494588,-0.706458493,0.492212745,1.086e-08,1,0
-0.621360,0.192005,0.472543271,-0.608204705,-0.872242739,-0.789383529,-0.903520012,-0.718161812,0.483015369,1.049e-08,1,0
-0.621360,0.209460,0.465365522,-0.612942434,-0.87663917,-0.7867481,-0.903454787,-0.729957904,0.473955238,1.246e-08,1,0
-0.621360,0.226915,0.458061926,-0.617580661,-0.881014773,-0.784179824,-0.903300606,-0.741846007,0.46503391,1.488e-08,1,0
-0.621360,0.244370,0.450633416,-0.622122174,-0.885365594,-0.78168557,-0.903059207,-0.753825416,0.456252987,1.748e-08,1,0
-0.621360,0.261825,0.44308103,-0.626569949,-0.889687705,-0.779272352,-0.902732375,-0.765895482,0.447614108,2.025e-08,1,0
-0.621360,0.279280,0.435405902,-0.630927143,-0.893977203,-0.776947324,-0.902321934,-0.77805562,0.439118952,2.314e-08,1,0
-0.621360,0.296735,0.427609262,-0.635197105,-0.898230195,-0.774717817,-0.901829733,-0.790305305,0.430769234,2.611e-08,1,0
-0.621360,0.314190,0.419692427,-0.639383371,-0.902442798,-0.772591328,-0.901257648,-0.802644079,0.422566705,2.910e-08,1,0
-0.621360,0.331645,0.411656802,-0.643489669,-0.906611121,-0.770575553,-0.900607558,-0.815071549,0.414513147,3.200e-08,1,0
-0.621360,0.349100,0.403503874,-0.647519921,-0.910731257,-0.768678403,-0.899881345,-0.827587395,0.406610376,3.470e-08,1,0
-0.603470,-0.349100,0.629180183,-0.407116865,-0.746064253,-0.867119048,-0.849309461,-0.38601673,0.810725023,8.724e-09,1,0
-0.603470,-0.331645,0.62576795,-0.415249841,-0.748643695,-0.865260035,-0.852326174,-0.394452438,0.797852008,7.534e-09,1,0
-0.603470,-0.314190,0.62227175,-0.423274193,-0.75136671,-0.863287787,-0.855233739,-0.403024047,0.785094266,6.555e-09,1,0
-0.603470,-0.296735,0.618687849,-0.431188397,-0.754226156,-0.861209483,-0.858033409,-0.411729489,0.772451149,5.770e-09,1,0
-0.603470,-0.279280,0.615012685,-0.438991024,-0.757215132,-0.859032036,-0.860726245,-0.42056673,0.759922148,6.227e-09,1,0
-0.603470,-0.261825,0.61124287,-0.446680745,-0.760326958,-0.856762121,-0.863313149,-0.429533763,0.747506885,6.438e-09,1,0
-0.603470,-0.244370,0.607375185,-0.454256327,-0.763555162,-0.854406211,-0.865794894,-0.438628614,0.73520511,6.367e-09,1,0
-0.603470,-0.226915,0.603406581,-0.461716644,-0.76689346,-0.851970605,-0.868172144,-0.44784934,0.723016685,6.078e-09,1,0
-0.603470,-0.209460,0.599334177,-0.469060674,-0.770335748,-0.849461446,-0.870445482,-0.457194034,0.710941586,5.625e-09,1,0
-0.603470,-0.192005,0.595155262,-0.476287507,-0.77387609,-0.846884753,-0.87261543,-0.466660822,0.698979891,5.049e-09,1,0
-0.603470,-0.174550,0.590867287,-0.483396343,-0.777508709,-0.84424643,-0.874682464,-0.476247865,0.68713178,4.386e-09,1,0
-0.603470,-0.157095,0.586467869,-0.490386504,-0.781227971,-0.841552297,-0.876647036,-0.485953361,0.675397523,3.662e-09,1,0
-0.603470,-0.139640,0.581954791,-0.497257431,-0.785028384,-0.838808097,-0.878509588,-0.495775545,0.663777483,3.427e-09,1,0
-0.603470,-0.122185,0.577325996,-0.504008687,-0.788904592,-0.836019517,-0.880270568,-0.505712686,0.652272108,3.330e-09,1,0
-0.603470,-0.104730,0.572579585,-0.510639967,-0.792851354,-0.833192196,-0.881930431,-0.515763096,0.640881928,3.220e-09,1,0
-0.603470,-0.087275,0.567713826,-0.517151094,-0.796863563,-0.830331743,-0.883489674,-0.525925121,0.629607551,3.090e-09,1,0
-0.603470,-0.069820,0.562727135,-0.52354203,-0.800936212,-0.827443747,-0.884948819,-0.536197149,0.61844966,2.935e-09,1,0
-0.603470,-0.052365,0.557618091,-0.529812872,-0.805064415,-0.824533788,-0.886308447,-0.546577608,0.607409012,2.749e-09,1,0
-0.603470,-0.034910,0.552385423,-0.535963859,-0.809243382,-0.821607447,-0.887569183,-0.557064964,0.596486433,2.528e-09,1,0
-0.603470,-0.017455,0.54702801,-0.541995379,-0.813468428,-0.818670313,-0.888731721,-0.567657726,0.585682817,2.558e-09,1,0
-0.603470,0.000000,0.541544884,-0.547907962,-0.817734967,-0.815727997,-0.889796823,-0.578354443,0.574999123,3.279e-09,1,0
-0.603470,0.017455,0.535935223,-0.553702295,-0.822038504,-0.812786134,-0.890765323,-0.589153707,0.564436372,3.972e-09,1,0
-0.603470,0.034910,0.530198344,-0.559379215,-0.826374638,-0.809850397,-0.891638136,-0.600054152,0.553995646,4.633e-09,1,0
-0.603470,0.052365,0.524333711,-0.564939718,-0.830739052,-0.806926502,-0.892416253,-0.611054454,0.543678089,5.256e-09,1,0
-0.603470,0.069820,0.518340924,-0.57038496,-0.83512752,-0.804020211,-0.893100756,-0.622153336,0.533484898,5.832e-09,1,0
-0.603470,0.087275,0.512219717,-0.575716256,-0.839535894,-0.801137354,-0.893692811,-0.633349563,0.523417329,6.352e-09,1,0
